county_key,county_id,county,year,month,fap_cases,fap_recipients,fap_payments,adult_recipients,child_recipients,unemployment_rate,employment,unemployed,labor_force
kalamazoo,26077,Kalamazoo,2018,4,15068,27974,3359310,16398,11576,3.1,132665,4268,136933
kalamazoo,26077,Kalamazoo,2018,5,14984,27779,3322381,16282,11497,3.1,131907,4256,136163
kalamazoo,26077,Kalamazoo,2018,6,14524,27237,3223407,15754,11483,3.6,131345,4962,136307
kalamazoo,26077,Kalamazoo,2018,7,14445,27167,3213991,15666,11501,3.9,129843,5329,135172
kalamazoo,26077,Kalamazoo,2018,8,14344,26974,3208352,15523,11451,3.3,129677,4363,134040
kalamazoo,26077,Kalamazoo,2018,9,14284,26950,3153470,15465,11485,3,131649,4126,135775
kalamazoo,26077,Kalamazoo,2018,10,14240,26877,3167368,15381,11496,2.9,133273,3933,137206
kalamazoo,26077,Kalamazoo,2018,11,14153,26886,3130390,15299,11587,2.7,135363,3714,139077
kalamazoo,26077,Kalamazoo,2018,12,14102,26704,3115649,15192,11512,3.1,133305,4255,137560
kalamazoo,26077,Kalamazoo,2019,1,14082,26732,3064866,15190,11542,3.3,131871,4555,136426
kalamazoo,26077,Kalamazoo,2019,2,14068,26626,3073811,15142,11484,3.3,132665,4573,137238
kalamazoo,26077,Kalamazoo,2019,3,13919,26325,3010668,14982,11343,3.6,132975,4967,137942
kalamazoo,26077,Kalamazoo,2019,4,13797,26065,2984844,14862,11203,2.9,132927,4004,136931
kalamazoo,26077,Kalamazoo,2019,5,13703,25851,2954363,14749,11102,3.2,132409,4379,136788
kalamazoo,26077,Kalamazoo,2019,6,13672,25900,2950197,14741,11159,3.6,131584,4905,136489
kalamazoo,26077,Kalamazoo,2019,7,13653,25836,2990029,14729,11107,4.2,129476,5664,135140
kalamazoo,26077,Kalamazoo,2019,8,13647,25846,2994212,14669,11177,3.6,130403,4865,135268
kalamazoo,26077,Kalamazoo,2019,9,13537,25650,2954982,14548,11102,3.1,132216,4223,136439
kalamazoo,26077,Kalamazoo,2019,10,13512,25615,2938955,14508,11107,2.8,133603,3848,137451
kalamazoo,26077,Kalamazoo,2019,11,13496,25615,2943138,14468,11147,2.5,136412,3477,139889
kalamazoo,26077,Kalamazoo,2019,12,13684,25920,2978813,14673,11247,2.7,134504,3662,138166
kalamazoo,26077,Kalamazoo,2020,1,14148,26676,3002819,15208,11468,2.9,134271,4072,138343
kalamazoo,26077,Kalamazoo,2020,2,14290,26813,3053888,15344,11469,2.8,135483,3890,139373
kalamazoo,26077,Kalamazoo,2020,3,15186,28409,4695548,16329,12080,3.5,133421,4783,138204
kalamazoo,26077,Kalamazoo,2020,4,17457,32616,5144986,18929,13687,15.8,105144,19702,124846
kalamazoo,26077,Kalamazoo,2020,5,17840,33090,5693995,19316,13774,12.7,114353,16688,131041
kalamazoo,26077,Kalamazoo,2020,6,16811,30419,5267234,18020,12399,11,125474,15507,140981
kalamazoo,26077,Kalamazoo,2020,7,16023,28581,4980165,17096,11485,10.4,123235,14321,137556
kalamazoo,26077,Kalamazoo,2020,8,15493,27471,4694600,16496,10975,8,124170,10767,134937
kalamazoo,26077,Kalamazoo,2020,9,15626,28024,4742166,16645,11379,6.8,124727,9126,133853
kalamazoo,26077,Kalamazoo,2020,10,15930,28861,5091824,17032,11829,5.2,126629,7015,133644
kalamazoo,26077,Kalamazoo,2020,11,16230,29613,5252965,17436,12177,4.9,127692,6538,134230
kalamazoo,26077,Kalamazoo,2020,12,16444,30125,5305979,17749,12376,5.5,124062,7208,131270
kalamazoo,26077,Kalamazoo,2021,1,16585,30401,6228271,17949,12452,5.5,122878,7111,129989
kalamazoo,26077,Kalamazoo,2021,2,16792,30823,6349302,18208,12615,5.3,123713,6859,130572
kalamazoo,26077,Kalamazoo,2021,3,16767,30828,6309267,18232,12596,5.2,123968,6797,130765
kalamazoo,26077,Kalamazoo,2021,4,16271,29789,6146238,17664,12125,4.8,123229,6281,129510
kalamazoo,26077,Kalamazoo,2021,5,16129,29381,6667191,17484,11897,5.3,122725,6878,129603
kalamazoo,26077,Kalamazoo,2021,6,16073,29342,5966125,17432,11910,5.8,122100,7529,129629
kalamazoo,26077,Kalamazoo,2021,7,16057,29368,6583908,17398,11970,5.6,122287,7322,129609
kalamazoo,26077,Kalamazoo,2021,8,16086,29357,6594533,17397,11960,5.1,122475,6580,129055
kalamazoo,26077,Kalamazoo,2021,9,16236,29620,6678557,17570,12050,4.2,123747,5470,129217
kalamazoo,26077,Kalamazoo,2021,10,16456,30146,7314582,17877,12269,3.7,125478,4851,130329
kalamazoo,26077,Kalamazoo,2021,11,16542,30355,7283995,18012,12343,3.1,128691,4098,132789
kalamazoo,26077,Kalamazoo,2021,12,16707,30792,7507534,18183,12609,3.3,127590,4422,132012
kalamazoo,26077,Kalamazoo,2022,1,17053,31491,7519519,18582,12909,3.9,127150,5122,132272
kalamazoo,26077,Kalamazoo,2022,2,17087,31574,7683990,18655,12919,3.8,127913,5003,132916
kalamazoo,26077,Kalamazoo,2022,3,17151,31680,7677233,18723,12957,3.7,129430,4948,134378
kalamazoo,26077,Kalamazoo,2022,4,17519,32290,7667943,19082,13208,3.4,129746,4566,134312
kalamazoo,26077,Kalamazoo,2022,5,18123,33337,7691485,19750,13587,3.9,130348,5237,135585
kalamazoo,26077,Kalamazoo,2022,6,17331,31932,7652950,18889,13043,4.3,129088,5732,134820
kalamazoo,26077,Kalamazoo,2022,7,17429,32058,7735400,19004,13054,4.3,127366,5725,133091
kalamazoo,26077,Kalamazoo,2022,8,17602,32359,7785408,19189,13170,4.1,127192,5489,132681
kalamazoo,26077,Kalamazoo,2022,9,17603,32167,7793793,19172,12995,3.6,129399,4769,134168
kalkaska,26079,Kalkaska,2014,10,1535,3027,355032,1944,1083,7,7052,533,7585
kalkaska,26079,Kalkaska,2014,11,1509,2958,341089,1900,1058,7.4,6993,560,7553
kalkaska,26079,Kalkaska,2014,12,1546,3027,346295,1947,1080,8.3,6935,630,7565
kalkaska,26079,Kalkaska,2015,1,1560,3077,342470,1974,1103,10.3,6724,768,7492
kalkaska,26079,Kalkaska,2015,2,1549,3054,345231,1970,1084,10.2,6699,762,7461
kalkaska,26079,Kalkaska,2015,3,1537,3051,342921,1954,1097,10,6712,749,7461
kalkaska,26079,Kalkaska,2015,4,1525,3061,339591,1953,1108,8.9,6831,667,7498
kalkaska,26079,Kalkaska,2015,5,1505,3003,338939,1909,1094,7.6,7186,595,7781
kalkaska,26079,Kalkaska,2015,6,1494,2958,331648,1892,1066,7.2,7416,575,7991
kalkaska,26079,Kalkaska,2015,7,1467,2895,314993,1853,1042,7,7604,569,8173
kalkaska,26079,Kalkaska,2015,8,1425,2809,305418,1791,1018,6.4,7455,513,7968
kalkaska,26079,Kalkaska,2015,9,1427,2775,299716,1779,996,6.1,7124,459,7583
kalkaska,26079,Kalkaska,2015,10,1420,2762,292679,1782,980,5.8,7076,439,7515
kalkaska,26079,Kalkaska,2015,11,1430,2811,305383,1800,1011,6.1,7046,457,7503
kalkaska,26079,Kalkaska,2015,12,1440,2841,304600,1822,1019,6.6,7036,497,7533
kalkaska,26079,Kalkaska,2016,1,1464,2898,312025,1852,1046,8.1,7085,627,7712
kalkaska,26079,Kalkaska,2016,2,1460,2899,314639,1849,1050,9.2,7080,719,7799
kalkaska,26079,Kalkaska,2016,3,1451,2886,313992,1839,1047,9.3,7082,723,7805
kalkaska,26079,Kalkaska,2016,4,1451,2890,313535,1844,1046,7.9,7181,614,7795
kalkaska,26079,Kalkaska,2016,5,1442,2898,308749,1842,1056,6.2,7510,496,8006
kalkaska,26079,Kalkaska,2016,6,1434,2859,307035,1826,1033,6.4,7815,531,8346
kalkaska,26079,Kalkaska,2016,7,1381,2721,289505,1739,982,6.3,8080,545,8625
kalkaska,26079,Kalkaska,2016,8,1372,2706,290288,1725,981,5.9,7925,493,8418
kalkaska,26079,Kalkaska,2016,9,1367,2667,282485,1717,950,5.5,7530,442,7972
kalkaska,26079,Kalkaska,2016,10,1348,2576,277066,1687,889,5.5,7430,432,7862
kalkaska,26079,Kalkaska,2016,11,1349,2613,271449,1692,921,5.6,7378,441,7819
kalkaska,26079,Kalkaska,2016,12,1352,2637,270973,1699,938,7.2,7244,560,7804
kalkaska,26079,Kalkaska,2017,1,1355,2652,271446,1712,940,9,7171,712,7883
kalkaska,26079,Kalkaska,2017,2,1383,2678,275824,1730,948,9.3,7169,733,7902
kalkaska,26079,Kalkaska,2017,3,1376,2670,273159,1733,937,8.3,7201,656,7857
kalkaska,26079,Kalkaska,2017,4,1361,2652,274527,1712,940,7.1,7304,561,7865
kalkaska,26079,Kalkaska,2017,5,1344,2620,275351,1699,921,5.8,7566,470,8036
kalkaska,26079,Kalkaska,2017,6,1322,2579,270367,1674,905,5.8,7928,484,8412
kalkaska,26079,Kalkaska,2017,7,1314,2582,262834,1676,906,6.2,8138,537,8675
kalkaska,26079,Kalkaska,2017,8,1297,2522,272941,1640,882,5.7,7981,480,8461
kalkaska,26079,Kalkaska,2017,9,1298,2488,267398,1625,863,5.3,7639,424,8063
kalkaska,26079,Kalkaska,2017,10,1307,2514,270938,1637,877,4.8,7537,380,7917
kalkaska,26079,Kalkaska,2017,11,1305,2493,263797,1638,855,5.4,7454,424,7878
kalkaska,26079,Kalkaska,2017,12,1300,2481,266017,1623,858,6.8,7328,531,7859
kalkaska,26079,Kalkaska,2018,1,1318,2514,260014,1653,861,7.9,7232,624,7856
kalkaska,26079,Kalkaska,2018,2,1305,2462,262964,1629,833,8.5,7262,676,7938
kalkaska,26079,Kalkaska,2018,3,1293,2406,257751,1604,802,8,7282,634,7916
kalkaska,26079,Kalkaska,2018,4,1275,2356,254084,1592,764,6.8,7353,538,7891
kalkaska,26079,Kalkaska,2018,5,1264,2321,252244,1571,750,4.9,7700,400,8100
kalkaska,26079,Kalkaska,2018,6,1249,2301,244886,1555,746,4.9,8049,412,8461
kalkaska,26079,Kalkaska,2018,7,1231,2238,241751,1515,723,4.9,8272,427,8699
kalkaska,26079,Kalkaska,2018,8,1211,2198,232204,1478,720,4.1,8062,343,8405
kalkaska,26079,Kalkaska,2018,9,1176,2099,221378,1428,671,3.9,7713,313,8026
kalkaska,26079,Kalkaska,2018,10,1128,2022,216189,1376,646,3.9,7638,312,7950
kalkaska,26079,Kalkaska,2018,11,1113,2010,211131,1367,643,4.4,7550,346,7896
kalkaska,26079,Kalkaska,2018,12,1123,2023,211542,1371,652,6.1,7426,480,7906
kalkaska,26079,Kalkaska,2019,1,1123,2020,209283,1370,650,7.6,7259,600,7859
kalkaska,26079,Kalkaska,2019,2,1126,2026,207723,1373,653,7.8,7248,613,7861
kalkaska,26079,Kalkaska,2019,3,1115,2013,204406,1359,654,7.7,7246,604,7850
kalkaska,26079,Kalkaska,2019,4,1101,1990,202911,1343,647,6,7412,477,7889
kalkaska,26079,Kalkaska,2019,5,1096,1968,197375,1330,638,4.7,7769,379,8148
kalkaska,26079,Kalkaska,2019,6,1072,1899,195899,1293,606,5.1,8098,434,8532
kalkaska,26079,Kalkaska,2019,7,1031,1809,189740,1243,566,5.2,8310,456,8766
kalkaska,26079,Kalkaska,2019,8,1036,1829,191321,1248,581,4.6,8181,394,8575
kalkaska,26079,Kalkaska,2019,9,1003,1801,185423,1211,590,4,7847,326,8173
kalkaska,26079,Kalkaska,2019,10,990,1746,177966,1188,558,3.8,7724,302,8026
kalkaska,26079,Kalkaska,2019,11,998,1758,176518,1210,548,4.4,7662,355,8017
kalkaska,26079,Kalkaska,2019,12,1026,1809,180669,1238,571,5.8,7568,470,8038
kalkaska,26079,Kalkaska,2020,1,1057,1904,189287,1293,611,7.1,7428,566,7994
kalkaska,26079,Kalkaska,2020,2,1081,1959,197536,1319,640,6.8,7432,539,7971
kalkaska,26079,Kalkaska,2020,3,1155,2141,345975,1428,713,7.6,7276,598,7874
kalkaska,26079,Kalkaska,2020,4,1329,2617,402027,1682,935,28,5512,2144,7656
kalkaska,26079,Kalkaska,2020,5,1356,2683,457713,1722,961,19.9,6398,1585,7983
kalkaska,26079,Kalkaska,2020,6,1222,2226,382748,1515,711,14.4,7513,1264,8777
kalkaska,26079,Kalkaska,2020,7,1157,2027,352692,1415,612,12.3,7625,1068,8693
kalkaska,26079,Kalkaska,2020,8,1128,1963,338091,1371,592,9.3,7754,796,8550
kalkaska,26079,Kalkaska,2020,9,1127,1953,335758,1363,590,8.5,7465,694,8159
kalkaska,26079,Kalkaska,2020,10,1166,2061,360566,1408,653,6.3,7436,501,7937
kalkaska,26079,Kalkaska,2020,11,1160,2059,368437,1393,666,6.5,7287,506,7793
kalkaska,26079,Kalkaska,2020,12,1173,2109,369497,1413,696,8.4,6940,635,7575
kalkaska,26079,Kalkaska,2021,1,1207,2216,441114,1475,741,9.6,6818,726,7544
kalkaska,26079,Kalkaska,2021,2,1210,2214,460632,1477,737,9.1,6867,684,7551
kalkaska,26079,Kalkaska,2021,3,1186,2164,446913,1447,717,8.6,6893,647,7540
kalkaska,26079,Kalkaska,2021,4,1140,2066,425447,1396,670,7.3,7046,556,7602
kalkaska,26079,Kalkaska,2021,5,1135,2021,455039,1376,645,6.8,7285,534,7819
kalkaska,26079,Kalkaska,2021,6,1127,1989,380769,1362,627,7.2,7530,585,8115
kalkaska,26079,Kalkaska,2021,7,1129,1995,446069,1369,626,6.7,7755,557,8312
kalkaska,26079,Kalkaska,2021,8,1141,2026,452207,1381,645,5.7,7687,466,8153
kalkaska,26079,Kalkaska,2021,9,1140,2029,453299,1389,640,5.2,7474,408,7882
kalkaska,26079,Kalkaska,2021,10,1143,2053,488696,1404,649,4.8,7413,371,7784
kalkaska,26079,Kalkaska,2021,11,1142,2079,493139,1405,674,4.7,7385,368,7753
kalkaska,26079,Kalkaska,2021,12,1145,2126,504451,1416,710,6.1,7293,473,7766
kalkaska,26079,Kalkaska,2022,1,1170,2184,506956,1446,738,7.7,7198,604,7802
kalkaska,26079,Kalkaska,2022,2,1190,2228,522638,1463,765,7.5,7197,582,7779
kalkaska,26079,Kalkaska,2022,3,1198,2243,531623,1474,769,6.9,7319,541,7860
kalkaska,26079,Kalkaska,2022,4,1213,2254,520193,1485,769,5.8,7462,458,7920
kalkaska,26079,Kalkaska,2022,5,1257,2331,516904,1534,797,5.1,7821,421,8242
kalkaska,26079,Kalkaska,2022,6,1196,2215,517997,1458,757,5.2,8050,441,8491
kalkaska,26079,Kalkaska,2022,7,1197,2199,518757,1454,745,4.9,8314,429,8743
kalkaska,26079,Kalkaska,2022,8,1203,2189,510464,1461,728,4.9,8172,423,8595
kalkaska,26079,Kalkaska,2022,9,1180,2112,496932,1425,687,4.4,7848,364,8212
kent,26081,Kent,2014,10,44632,88127,10850023,48053,40074,4.1,323399,13872,337271
kent,26081,Kent,2014,11,44297,87479,10662188,47660,39819,3.8,327930,13052,340982
kent,26081,Kent,2014,12,43989,86817,10397310,47294,39523,3.8,326062,12844,338906
kent,26081,Kent,2015,1,43671,86070,10155943,47018,39052,4.5,324439,15168,339607
kent,26081,Kent,2015,2,43381,85334,10110836,46734,38600,4.1,325762,13974,339736
kent,26081,Kent,2015,3,43278,85095,10064812,46615,38480,4.1,326894,13858,340752
kent,26081,Kent,2015,4,43126,84767,9995529,46464,38303,3.7,330129,12556,342685
kent,26081,Kent,2015,5,42897,84343,9944420,46228,38115,4.2,333497,14594,348091
kent,26081,Kent,2015,6,42541,83745,9811757,45811,37934,4.2,332722,14534,347256
kent,26081,Kent,2015,7,42377,83386,9738100,45577,37809,4.3,331450,14948,346398
kent,26081,Kent,2015,8,42137,82971,9735988,45208,37763,3.7,331025,12789,343814
kent,26081,Kent,2015,9,41799,82352,9652527,44844,37508,3.3,330858,11406,342264
kent,26081,Kent,2015,10,41286,81493,9431536,44306,37187,3.1,333229,10794,344023
kent,26081,Kent,2015,11,40960,80831,9394235,44019,36812,2.9,337792,10179,347971
kent,26081,Kent,2015,12,40511,79796,9254489,43534,36262,3,337285,10360,347645
kent,26081,Kent,2016,1,40488,79716,9163328,43506,36210,3.5,328631,11869,340500
kent,26081,Kent,2016,2,40315,79399,9252529,43371,36028,3.6,329699,12279,341978
kent,26081,Kent,2016,3,40163,79102,9204319,43175,35927,3.7,329953,12565,342518
kent,26081,Kent,2016,4,39883,78425,9139925,42882,35543,3.4,330851,11541,342392
kent,26081,Kent,2016,5,39728,78038,9091071,42671,35367,3.5,333530,11970,345500
kent,26081,Kent,2016,6,39455,77566,9020254,42409,35157,3.9,333581,13633,347214
kent,26081,Kent,2016,7,39095,77002,8836225,42039,34963,4.3,329728,14844,344572
kent,26081,Kent,2016,8,38829,76645,8793447,41770,34875,3.8,330840,12983,343823
kent,26081,Kent,2016,9,38645,76204,8702097,41540,34664,3.5,329551,11858,341409
kent,26081,Kent,2016,10,38081,75190,8563361,40903,34287,3.4,331246,11795,343041
kent,26081,Kent,2016,11,37528,74247,8397685,40331,33916,3.2,335265,11053,346318
kent,26081,Kent,2016,12,36936,72825,8239023,39649,33176,3.2,332281,10904,343185
kent,26081,Kent,2017,1,36672,72073,8124801,39393,32680,3.8,331983,13224,345207
kent,26081,Kent,2017,2,36251,71215,8096007,38901,32314,3.6,333346,12510,345856
kent,26081,Kent,2017,3,35893,70410,7949415,38518,31892,3.3,334970,11394,346364
kent,26081,Kent,2017,4,35311,69440,7844258,37930,31510,2.8,336418,9791,346209
kent,26081,Kent,2017,5,34011,67680,7579374,36460,31220,3.2,338010,11066,349076
kent,26081,Kent,2017,6,33660,67006,7447314,35982,31024,3.6,338538,12690,351228
kent,26081,Kent,2017,7,33477,66703,7390614,35804,30899,4.4,333861,15352,349213
kent,26081,Kent,2017,8,33691,67106,7803023,36082,31024,4,333068,13779,346847
kent,26081,Kent,2017,9,33184,66088,7683397,35546,30542,3.5,333852,12193,346045
kent,26081,Kent,2017,10,33031,65642,7620933,35364,30278,3.1,335894,10876,346770
kent,26081,Kent,2017,11,32591,65043,7453268,34954,30089,3.1,339770,10699,350469
kent,26081,Kent,2017,12,32184,64195,7418286,34551,29644,3.3,337263,11398,348661
kent,26081,Kent,2018,1,32295,64178,7319025,34614,29564,3.6,335526,12583,348109
kent,26081,Kent,2018,2,31928,63590,7298867,34158,29432,3.6,339188,12521,351709
kent,26081,Kent,2018,3,31684,63033,7206092,33894,29139,3.3,341436,11592,353028
kent,26081,Kent,2018,4,31443,62400,7165262,33592,28808,2.9,342924,10185,353109
kent,26081,Kent,2018,5,31386,62274,7102913,33538,28736,2.8,345728,10089,355817
kent,26081,Kent,2018,6,31106,61915,7031325,33236,28679,3.3,345786,11805,357591
kent,26081,Kent,2018,7,31273,62187,7088243,33442,28745,3.6,340820,12642,353462
kent,26081,Kent,2018,8,31017,61517,7042523,33098,28419,2.9,338812,10287,349099
kent,26081,Kent,2018,9,30760,60915,6901541,32788,28127,2.8,338930,9693,348623
kent,26081,Kent,2018,10,30323,59919,6820946,32303,27616,2.6,342297,9304,351601
kent,26081,Kent,2018,11,30117,59377,6707463,32070,27307,2.4,346436,8587,355023
kent,26081,Kent,2018,12,29924,58885,6655405,31872,27013,2.8,342969,9894,352863
kent,26081,Kent,2019,1,29907,58622,6503008,31818,26804,3.2,340791,11092,351883
kent,26081,Kent,2019,2,29918,58437,6575667,31843,26594,3.1,342493,11089,353582
kent,26081,Kent,2019,3,29586,57839,6466105,31507,26332,3.3,342562,11849,354411
kent,26081,Kent,2019,4,29426,57360,6427543,31251,26109,2.7,343376,9500,352876
kent,26081,Kent,2019,5,29440,57357,6407337,31256,26101,3,346074,10599,356673
kent,26081,Kent,2019,6,29528,57584,6420481,31372,26212,3.4,345979,12060,358039
kent,26081,Kent,2019,7,29527,57724,6514892,31433,26291,3.9,339886,13830,353716
kent,26081,Kent,2019,8,29643,57845,6523352,31527,26318,3.3,341146,11534,352680
kent,26081,Kent,2019,9,29517,57642,6461937,31417,26225,2.8,340460,9878,350338
kent,26081,Kent,2019,10,29186,56967,6392848,31036,25931,2.4,343529,8626,352155
kent,26081,Kent,2019,11,29097,56845,6353879,30897,25948,2.3,349947,8247,358194
kent,26081,Kent,2019,12,29550,57590,6431982,31395,26195,2.4,347417,8670,356087
kent,26081,Kent,2020,1,30238,58569,6451091,32250,26319,2.8,346038,9901,355939
kent,26081,Kent,2020,2,30486,58813,6548635,32537,26276,2.6,348668,9276,357944
kent,26081,Kent,2020,3,32915,63670,10296852,35300,28370,3.3,341398,11603,353001
kent,26081,Kent,2020,4,39992,78658,12114692,43884,34774,20.2,262808,66616,329424
kent,26081,Kent,2020,5,41035,80434,13729978,45010,35424,15.1,290876,51635,342511
kent,26081,Kent,2020,6,37452,70911,12194544,40292,30619,12,327527,44589,372116
kent,26081,Kent,2020,7,35062,64949,11267798,37353,27596,10.8,320848,38873,359721
kent,26081,Kent,2020,8,34216,63269,10734711,36303,26966,8.1,326992,28905,355897
kent,26081,Kent,2020,9,34661,64795,10898575,36850,27945,6.9,324918,24135,349053
kent,26081,Kent,2020,10,34850,65422,11566286,37084,28338,5.3,329435,18333,347768
kent,26081,Kent,2020,11,35236,66305,11807924,37474,28831,5,330629,17358,347987
kent,26081,Kent,2020,12,35863,67774,11972998,38223,29551,5.6,322548,19009,341557
kent,26081,Kent,2021,1,35837,67745,13904831,38253,29492,5.5,321176,18856,340032
kent,26081,Kent,2021,2,36182,68511,14096695,38667,29844,5.4,322409,18247,340656
kent,26081,Kent,2021,3,35907,67862,13966139,38351,29511,5.2,322487,17774,340261
kent,26081,Kent,2021,4,34802,65724,13549769,37109,28615,4.8,322046,16401,338447
kent,26081,Kent,2021,5,34506,65101,14701734,36785,28316,5.2,323404,17831,341235
kent,26081,Kent,2021,6,34846,65873,13205756,37133,28740,5.6,323314,19187,342501
kent,26081,Kent,2021,7,34891,66115,14721041,37182,28933,5.5,322734,18664,341398
kent,26081,Kent,2021,8,34938,66181,14750932,37217,28964,4.9,324213,16647,340860
kent,26081,Kent,2021,9,35244,67038,15049678,37598,29440,4.1,324718,13733,338451
kent,26081,Kent,2021,10,35464,67699,16341700,37911,29788,3.6,328953,12123,341076
kent,26081,Kent,2021,11,35515,67803,16248395,38017,29786,3,335420,10321,345741
kent,26081,Kent,2021,12,35694,68225,16552572,38188,30037,3.2,332916,11095,344011
kent,26081,Kent,2022,1,36062,69198,16453835,38669,30529,3.8,331349,12971,344320
kent,26081,Kent,2022,2,36109,69340,16702725,38720,30620,3.6,333883,12494,346377
kent,26081,Kent,2022,3,36231,69589,16666902,38863,30726,3.5,337449,12182,349631
kent,26081,Kent,2022,4,36824,70516,16557854,39407,31109,3.2,338545,11264,349809
kent,26081,Kent,2022,5,38012,72782,16596888,40658,32124,3.6,343261,12776,356037
kent,26081,Kent,2022,6,36515,70130,16569013,39073,31057,4,340567,14198,354765
kent,26081,Kent,2022,7,36664,70248,16725519,39229,31019,4,337659,14055,351714
kent,26081,Kent,2022,8,36817,70107,16640811,39395,30712,3.8,338000,13314,351314
kent,26081,Kent,2022,9,36754,69637,16684335,39309,30328,3.3,339235,11525,350760
keweenaw,26083,Keweenaw,2014,10,129,232,22090,159,73,7.1,911,70,981
keweenaw,26083,Keweenaw,2014,11,125,224,22122,156,68,10.2,907,103,1010
keweenaw,26083,Keweenaw,2014,12,131,235,23470,164,71,11,895,111,1006
keweenaw,26083,Keweenaw,2015,1,131,223,20901,161,62,11.2,860,109,969
keweenaw,26083,Keweenaw,2015,2,131,232,22566,162,70,11.1,881,110,991
keweenaw,26083,Keweenaw,2015,3,128,231,23328,159,72,11.2,876,110,986
keweenaw,26083,Keweenaw,2015,4,132,236,23519,163,73,11.4,859,110,969
keweenaw,26083,Keweenaw,2015,5,132,235,23361,161,74,10.9,821,100,921
keweenaw,26083,Keweenaw,2015,6,125,222,22404,152,70,8.9,839,82,921
keweenaw,26083,Keweenaw,2015,7,129,237,22655,157,80,8.3,833,75,908
keweenaw,26083,Keweenaw,2015,8,133,244,22655,160,84,7,828,62,890
keweenaw,26083,Keweenaw,2015,9,131,233,23478,157,76,5.8,864,53,917
keweenaw,26083,Keweenaw,2015,10,130,225,21873,155,70,5.5,880,51,931
keweenaw,26083,Keweenaw,2015,11,127,224,20793,152,72,9,874,86,960
keweenaw,26083,Keweenaw,2015,12,126,217,22238,150,67,9.9,868,95,963
keweenaw,26083,Keweenaw,2016,1,133,239,22097,161,78,10,781,87,868
keweenaw,26083,Keweenaw,2016,2,132,233,23558,163,70,10,801,89,890
keweenaw,26083,Keweenaw,2016,3,130,233,21995,163,70,10.6,807,96,903
keweenaw,26083,Keweenaw,2016,4,136,240,23079,171,69,11.9,757,102,859
keweenaw,26083,Keweenaw,2016,5,132,235,23053,166,69,9.1,790,79,869
keweenaw,26083,Keweenaw,2016,6,134,228,20752,165,63,7.9,858,74,932
keweenaw,26083,Keweenaw,2016,7,128,217,20820,157,60,7.1,904,69,973
keweenaw,26083,Keweenaw,2016,8,128,214,20525,155,59,6.7,881,63,944
keweenaw,26083,Keweenaw,2016,9,127,217,19479,156,61,5.3,915,51,966
keweenaw,26083,Keweenaw,2016,10,125,207,20378,152,55,5,888,47,935
keweenaw,26083,Keweenaw,2016,11,125,203,18831,151,52,8.4,808,74,882
keweenaw,26083,Keweenaw,2016,12,122,204,18609,150,54,11.5,802,104,906
keweenaw,26083,Keweenaw,2017,1,117,192,18695,143,49,9.4,830,86,916
keweenaw,26083,Keweenaw,2017,2,119,191,20076,142,49,9.5,855,90,945
keweenaw,26083,Keweenaw,2017,3,120,195,19774,143,52,10.4,838,97,935
keweenaw,26083,Keweenaw,2017,4,117,188,18320,139,49,10.9,782,96,878
keweenaw,26083,Keweenaw,2017,5,114,179,16522,132,47,9.5,804,84,888
keweenaw,26083,Keweenaw,2017,6,113,176,15560,131,45,7.6,883,73,956
keweenaw,26083,Keweenaw,2017,7,109,168,15497,129,39,7,921,69,990
keweenaw,26083,Keweenaw,2017,8,110,170,17026,133,37,6.7,896,64,960
keweenaw,26083,Keweenaw,2017,9,115,181,17613,138,43,5.3,934,52,986
keweenaw,26083,Keweenaw,2017,10,111,180,16135,135,45,5.1,910,49,959
keweenaw,26083,Keweenaw,2017,11,109,169,15509,130,39,8.2,812,73,885
keweenaw,26083,Keweenaw,2017,12,107,163,14597,126,37,9.7,793,85,878
keweenaw,26083,Keweenaw,2018,1,107,162,14698,126,36,8.1,778,69,847
keweenaw,26083,Keweenaw,2018,2,98,152,14191,116,36,7.7,849,71,920
keweenaw,26083,Keweenaw,2018,3,101,160,14442,119,41,7.6,835,69,904
keweenaw,26083,Keweenaw,2018,4,97,157,14107,115,42,8.9,776,76,852
keweenaw,26083,Keweenaw,2018,5,96,157,13476,114,43,7.6,809,67,876
keweenaw,26083,Keweenaw,2018,6,94,148,13215,111,37,6.5,889,62,951
keweenaw,26083,Keweenaw,2018,7,91,140,12720,107,33,5.4,927,53,980
keweenaw,26083,Keweenaw,2018,8,92,140,12841,107,33,4.7,914,45,959
keweenaw,26083,Keweenaw,2018,9,92,135,12788,105,30,4.3,921,41,962
keweenaw,26083,Keweenaw,2018,10,91,133,12885,104,29,3.7,903,35,938
keweenaw,26083,Keweenaw,2018,11,85,128,12768,98,30,7.2,814,63,877
keweenaw,26083,Keweenaw,2018,12,84,127,12597,97,30,9.2,796,81,877
keweenaw,26083,Keweenaw,2019,1,85,127,12059,99,28,7.8,787,67,854
keweenaw,26083,Keweenaw,2019,2,86,126,12654,98,28,6.7,866,62,928
keweenaw,26083,Keweenaw,2019,3,85,129,12093,95,34,7.9,839,72,911
keweenaw,26083,Keweenaw,2019,4,92,145,14148,107,38,9.1,768,77,845
keweenaw,26083,Keweenaw,2019,5,88,135,13375,102,33,7.6,798,66,864
keweenaw,26083,Keweenaw,2019,6,91,142,14005,106,36,7.5,870,71,941
