county_id,YEAR,emp_rate_m,lfpr_m,fpl130_m,snap_m,income_m
26071,2020,0.0515463917525773,0.480046330420133,0.214744307577454,0.594,44183
26073,2020,0.0727427504393673,0.611006711409396,0.309413638066692,0.337,46783
26075,2020,0.0626868902810289,0.575940587886911,0.17576043258968,0.418,54511
26077,2020,0.0622580233432133,0.661289793162305,0.196384192260095,0.361,58836
26079,2020,0.0591452556601374,0.543894846074023,0.233597446274867,0.487,49402
26081,2020,0.0459602521261085,0.688602916759451,0.15866483183383,0.354,65722
26083,2020,0.056140350877193,0.461413923367512,0.130243669374104,0.58,51750
26085,2020,0.0579779587925252,0.413431061806656,0.292638731596829,0.606,38356
26087,2020,0.0587917635181142,0.590647491991291,0.146105170271808,0.443,65197
26089,2020,0.0414701257861635,0.546274425595877,0.100219308478372,0.624,67330
26091,2020,0.0482987128839047,0.588282333537416,0.169236706689537,0.439,57314
26093,2020,0.0384600216898354,0.651252680646694,0.0772118982685355,0.427,84274
26095,2020,0.0664045434687637,0.423653525818989,0.220118117736712,0.495,50000
26097,2020,0.0916750250752257,0.533954584404456,0.22332268370607,0.502,50058
26099,2020,0.0557804867801617,0.636945447170388,0.144119117058718,0.421,64641
26101,2020,0.0728002292920608,0.50339056413216,0.160900443334912,0.555,51658
26103,2020,0.0580996694012489,0.586667624452266,0.19769087641736,0.438,54585
26105,2020,0.0451310010601242,0.55345542936172,0.205110685027018,0.51,51568
26107,2020,0.0620205894226887,0.543798024149286,0.248047039059219,0.447,45797
26109,2020,0.0537491115849325,0.584605796198193,0.174292737430168,0.488,48548
26111,2020,0.044621712576343,0.593610346562491,0.150235978487543,0.404,64078
26113,2020,0.0785393421243298,0.572887265482318,0.190308074367407,0.48,47370
26115,2020,0.0494858438368735,0.606543287686931,0.147287271353801,0.424,65453
26117,2020,0.0404485664915189,0.557341928890112,0.183183044823274,0.435,52390
26119,2020,0.0716149608582198,0.426328800988875,0.227751511819681,0.584,42160
26121,2020,0.0720342570975819,0.596741594121299,0.204010346190231,0.428,53478
26123,2020,0.0520895317434888,0.558918338108883,0.216950915141431,0.456,51470
26125,2020,0.0465686418952766,0.662351438360643,0.106177759166815,0.399,81587
26127,2020,0.05962953565085,0.556376470588235,0.224548296104292,0.493,51161
26129,2020,0.0801512748566549,0.46587098607559,0.235969113478643,0.547,41752
26131,2020,0.059349976448422,0.407955418908532,0.233769405197977,0.634,41776
26133,2020,0.0759726335137343,0.52068268821778,0.233765779932731,0.467,46969
26135,2020,0.0930609597924773,0.448842963178577,0.181846940017034,0.579,43457
26137,2020,0.0565365025466893,0.58788302225771,0.184009911212059,0.466,55917
26139,2020,0.0402585257116503,0.683179148761126,0.11348345565213,0.384,72418
26141,2020,0.063768115942029,0.441741357234315,0.212631578947368,0.591,48734
26143,2020,0.0836224843858432,0.416333606202148,0.226004264392324,0.614,41828
26145,2020,0.0651123761141224,0.568234392015104,0.230701109405073,0.443,49565
26147,2020,0.0662266902002916,0.598287458965588,0.177412584744146,0.439,58722
26149,2020,0.0420611306464701,0.621370645825455,0.205934539622074,0.427,53253
26151,2020,0.0608090428593856,0.569958540877502,0.212437099161322,0.46,49852
26153,2020,0.0741634006632499,0.485012428717649,0.226162790697674,0.539,48443
26155,2020,0.0394538549641329,0.594353480706532,0.161334700123308,0.438,56436
26157,2020,0.066322527359075,0.559548017376837,0.197977253792649,0.473,51891
26159,2020,0.0515015627123251,0.613515856871311,0.209762781076216,0.449,56652
26161,2020,0.0454101883453419,0.642203771232258,0.169677284217715,0.342,75730
26163,2020,0.0889782789464906,0.593080466741761,0.273262018503682,0.399,49359
26165,2020,0.0605744125326371,0.580083301779629,0.206094753422998,0.46,50335
26001,2021,0.0712158137015976,0.410378930992333,0.203884075291306,0.652,46187
26003,2021,0.0706113108859104,0.39516858287043,0.170926113360324,0.589,48822
26005,2021,0.0354534726616613,0.621813618623249,0.134683240114739,0.409,70269
26007,2021,0.0710853481809168,0.543573797678275,0.226524712684199,0.49,44864
26009,2021,0.0465372942150281,0.549252374217014,0.14542634322892,0.573,60378
26011,2021,0.0767918088737201,0.51248211162347,0.194754186562647,0.568,48989
26013,2021,0.0413880929640242,0.446862996158771,0.213661352391424,0.511,45792
26015,2021,0.0591302636757182,0.610621595642422,0.118524930182424,0.448,68779
26017,2021,0.0544677330391616,0.591661907481439,0.191496832895209,0.445,52510
26019,2021,0.051961950059453,0.559249900252693,0.140312181879878,0.571,68875
26021,2021,0.0636517438833941,0.617853754241513,0.216904217798502,0.456,55893
26023,2021,0.05394659336344,0.574312133513757,0.18957448815926,0.436,56077
26025,2021,0.0697147116833098,0.600410275537321,0.209934534552908,0.424,53286
26027,2021,0.0561340327252799,0.603353802550779,0.162956304228875,0.477,60725
26029,2021,0.0405994342075082,0.60033966767649,0.126480741631434,0.503,63508
26031,2021,0.0732336714717921,0.510470133999546,0.208618104332728,0.577,53482
26033,2021,0.0989723864745393,0.559323122370998,0.23044506176488,0.464,53079
26035,2021,0.101212881639481,0.470410010230582,0.300637654483303,0.538,43069
26037,2021,0.0355953526233997,0.638540173578843,0.120293216798452,0.396,76161
26039,2021,0.0713637189032141,0.500590855376784,0.224180930989079,0.552,54240
26041,2021,0.0501401432575522,0.522810902341333,0.178240511210268,0.526,51117
26043,2021,0.0492712818814177,0.563903805743638,0.147907195485186,0.5,54775
26045,2021,0.046612188707884,0.637291071468742,0.116244099923509,0.42,72173
26047,2021,0.0427976123437324,0.625722339675828,0.123182007993796,0.464,63488
26049,2021,0.0871779365660359,0.579059244901658,0.226697638057964,0.428,54052
26051,2021,0.0743587080693738,0.455078217307056,0.228906436946638,0.564,48279
26053,2021,0.0517006802721088,0.519353065871084,0.21485835694051,0.512,41948
26055,2021,0.0424351657154301,0.643998503978643,0.146656794256833,0.448,69393
26057,2021,0.05424123220123,0.521180445265802,0.209055151058666,0.442,53347
26059,2021,0.0400983179912285,0.561147771527477,0.21418774694582,0.462,54110
26061,2021,0.0569464336866227,0.569587208353728,0.230250353729318,0.426,48623
26063,2021,0.0516871059377815,0.552840234419887,0.186454490038179,0.532,51924
26065,2021,0.0669200569139966,0.644105766946132,0.226185852154756,0.343,58226
26067,2021,0.0500499562882478,0.598419312045739,0.148129167793994,0.411,64436
26069,2021,0.0780424598823881,0.46565487793558,0.214475426278837,0.579,44334
26071,2021,0.0464017185821697,0.473405878165362,0.216580125335721,0.614,45792
26073,2021,0.0723863771211582,0.607285698843368,0.302227668753882,0.336,48840
26075,2021,0.0594207945990838,0.572983344846112,0.169711258278146,0.427,57746
26077,2021,0.0666695225039982,0.665703422053232,0.192535404726946,0.356,61739
26079,2021,0.0615735461801596,0.543146160198183,0.236255656108597,0.481,50363
26081,2021,0.0473728430168681,0.692510366863399,0.14935086303241,0.354,69786
26083,2021,0.0497630331753555,0.469149527515286,0.123204689789936,0.585,54010
26085,2021,0.0746600741656366,0.387044301980672,0.284934717107466,0.648,40753
26087,2021,0.0559793478766454,0.591826903224919,0.146730113374505,0.453,69194
26089,2021,0.03999603999604,0.526999530442949,0.0999546238315637,0.636,72709
26091,2021,0.0535352889797831,0.580328112057562,0.161681886560586,0.441,60656
26093,2021,0.0417381137957911,0.650410625570313,0.076009030569416,0.43,88908
26095,2021,0.0814299900695134,0.425792811839323,0.210626945309026,0.494,49667
26097,2021,0.101178382771231,0.525237434638779,0.219623630746185,0.511,52989
26099,2021,0.0597839339522408,0.640972181519285,0.14678390378471,0.426,67828
26101,2021,0.0645037802660542,0.494674051981253,0.160601834242002,0.564,54428
26103,2021,0.0583586999969253,0.585757253750698,0.195554007409988,0.44,57981
26105,2021,0.0440840566468707,0.551200268591573,0.197579383020902,0.522,55035
26107,2021,0.0548370982960537,0.537483965275499,0.247518111081299,0.444,48440
26109,2021,0.0565720852117034,0.571075214538112,0.167080664139103,0.517,52457
26111,2021,0.0497023362849567,0.590813702598055,0.150003652745647,0.418,67642
26113,2021,0.0771690161313763,0.574805780636538,0.184161740999463,0.491,50695
26115,2021,0.0529176277207773,0.602506249650579,0.146861641703821,0.435,68006
26117,2021,0.0455885377390827,0.548950983159281,0.184764029409916,0.449,54803
26119,2021,0.0638798940241389,0.427188128772636,0.225982943847602,0.613,43913
26121,2021,0.0730764599638772,0.593421983408479,0.191157598975273,0.433,57047
26123,2021,0.0492444684295737,0.558202585665872,0.211946505749001,0.473,54235
26125,2021,0.0484699973497043,0.664780604464162,0.102917888400284,0.402,86275
26127,2021,0.0549596740666833,0.566003106028519,0.200236578013508,0.509,56454
26129,2021,0.0881272949816402,0.468517031769698,0.238995132982646,0.556,44165
26131,2021,0.0654076462459696,0.411174242424243,0.209710070337965,0.667,44605
26133,2021,0.0783789343756429,0.528025200955898,0.207711830446592,0.484,50722
26135,2021,0.0990932642487047,0.453850676072898,0.182264197228014,0.631,45659
26137,2021,0.0479440652571999,0.590194537237178,0.170621652329167,0.455,59330
26139,2021,0.0386050814709455,0.684273311398598,0.108266738014603,0.382,77288
26141,2021,0.067004048582996,0.441268423403305,0.203365272259874,0.603,52181
26143,2021,0.0610334202417635,0.41490878694006,0.228614679295878,0.607,46218
26145,2021,0.0670987767025744,0.56771184244623,0.232722145394398,0.442,52749
26147,2021,0.0693679583691204,0.602769762537401,0.170190051544762,0.441,62847
26149,2021,0.0500252482747012,0.624093955501397,0.179568797074099,0.441,57080
26151,2021,0.067388175081303,0.565123075532524,0.218551574969545,0.485,52459
26153,2021,0.0857971014492754,0.507203763598942,0.225117222151819,0.551,54163
26155,2021,0.0424144532184733,0.598517669805578,0.164682987699804,0.438,58004
26157,2021,0.0661476996581408,0.555126211816353,0.198109271840015,0.479,55174
26159,2021,0.051536995608584,0.604548262677197,0.197995256154269,0.455,61549
26161,2021,0.046975546975547,0.644065400593091,0.16476950475283,0.343,79198
26163,2021,0.0922914113180473,0.59235588031546,0.264316862147977,0.408,52830
26165,2021,0.0669519420671494,0.574052378972828,0.197263659102553,0.474,54114
26001,2022,0.0632442445091294,0.415823063380282,0.203179304897314,0.664,50295
26003,2022,0.0507977857375448,0.409739826551034,0.154235986690555,0.542,55528
26005,2022,0.0336920837986936,0.620305250561586,0.142319016134188,0.42,75543
26007,2022,0.0731485688323489,0.545679930581381,0.23293396292903,0.499,49133
26009,2022,0.045620600552437,0.557747738793361,0.135537260589515,0.561,68850
26011,2022,0.072223894071622,0.525832739931957,0.192183197904775,0.563,53487
26013,2022,0.0492063492063492,0.448270954888288,0.19752915047196,0.527,51911
26015,2022,0.0525609117107676,0.604027376666535,0.119470827679783,0.452,75182
26017,2022,0.0483140313558654,0.590894278664867,0.191154987112775,0.454,57887
26019,2022,0.0446502790642442,0.551726397169626,0.151116346909009,0.566,71327
26021,2022,0.0659340659340659,0.611424626524207,0.212303377475559,0.465,60379
26023,2022,0.0489396411092985,0.567991015021761,0.209390595346876,0.443,60600
26025,2022,0.0677116672651481,0.597395935346074,0.204859621161037,0.426,58191
26027,2022,0.0500337529285629,0.592736430824272,0.172721760391198,0.483,65183
26029,2022,0.0380248418806675,0.596174813737961,0.125468483816014,0.504,69764
26031,2022,0.0716001067330784,0.506395820196379,0.189769015858025,0.579,59557
26033,2022,0.0764517070323899,0.555195541587014,0.220725764958688,0.471,58408
26035,2022,0.0929926887373696,0.475730811317805,0.289631034933927,0.547,47816
26037,2022,0.0370025713236194,0.637329878886253,0.129442537608615,0.405,82594
26039,2022,0.060675747390766,0.505138057367527,0.214154934995,0.544,57998
26041,2022,0.0515172457121317,0.517289567760806,0.180968409435784,0.538,53852
26043,2022,0.0382000647458725,0.574323696197825,0.157154608484469,0.504,59651
26045,2022,0.0482565215090746,0.634876377317925,0.113874973179219,0.434,77158
26047,2022,0.0377094189499636,0.622540812055253,0.12415596766524,0.481,69690
26049,2022,0.0848470464135021,0.581873534574827,0.220237791932059,0.433,58594
26051,2022,0.0687160940325497,0.466710427606902,0.215874150875938,0.567,53717
26053,2022,0.0598211532531607,0.519337016574586,0.218668176349869,0.52,47913
26055,2022,0.0389556404521071,0.64345577746077,0.142863530864723,0.458,75553
26057,2022,0.0491148232421333,0.520569711677356,0.197214233350251,0.456,57934
26059,2022,0.044089789732904,0.568658605553012,0.212644851123659,0.48,59425
26061,2022,0.0615521855486173,0.580490646643796,0.227948399313569,0.42,52736
26063,2022,0.0525328330206379,0.550704117557018,0.179999356685644,0.542,54475
26065,2022,0.0641358482568613,0.646165170279963,0.21641448634453,0.348,62548
26067,2022,0.0531944573607365,0.594877185217969,0.153200483091787,0.413,71720
26069,2022,0.0737527114967462,0.468885806749884,0.22168761508286,0.591,46224
26071,2022,0.0461278036394414,0.480235748399553,0.20585287274029,0.608,52241
26073,2022,0.0715688861524027,0.61873231260431,0.299021889439779,0.336,52638
26075,2022,0.0630396071659832,0.567092016279568,0.172179100520333,0.434,62581
26077,2022,0.0643060556348581,0.665861201482939,0.182828298749301,0.36,67905
26079,2022,0.045858914922942,0.54392421454372,0.222250984805853,0.49,56380
26081,2022,0.0447834453523719,0.691211282375529,0.149737457099949,0.355,76247
26083,2022,0.0467065868263473,0.457534246575342,0.119289827255278,0.597,55560
26085,2022,0.0745995423340961,0.41036717062635,0.283789192795197,0.616,45946
26087,2022,0.0532141041637784,0.592443531827516,0.143703107019563,0.463,75402
26089,2022,0.0320653256323442,0.517548832654744,0.101913294017017,0.637,82345
26091,2022,0.0555032119914347,0.57512315270936,0.161944744821152,0.455,65484
26093,2022,0.0395217277002619,0.643974592903319,0.0738132049432933,0.447,96135
26095,2022,0.0829666876178504,0.349363197189284,0.237900477164281,0.576,51015
26097,2022,0.100368701351905,0.518864916569242,0.22469738200244,0.517,60620
26099,2022,0.0573689309001186,0.640128468939436,0.140490623409128,0.432,73876
26101,2022,0.0655659018911395,0.487869988759835,0.161564755032283,0.567,59467
26103,2022,0.0559506157896329,0.592123416530791,0.183365914906467,0.434,63115
26105,2022,0.0484513952775222,0.544543708775152,0.189379118973292,0.535,60744
26107,2022,0.0551278449002529,0.535493966477085,0.229456830050632,0.459,54132
26109,2022,0.0451957295373666,0.56736156680632,0.164254539106145,0.525,54074
26111,2022,0.0497266401590457,0.591668994721442,0.144485553635324,0.433,73643
26113,2022,0.0687055476529161,0.580320290572891,0.170131693295006,0.502,57667
26115,2022,0.0566828466088433,0.59720572161764,0.144620350345314,0.446,72573
26117,2022,0.0424089337942037,0.554617511520737,0.175989392403089,0.442,61250
26119,2022,0.06196518146946,0.421884725507282,0.2517706391843,0.582,46345
26121,2022,0.0745819237505698,0.591606872910767,0.191009712857749,0.44,61347
26123,2022,0.0465558404810328,0.559574468085106,0.211461109764962,0.485,59065
26125,2022,0.0476247500382337,0.663692476812618,0.103967287363103,0.409,92620
26127,2022,0.0503740648379052,0.558910983088645,0.204136039913166,0.517,60691
26129,2022,0.0707655213984328,0.470531510579159,0.235499828574227,0.57,50377
26131,2022,0.062992125984252,0.40913397763881,0.210684128898845,0.65,48316
26133,2022,0.0763654925982644,0.52900194426442,0.214984547461369,0.486,54875
26135,2022,0.0886699507389163,0.444850255661066,0.204539353264185,0.619,48692
26137,2022,0.0478484264611432,0.605542051531356,0.163890005628367,0.454,62865
26139,2022,0.0377393951923619,0.677649426238904,0.105379227508572,0.385,83932
26141,2022,0.0643309580364212,0.447634237107921,0.199969109583752,0.598,55986
26143,2022,0.0573351903435469,0.418638550119042,0.22592082616179,0.608,49898
26145,2022,0.0663829689877255,0.566396050253014,0.237378712103485,0.45,56579
26147,2022,0.067055503766597,0.601515495946048,0.170635421930268,0.448,66887
26149,2022,0.0525351873834153,0.617034634299466,0.180820500842523,0.449,62281
26151,2022,0.0654431946612131,0.558340094353797,0.207999003860042,0.494,55740
26153,2022,0.0791907514450867,0.506736965436438,0.234092338658951,0.539,55071
26155,2022,0.0404206867621502,0.595825968971489,0.163511965850103,0.45,62498
26157,2022,0.0611491613009064,0.557071053232808,0.183983964875441,0.489,59815
26159,2022,0.0465225693963966,0.599757660259602,0.191198481851713,0.462,65531
26161,2022,0.0468205146320416,0.63700772467621,0.170399598576772,0.349,84245
26163,2022,0.0896943780776838,0.593725239616613,0.260001293622893,0.413,57223
26165,2022,0.0632222074644707,0.560986513672603,0.204244318864975,0.478,58652
26001,2023,0.0498044328552803,0.417574041811847,0.193959599921553,0.663,53568
26003,2023,0.062919195145321,0.406148657413413,0.150186735350934,0.549,59406
26005,2023,0.0301652266181598,0.618700762786045,0.141781679210961,0.437,80255
26007,2023,0.0706118665018541,0.536561100978279,0.231657263751763,0.52,51909
26009,2023,0.0406475140087165,0.554197269187164,0.13334177428885,0.552,71421
26011,2023,0.0625279808983734,0.530352196280174,0.196453043127771,0.562,56989
26013,2023,0.0641557612511969,0.443830570902394,0.206138036383836,0.527,55117
26015,2023,0.0520374539166748,0.60365133133764,0.115074765457398,0.453,77873
26017,2023,0.045629183665386,0.59093941273538,0.177561928958812,0.464,60523
26019,2023,0.0412751278696325,0.54783005343412,0.141526274684815,0.573,72603
26021,2023,0.0645689850400309,0.604088037661449,0.203072939145447,0.469,63152
26023,2023,0.0516748768472906,0.571830985915493,0.210650059477993,0.457,61958
26025,2023,0.0673491888486376,0.592899032535206,0.203766729522145,0.43,60385
26027,2023,0.046099716124905,0.589784705355248,0.178380807251983,0.49,68011
26029,2023,0.0377677132110233,0.589270366852128,0.119058495606055,0.518,76495
26031,2023,0.0698938875734456,0.512448319252202,0.193903730728492,0.591,61619
26033,2023,0.060844797285013,0.53887854740211,0.208310010764263,0.463,60631
26035,2023,0.0852244074634392,0.465256325030305,0.277124906409714,0.555,49805
26037,2023,0.0371626532293231,0.642539148843436,0.124729593721733,0.408,85928
26039,2023,0.0710943124550036,0.495143035380091,0.23013698630137,0.559,58614
26041,2023,0.0512625301357696,0.512502032189888,0.187773576573842,0.546,54829
26043,2023,0.0405471026222078,0.575286339510197,0.159129279349695,0.506,61882
26045,2023,0.0444448374659545,0.634875364922524,0.116609922859515,0.435,78025
26047,2023,0.0353662730711911,0.606711876195444,0.124177880759291,0.496,73724
26049,2023,0.082994355960624,0.583103031349858,0.216477023686379,0.436,60673
26051,2023,0.0623046875,0.478482313910565,0.203915209997627,0.564,55576
26053,2023,0.068635149992147,0.520519947678221,0.236368814524742,0.527,49672
26055,2023,0.0360331946935799,0.641904544994433,0.126997661944712,0.458,79486
26057,2023,0.047312662931943,0.523718228031954,0.201706407503673,0.452,61128
26059,2023,0.0446719184867211,0.572342665838711,0.215092113621926,0.49,60869
26061,2023,0.0563785098386027,0.585444778824062,0.206783716687106,0.421,56573
26063,2023,0.0457484530348328,0.553767373811266,0.17889219619516,0.541,56963
26065,2023,0.0634481747739705,0.643736382507849,0.210066553539507,0.35,64354
26067,2023,0.048951048951049,0.593164094906255,0.157338452507496,0.423,73436
26069,2023,0.0727344992050874,0.467267155724766,0.23064406779661,0.613,47777
26071,2023,0.0473842195540309,0.474031913812379,0.214532871972318,0.602,53614
26073,2023,0.0678594550055912,0.623980903415351,0.298193970900989,0.341,53759
26075,2023,0.0579745464392093,0.568114515148951,0.168590733974763,0.441,65004
26077,2023,0.0563147973609802,0.663395132487661,0.181704672043709,0.362,70525
26079,2023,0.0426844312854676,0.547850770478508,0.212344716171801,0.489,60365
26081,2023,0.0415459852063096,0.690495191540342,0.144405303193885,0.359,80390
26083,2023,0.0478468899521531,0.45385450597177,0.135615786970994,0.583,53893
26085,2023,0.0755458515283843,0.426999813537199,0.278731683086348,0.577,49680
26087,2023,0.0509463104267042,0.593744867232412,0.142735661506993,0.467,76228
26089,2023,0.0386332750922151,0.527766393442623,0.103640256959315,0.635,91943
26091,2023,0.0539570664202678,0.574928345522831,0.165652266439668,0.459,67013
26093,2023,0.0366311804139304,0.639598819175295,0.0736733440350162,0.456,101315
26095,2023,0.0990187332738626,0.414111562615441,0.211377811377811,0.518,54338
26097,2023,0.0934443288241415,0.511660100095836,0.238872764722404,0.539,58598
26099,2023,0.0577339605514353,0.639553548929606,0.138654481171409,0.435,76399
26101,2023,0.0619595172479331,0.489601265528312,0.164493178203733,0.578,60879
26103,2023,0.0488665753841473,0.587987977242638,0.181157272394065,0.431,64675
26105,2023,0.0464883971108038,0.541911305434104,0.202428194810601,0.531,62296
26107,2023,0.0498003549245785,0.541225200348171,0.240938345548638,0.457,57774
26109,2023,0.0561511902598583,0.556392497851474,0.181035689293212,0.542,55688
26111,2023,0.0478420296318319,0.593279633113829,0.146772724512721,0.437,77538
26113,2023,0.0721886683922922,0.572157314464374,0.164812969237924,0.514,61868
26115,2023,0.0502102038380436,0.596104132244472,0.143379353624098,0.456,75272
26117,2023,0.0401360766739721,0.560935779816514,0.176813618236271,0.446,64892
26119,2023,0.0606844981305723,0.425477239353891,0.226313513513514,0.604,47803
26121,2023,0.0683349143261969,0.593165290845507,0.185573228671762,0.44,63495
26123,2023,0.0442601484068093,0.561932793720873,0.202448373437155,0.483,61931
26125,2023,0.0475422616294234,0.66466773365822,0.104470126835119,0.413,95296
26127,2023,0.0565478640217302,0.560792097488922,0.197753235416904,0.514,63624
26129,2023,0.0729403324165969,0.476741534602668,0.232848965213562,0.583,51983
26131,2023,0.0758465011286682,0.418477234082751,0.191441828492868,0.647,51844
26133,2023,0.0653044460416881,0.52436332310343,0.216489408455656,0.501,57050
26135,2023,0.087719298245614,0.446022315606434,0.221070477113102,0.594,50581
26137,2023,0.0445363076203104,0.621383221053652,0.151732683160798,0.444,67285
26139,2023,0.0361649805447471,0.676594973926083,0.111057519057519,0.392,87144
26141,2023,0.0632434575733545,0.445189761694616,0.21055700475679,0.6,56713
26143,2023,0.0484162895927602,0.428897190820436,0.205691753814504,0.617,54106
26145,2023,0.0664380183301024,0.567656615248377,0.238248611611186,0.456,58347
26147,2023,0.0638738591711965,0.604414531989802,0.158396946564885,0.455,69349
26149,2023,0.052299245024022,0.611208994043125,0.17054924557839,0.452,64707
26151,2023,0.0612101566720692,0.559434218877505,0.19178643737346,0.498,59074
26153,2023,0.0666282088260744,0.507836531419364,0.216957230653455,0.55,57708
26155,2023,0.0435349401242989,0.590145456497236,0.169467057580403,0.464,64464
26157,2023,0.0615130219098801,0.553775010301726,0.183994501928143,0.495,62847
26159,2023,0.0442933545744197,0.584007575883438,0.191657882447128,0.469,66902
26161,2023,0.0436212355271409,0.634580107476439,0.167119284977656,0.355,87156
26163,2023,0.0867264387340319,0.593789019529408,0.257665895806876,0.416,59521
26165,2023,0.0567587257434267,0.561321982229823,0.204850488354621,0.473,63123
26001,2024,0.0498044328552803,0.417574041811847,0.193959599921553,0.663,53568
26003,2024,0.062919195145321,0.406148657413413,0.150186735350934,0.549,59406
26005,2024,0.0301652266181598,0.618700762786045,0.141781679210961,0.437,80255
26007,2024,0.0706118665018541,0.536561100978279,0.231657263751763,0.52,51909
26009,2024,0.0406475140087165,0.554197269187164,0.13334177428885,0.552,71421
26011,2024,0.0625279808983734,0.530352196280174,0.196453043127771,0.562,56989
26013,2024,0.0641557612511969,0.443830570902394,0.206138036383836,0.527,55117
26015,2024,0.0520374539166748,0.60365133133764,0.115074765457398,0.453,77873
26017,2024,0.045629183665386,0.59093941273538,0.177561928958812,0.464,60523
26019,2024,0.0412751278696325,0.54783005343412,0.141526274684815,0.573,72603
26021,2024,0.0645689850400309,0.604088037661449,0.203072939145447,0.469,63152
26023,2024,0.0516748768472906,0.571830985915493,0.210650059477993,0.457,61958
26025,2024,0.0673491888486376,0.592899032535206,0.203766729522145,0.43,60385
26027,2024,0.046099716124905,0.589784705355248,0.178380807251983,0.49,68011
26029,2024,0.0377677132110233,0.589270366852128,0.119058495606055,0.518,76495
26031,2024,0.0698938875734456,0.512448319252202,0.193903730728492,0.591,61619
26033,2024,0.060844797285013,0.53887854740211,0.208310010764263,0.463,60631
26035,2024,0.0852244074634392,0.465256325030305,0.277124906409714,0.555,49805
26037,2024,0.0371626532293231,0.642539148843436,0.124729593721733,0.408,85928
26039,2024,0.0710943124550036,0.495143035380091,0.23013698630137,0.559,58614
26041,2024,0.0512625301357696,0.512502032189888,0.187773576573842,0.546,54829
26043,2024,0.0405471026222078,0.575286339510197,0.159129279349695,0.506,61882
26045,2024,0.0444448374659545,0.634875364922524,0.116609922859515,0.435,78025
26047,2024,0.0353662730711911,0.606711876195444,0.124177880759291,0.496,73724
26049,2024,0.082994355960624,0.583103031349858,0.216477023686379,0.436,60673
26051,2024,0.0623046875,0.478482313910565,0.203915209997627,0.564,55576
26053,2024,0.068635149992147,0.520519947678221,0.236368814524742,0.527,49672
26055,2024,0.0360331946935799,0.641904544994433,0.126997661944712,0.458,79486
26057,2024,0.047312662931943,0.523718228031954,0.201706407503673,0.452,61128
26059,2024,0.0446719184867211,0.572342665838711,0.215092113621926,0.49,60869
26061,2024,0.0563785098386027,0.585444778824062,0.206783716687106,0.421,56573
26063,2024,0.0457484530348328,0.553767373811266,0.17889219619516,0.541,56963
26065,2024,0.0634481747739705,0.643736382507849,0.210066553539507,0.35,64354
26067,2024,0.048951048951049,0.593164094906255,0.157338452507496,0.423,73436
26069,2024,0.0727344992050874,0.467267155724766,0.23064406779661,0.613,47777
26071,2024,0.0473842195540309,0.474031913812379,0.214532871972318,0.602,53614
26073,2024,0.0678594550055912,0.623980903415351,0.298193970900989,0.341,53759
26075,2024,0.0579745464392093,0.568114515148951,0.168590733974763,0.441,65004
26077,2024,0.0563147973609802,0.663395132487661,0.181704672043709,0.362,70525
26079,2024,0.0426844312854676,0.547850770478508,0.212344716171801,0.489,60365
26081,2024,0.0415459852063096,0.690495191540342,0.144405303193885,0.359,80390
26083,2024,0.0478468899521531,0.45385450597177,0.135615786970994,0.583,53893
26085,2024,0.0755458515283843,0.426999813537199,0.278731683086348,0.577,49680
26087,2024,0.0509463104267042,0.593744867232412,0.142735661506993,0.467,76228
26089,2024,0.0386332750922151,0.527766393442623,0.103640256959315,0.635,91943
26091,2024,0.0539570664202678,0.574928345522831,0.165652266439668,0.459,67013
26093,2024,0.0366311804139304,0.639598819175295,0.0736733440350162,0.456,101315
26095,2024,0.0990187332738626,0.414111562615441,0.211377811377811,0.518,54338
26097,2024,0.0934443288241415,0.511660100095836,0.238872764722404,0.539,58598
26099,2024,0.0577339605514353,0.639553548929606,0.138654481171409,0.435,76399
26101,2024,0.0619595172479331,0.489601265528312,0.164493178203733,0.578,60879
26103,2024,0.0488665753841473,0.587987977242638,0.181157272394065,0.431,64675
26105,2024,0.0464883971108038,0.541911305434104,0.202428194810601,0.531,62296
26107,2024,0.0498003549245785,0.541225200348171,0.240938345548638,0.457,57774
26109,2024,0.0561511902598583,0.556392497851474,0.181035689293212,0.542,55688
26111,2024,0.0478420296318319,0.593279633113829,0.146772724512721,0.437,77538
26113,2024,0.0721886683922922,0.572157314464374,0.164812969237924,0.514,61868
26115,2024,0.0502102038380436,0.596104132244472,0.143379353624098,0.456,75272
26117,2024,0.0401360766739721,0.560935779816514,0.176813618236271,0.446,64892
26119,2024,0.0606844981305723,0.425477239353891,0.226313513513514,0.604,47803
26121,2024,0.0683349143261969,0.593165290845507,0.185573228671762,0.44,63495
26123,2024,0.0442601484068093,0.561932793720873,0.202448373437155,0.483,61931
26125,2024,0.0475422616294234,0.66466773365822,0.104470126835119,0.413,95296
26127,2024,0.0565478640217302,0.560792097488922,0.197753235416904,0.514,63624
26129,2024,0.0729403324165969,0.476741534602668,0.232848965213562,0.583,51983
26131,2024,0.0758465011286682,0.418477234082751,0.191441828492868,0.647,51844
26133,2024,0.0653044460416881,0.52436332310343,0.216489408455656,0.501,57050
26135,2024,0.087719298245614,0.446022315606434,0.221070477113102,0.594,50581
26137,2024,0.0445363076203104,0.621383221053652,0.151732683160798,0.444,67285
26139,2024,0.0361649805447471,0.676594973926083,0.111057519057519,0.392,87144
26141,2024,0.0632434575733545,0.445189761694616,0.21055700475679,0.6,56713
