county,year,month,cases,recipients,adult recipients,child recipients,payments,average per case,average per person,avg. recipients per case,ln_cases,ln_recipients,ln_payments,adult_share,child_share
Ingham,2015,4,24386.0,45921.0,27555.0,18366.0,5748446.0,235.7273025506438,125.18120249994556,1.883088657426392,10.10176447612021,10.734677807759818,15.564440115376918,0.6000522636702162,0.39994773632978375
Ingham,2015,5,24386.0,45985.0,27581.0,18404.0,5747874.0,235.70384646928565,124.9945416983799,1.8857131140818502,10.10176447612021,10.736070535336799,15.564340605272733,0.59978253778406,0.40021746221593996
Ingham,2015,6,24249.0,45681.0,27401.0,18280.0,5670058.0,233.82646707080704,124.12289573345592,1.8838302610416924,10.096130658401954,10.729437735508842,15.550709904928512,0.5998336288610144,0.40016637113898557
Ingham,2015,7,24076.0,45387.0,27179.0,18208.0,5629288.0,233.81325801628176,124.02864256284839,1.8851553414188404,10.088970772667661,10.722980999412945,15.543493526754334,0.5988278581972811,0.4011721418027188
Ingham,2015,8,23964.0,45135.0,27010.0,18125.0,5626976.0,234.80954765481556,124.66990140689045,1.8834501752628943,10.084307983203816,10.717413277732255,15.543082733256151,0.5984269413980281,0.40157305860197184
Ingham,2015,9,23713.0,44670.0,26687.0,17983.0,5539017.0,233.5856703074263,123.99858965748825,1.8837768312739847,10.073778699946109,10.707057414346165,15.527327606156586,0.5974255652563242,0.4025744347436758
Ingham,2015,10,23451.0,44305.0,26414.0,17891.0,5443627.0,232.1277131039188,122.86710303577475,1.8892584537972794,10.06266841688844,10.698852816481402,15.509956124608971,0.5961855321069857,0.40381446789301434
Ingham,2015,11,23337.0,44051.0,26270.0,17781.0,5377685.0,230.43600291382782,122.0786134253479,1.8876033766122466,10.057795362874884,10.693103332582247,15.497768542135706,0.5963542257837506,0.40364577421624936
Ingham,2015,12,23114.0,43539.0,25978.0,17561.0,5328259.0,230.52085316258544,122.37899354601622,1.8836635805139743,10.048193773535386,10.681412367138472,15.488535101131992,0.5966604653299341,0.4033395346700659
Ingham,2016,1,22898.0,43126.0,25759.0,17367.0,5261788.0,229.79247095816228,122.00964615313268,1.8833959297755263,10.038804849483757,10.671881342470611,15.475981450907208,0.5972962945786764,0.40270370542132355
Ingham,2016,2,22665.0,42583.0,25481.0,17102.0,5250405.0,231.6525479814692,123.29814714792288,1.8787999117582175,10.02857716337495,10.659210391578554,15.473815774449593,0.5983843317755912,0.4016156682244088
Ingham,2016,3,22584.0,42391.0,25383.0,17008.0,5189574.0,229.78985122210415,122.42159892429997,1.8770368402408786,10.024996969933325,10.654691354537883,15.462162170848393,0.5987827604916138,0.4012172395083862
Ingham,2016,4,22393.0,42158.0,25185.0,16973.0,5176334.0,231.1585763408208,122.78414535793918,1.8826418970213905,10.016503689004832,10.64917974375984,15.459607641674502,0.5973955121210683,0.40260448787893166
Ingham,2016,5,22318.0,41951.0,25075.0,16876.0,5156859.0,231.0627744421543,122.9257705418226,1.879693520924814,10.013148806745647,10.6442575495135,15.455838231181708,0.5977211508664871,0.4022788491335129
Ingham,2016,6,22185.0,41790.0,24927.0,16863.0,5135361.0,231.4789722785666,122.88492462311558,1.8837052062204191,10.00717166381301,10.640412355441962,15.451660700723785,0.5964824120603015,0.4035175879396985
Ingham,2016,7,22033.0,41658.0,24766.0,16892.0,5054042.0,229.3851041619389,121.32224302654953,1.890709390459765,10.000296608464188,10.637248705981328,15.435698877145054,0.5945076575927793,0.4054923424072207
Ingham,2016,8,21878.0,41354.0,24593.0,16761.0,5023076.0,229.5948441356614,121.46529960826038,1.8902093427187128,9.993236844679735,10.629924430960715,15.429553053017878,0.594694588189776,0.40530541181022395
Ingham,2016,9,21845.0,41341.0,24544.0,16797.0,4992022.0,228.5201190203708,120.75232819718923,1.8924696726939803,9.991727341385536,10.629610022590025,15.42335159607297,0.5936963305193391,0.4063036694806608
Ingham,2016,10,21644.0,41060.0,24290.0,16770.0,4956442.0,228.99842912585473,120.71217730150998,1.8970615413047496,9.982483558762626,10.622789690572924,15.416198702580912,0.5915733073550901,0.4084266926449099
Ingham,2016,11,21435.0,40684.0,24038.0,16646.0,4910245.0,229.0760438535106,120.69228689411071,1.8980172614882203,9.972780379032077,10.613590173745488,15.406834396692837,0.5908465244322092,0.4091534755677908
Ingham,2016,12,21260.0,40384.0,23878.0,16506.0,4850635.0,228.15780809031045,120.11279219492869,1.8995296331138287,9.964582651895938,10.606188945900884,15.394620182178416,0.5912737717908082,0.40872622820919174
Ingham,2017,1,21277.0,40272.0,23852.0,16420.0,4819982.0,226.53484983785307,119.68568732618196,1.892748037787282,9.965381956073719,10.603411717375097,15.388280751579975,0.5922725466825586,0.4077274533174414
Ingham,2017,2,21238.0,40096.0,23770.0,16326.0,4848341.0,228.28613805443075,120.91832102952912,1.8879367172050099,9.963547308963792,10.599031857695795,15.394147142541495,0.5928272146847566,0.4071727853152434
Ingham,2017,3,21129.0,39874.0,23641.0,16233.0,4781985.0,226.3232997302286,119.92739629833977,1.8871692933882342,9.95840178341352,10.593479761402772,15.380366290232626,0.5928926117269399,0.40710738827306014
Ingham,2017,4,20980.0,39546.0,23429.0,16117.0,4746097.0,226.22006673021926,120.014590603348,1.8849380362249761,9.951324881950288,10.585219830280774,15.372833154032788,0.5924492995498912,0.4075507004501087
Ingham,2017,5,20845.0,39362.0,23285.0,16077.0,4727477.0,226.7918925401775,120.1025608454855,1.8883185416166945,9.944869390314897,10.580556162883383,15.3689022143522,0.5915603881916569,0.4084396118083431
Ingham,2017,6,20695.0,39057.0,23130.0,15927.0,4688426.0,226.54873157767577,120.04060731751031,1.887267455907224,9.937647404182833,10.572777396565506,15.360607476417696,0.5922113833627775,0.40778861663722255
Ingham,2017,7,20588.0,38860.0,23032.0,15828.0,4659329.0,226.31285214688168,119.90038600102933,1.887507285797552,9.932463660772646,10.567720722931432,15.35438200431776,0.5926917138445702,0.40730828615542974
Ingham,2017,8,20530.0,38729.0,22900.0,15829.0,4829987.0,235.26483195323917,124.71241188773271,1.8864588407208962,9.929642510012979,10.564343952397511,15.390354334113747,0.5912881819824938,0.4087118180175063
Ingham,2017,9,20430.0,38437.0,22750.0,15687.0,4797838.0,234.8427802251591,124.82342534537035,1.8813999021047478,9.924759687811667,10.556775816334186,15.383675957743396,0.5918776179202331,0.40812238207976687
Ingham,2017,10,20339.0,38387.0,22676.0,15711.0,4764354.0,234.24720979399183,124.11373642118426,1.8873592605339495,9.920295504185495,10.555474139590984,15.376672514001463,0.590720816943236,0.40927918305676403
Ingham,2017,11,20315.0,38244.0,22620.0,15624.0,4707283.0,231.71464435146444,123.08552975630164,1.8825498400196898,9.919114808421828,10.551741964205338,15.364621441796686,0.5914653278945717,0.4085346721054283
Ingham,2017,12,19963.0,37547.0,22217.0,15330.0,4667129.0,233.78895957521414,124.30098276826378,1.8808295346390822,9.901635839172654,10.53334876052526,15.356054665432744,0.5917117213092924,0.40828827869070766
Ingham,2018,1,19883.0,37423.0,22122.0,15301.0,4594399.0,231.07171955942263,122.76939315394276,1.8821606397424935,9.89762037425808,10.530040767646089,15.340348510875923,0.591133794725169,0.408866205274831
Ingham,2018,2,19626.0,36929.0,21843.0,15086.0,4548470.0,231.75736268215633,123.16797097132336,1.881636604504229,9.884610496766438,10.516752429223827,15.330301470641542,0.591486365728831,0.408513634271169
Ingham,2018,3,19482.0,36691.0,21723.0,14968.0,4478913.0,229.90006159531876,122.07116186530757,1.8833282003901037,9.877246241330901,10.510286772360844,15.314890941022222,0.5920525469461175,0.4079474530538824
Ingham,2018,4,19213.0,36216.0,21384.0,14832.0,4420464.0,230.07671888825274,122.05831676607025,1.884973715713319,9.8633424122317,10.497256289115795,15.301755225919708,0.5904572564612326,0.4095427435387674
Ingham,2018,5,19029.0,35891.0,21162.0,14729.0,4371294.0,229.71748384045404,121.79359728065532,1.886121183456829,9.853719410302007,10.48824184666795,15.290569633079723,0.5896185673288569,0.4103814326711432
Ingham,2018,6,18090.0,34735.0,20106.0,14629.0,4145244.0,229.14560530679933,119.33911040737009,1.920121614151465,9.80311457838934,10.455503103126981,15.23747221092273,0.5788397869583993,0.4211602130416007
Ingham,2018,7,17873.0,34524.0,19895.0,14629.0,4120140.0,230.52313545571533,119.34132777198471,1.9316287137022323,9.791046473190379,10.449410013339548,15.231397701330906,0.5762657861198007,0.4237342138801993
Ingham,2018,8,17727.0,34134.0,19713.0,14421.0,4073780.0,229.8065098437412,119.34669244741313,1.925537315958707,9.782844180013784,10.438049233978703,15.220081873328947,0.5775180172262261,0.42248198277377397
Ingham,2018,9,17451.0,33694.0,19411.0,14283.0,3970298.0,227.51120279640136,117.83397637561583,1.9307776058678585,9.767152232578871,10.425075058946149,15.194351712818582,0.576096634415623,0.423903365584377
Ingham,2018,10,17387.0,33560.0,19319.0,14241.0,3957888.0,227.6348996376603,117.934684147795,1.930177718985449,9.76347807952779,10.421090160581143,15.19122110762452,0.5756555423122766,0.4243444576877235
Ingham,2018,11,17335.0,33505.0,19255.0,14250.0,3926470.0,226.50533602538218,117.19056857185495,1.932794923565042,9.760482858119124,10.41944996040727,15.183251361375671,0.574690344724668,0.42530965527533204
Ingham,2018,12,17321.0,33508.0,19221.0,14287.0,3918746.0,226.24248022631488,116.94956428315626,1.934530338894983,9.75967491717028,10.4195394952737,15.181282262629194,0.573624209144085,0.426375790855915
Ingham,2019,1,17228.0,33308.0,19122.0,14186.0,3829462.0,222.28128627815184,114.97123814098715,1.9333642906895752,9.754291246174,10.41355288735571,15.158234881316108,0.5740963131980305,0.4259036868019695
Ingham,2019,2,17312.0,33266.0,19163.0,14103.0,3842170.0,221.9368068391867,115.49840678169903,1.9215573012939002,9.759155181646207,10.41229113335048,15.161547869119346,0.576053628329225,0.423946371670775
Ingham,2019,3,17186.0,33002.0,18978.0,14024.0,3805447.0,221.4271500058187,115.30958729773953,1.9202839520539974,9.751850377873168,10.40432344467275,15.151944019381983,0.575056057208654,0.42494394279134595
Ingham,2019,4,17072.0,32770.0,18842.0,13928.0,3797712.0,222.45267104029992,115.88989929813854,1.9195173383317714,9.745194973541535,10.39726874169286,15.14990933809529,0.5749771132133048,0.42502288678669514
Ingham,2019,5,17126.0,32893.0,18885.0,14008.0,3790745.0,221.34444703958894,115.24473292189828,1.9206469695200281,9.748353055586138,10.401015148158129,15.148073127662117,0.5741343142917946,0.4258656857082054
Ingham,2019,6,17046.0,32722.0,18820.0,13902.0,3770497.0,221.19541241346943,115.22819509809914,1.9196292385310336,9.743670851082243,10.395802913543022,15.142717380974078,0.5751482183240634,0.4248517816759367
Ingham,2019,7,17072.0,32821.0,18870.0,13951.0,3826683.0,224.149660262418,116.59251698607599,1.9225046860356139,9.745194973541535,10.398823833405986,15.157508928471158,0.5749367782821974,0.42506322171780264
Ingham,2019,8,17016.0,32668.0,18780.0,13888.0,3826673.0,224.88675364362953,117.13826986653606,1.9198401504466385,9.741909356880074,10.394151284478166,15.15750631523848,0.5748744949185748,0.42512550508142527
Ingham,2019,9,16903.0,32582.0,18626.0,13956.0,3773639.0,223.2526178784831,115.81974709962556,1.9275868189078862,9.735246399950178,10.391515267626115,15.143550345857443,0.5716653366889693,0.42833466331103065
Ingham,2019,10,16988.0,32726.0,18732.0,13994.0,3806570.0,224.07405227219215,116.31638452606491,1.9264186484577348,9.740262491433162,10.39592514798884,15.152239079156061,0.5723889262360203,0.4276110737639797
Ingham,2019,11,16937.0,32640.0,18657.0,13983.0,3777031.0,223.00472338666825,115.71786151960784,1.9271417606423806,9.737255856891121,10.393293809078044,15.14444880923306,0.5715992647058824,0.42840073529411765
Ingham,2019,12,17110.0,33006.0,18898.0,14108.0,3813778.0,222.89760374050263,115.54802157183542,1.9290473407364115,9.747418366886238,10.404444642103513,15.154130856841194,0.5725625643822335,0.4274374356177665
Ingham,2020,1,17530.0,33506.0,19405.0,14101.0,3839702.0,219.03605248146036,114.59744523368948,1.9113519680547633,9.77166897791528,10.419479806253477,15.160905317385884,0.5791500029845401,0.42084999701545994
Ingham,2020,2,17781.0,33819.0,19685.0,14134.0,3901901.0,219.44215735897868,115.37600165587392,1.9019740172093809,9.785885750455948,10.42877805371264,15.176974428239024,0.5820692510127443,0.4179307489872557
Ingham,2020,3,18611.0,35251.0,20686.0,14565.0,5841137.0,313.8540110687228,165.70131343791667,1.8940948901187469,9.831508082743964,10.470249176632354,15.580436027635246,0.5868202320501547,0.4131797679498454
Ingham,2020,4,21733.0,41068.0,24388.0,16680.0,6469342.0,297.6736759766254,157.52756404012857,1.889660884369392,9.986587121705702,10.622984508418856,15.682584961150713,0.593844355702737,0.4061556442972631
Ingham,2020,5,22313.0,41988.0,25016.0,16972.0,7206313.0,322.9647738986241,171.62791750023817,1.8817729574687403,10.012924747234504,10.645139142155688,15.790468005372393,0.595789273125655,0.40421072687434506
Ingham,2020,6,20876.0,38002.0,23136.0,14866.0,6574426.0,314.9274765280705,173.0021051523604,1.8203678865683082,9.946355452763305,10.545394068902477,15.698697831836974,0.6088100626282827,0.39118993737171726
Ingham,2020,7,19780.0,35279.0,21752.0,13527.0,6136758.0,310.2506572295248,173.94931829133478,1.7835692618806875,9.892426605176704,10.471043165047808,15.62980714764604,0.6165707644774512,0.3834292355225488
Ingham,2020,8,19292.0,34425.0,21180.0,13245.0,5860536.0,303.78063445987976,170.240697167756,1.7844184117769024,9.867445781188863,10.446538323596856,15.583751624947084,0.6152505446623093,0.3847494553376906
Ingham,2020,9,19508.0,35286.0,21486.0,13800.0,5941164.0,304.5501332786549,168.37170549226323,1.8087963912241132,9.878579916829944,10.471241563688011,15.597415631737213,0.6089100493113416,0.39108995068865837
Ingham,2020,10,19650.0,35880.0,21694.0,14186.0,6345919.0,322.94753180661576,176.8650780379041,1.8259541984732826,9.885832617297407,10.487935316172733,15.663322487098025,0.6046265328874024,0.3953734671125975
Ingham,2020,11,19878.0,36415.0,21964.0,14451.0,6474368.0,325.7052017305564,177.79398599478236,1.8319247409196096,9.89736887152795,10.502736056652015,15.683361554608476,0.6031580392695318,0.39684196073046824
Ingham,2020,12,20207.0,37096.0,22340.0,14756.0,6501834.0,321.7614687979413,175.27048738408453,1.8357994754293068,9.913784358013496,10.521264426071296,15.68759484891411,0.602221263748113,0.397778736251887
Ingham,2021,1,20396.0,37592.0,22585.0,15007.0,7668040.0,375.9580309864679,203.98063417748457,1.8431064914689155,9.923094082175046,10.534546540782651,15.852571599618155,0.600792721855714,0.399207278144286
Ingham,2021,2,20716.0,38139.0,22934.0,15205.0,7809808.0,376.99401428847267,204.7722279031962,1.8410407414558796,9.938661627543782,10.548992659618232,15.870890937646843,0.6013267259235953,0.39867327407640474
Ingham,2021,3,20597.0,38042.0,22851.0,15191.0,7779697.0,377.7102005146381,204.50283896745702,1.846968005049279,9.932900713104477,10.546446091512786,15.867027949380734,0.6006781977813995,0.3993218022186005
Ingham,2021,4,20156.0,37216.0,22336.0,14880.0,7584339.0,376.2819507838857,203.79242798796216,1.8463980948600913,9.911257289800488,10.52449405531839,15.841596021285097,0.6001719690455718,0.3998280309544282
Ingham,2021,5,20047.0,37022.0,22218.0,14804.0,8357627.0,416.90163116675814,225.74758251850253,1.846760113732728,9.905834795604477,10.51926760951963,15.938685093092731,0.6001296526389714,0.39987034736102856
Ingham,2021,6,20077.0,37134.0,22213.0,14921.0,7555876.0,376.3448722418688,203.47595195777456,1.849579120386512,9.90733016025358,10.522288270967417,15.837836096669514,0.5981849517961976,0.4018150482038024
Ingham,2021,7,20110.0,37126.0,22235.0,14891.0,8337146.0,414.5771258080557,224.56354037601682,1.8461461959224266,9.908972482766698,10.522072811769169,15.936231509534002,0.5989064267629155,0.4010935732370845
Ingham,2021,8,20187.0,37239.0,22328.0,14911.0,8335035.0,412.8912171199287,223.82542495770562,1.844702035963739,9.912794111856428,10.525111878184058,15.935978273318383,0.5995864550605547,0.4004135449394452
Ingham,2021,9,20366.0,37646.0,22565.0,15081.0,8509191.0,417.81356181871746,226.03174308027414,1.848472945104586,9.92162212273161,10.535981985884124,15.956657431400782,0.5993996706157361,0.40060032938426393
Ingham,2021,10,20535.0,38042.0,22843.0,15199.0,9183634.0,447.21860238616995,241.40775984438253,1.8525444363282202,9.929886026390658,10.546446091512786,16.032933544831,0.6004679038956943,0.3995320961043058
Ingham,2021,11,20461.0,37878.0,22744.0,15134.0,9070673.0,443.31523385953767,239.4707481915624,1.8512291676848638,9.92627591416656,10.54212574759568,16.02055702000011,0.6004540894450605,0.39954591055493954
Ingham,2021,12,20576.0,38198.0,22862.0,15336.0,9265426.0,450.30258553654744,242.56311848787894,1.8564346811819596,9.931880627037346,10.5505384372031,16.041800396137287,0.5985130111524164,0.40148698884758366
Ingham,2022,1,20744.0,38688.0,23097.0,15591.0,9232113.0,445.0497975318164,238.62988523573202,1.8650212109525646,9.9400123272185,10.56328475341452,16.03819850768977,0.59700682382134,0.40299317617866004
Ingham,2022,2,20887.0,39042.0,23274.0,15768.0,9392092.0,449.6620864652655,240.5638030838584,1.8692009383827262,9.946882234855318,10.572393268723038,16.055378616572735,0.5961272475795297,0.40387275242047027
Ingham,2022,3,21012.0,39209.0,23363.0,15846.0,9379718.0,446.39815343613174,239.22359662322427,1.8660289358461832,9.952848982073853,10.576661591263116,16.054060256564593,0.5958580938049938,0.40414190619500623
Ingham,2022,4,21651.0,40340.0,24041.0,16299.0,9388879.0,433.6464366541961,232.74365394149729,1.8631933859867904,9.982806921740384,10.605098811508203,16.05503646173619,0.5959593455627169,0.4040406544372831
Ingham,2022,5,22397.0,41742.0,24885.0,16857.0,9493793.0,423.8868151984641,227.43982080398638,1.863731749787918,10.01668230030247,10.639263095151696,16.066148774611552,0.5961621388529539,0.4038378611470461
Ingham,2022,6,21409.0,40092.0,23833.0,16259.0,9480457.0,442.82577420710913,236.46754963583757,1.8726703722733429,9.971566673346722,10.598932092144757,16.064743079820353,0.5944577471814826,0.4055422528185174
Ingham,2022,7,21543.0,40329.0,23970.0,16359.0,9630768.0,447.04860047347165,238.8050286394406,1.8720233950703244,9.977806216778427,10.604826092122362,16.0804735313732,0.5943613776686751,0.40563862233132486
Ingham,2022,8,21673.0,40526.0,24079.0,16447.0,9634237.0,444.527153601255,237.72977841385776,1.8698841876989802,9.983822525188403,10.609699022425275,16.080833666243397,0.5941617726891378,0.40583822731086217
Ingham,2022,9,21682.0,40408.0,24098.0,16310.0,9616977.0,443.5465824185961,237.99685705800832,1.863665713495065,9.984237702221238,10.606783064147889,16.079040532093547,0.5963670560285093,0.4036329439714908
Ingham,2022,10,21834.0,40670.0,24266.0,16404.0,11112628.0,508.959787487405,273.23894762724365,1.8626912155354034,9.991223666840215,10.61324599890127,16.22359267729814,0.5966560118023113,0.40334398819768874
Ingham,2022,11,21873.0,40684.0,24281.0,16403.0,10680133.0,488.2792941068898,262.51432995772296,1.8600100580624515,9.99300827847454,10.613590173745488,16.183895844602304,0.5968193884573788,0.4031806115426212
Ingham,2022,12,21974.0,40799.0,24373.0,16426.0,10904151.0,496.22968053153727,267.2651535576852,1.8566942750523345,9.997615215260826,10.616412850287961,16.20465410039175,0.5973920929434545,0.4026079070565455
Ingham,2023,1,22096.0,40977.0,24537.0,16440.0,10895959.0,493.1190713251267,265.9042633672548,1.8544985517740769,10.003151875649074,10.620766212671002,16.2039025445156,0.598799326451424,0.401200673548576
Ingham,2023,2,22151.0,41136.0,24591.0,16545.0,10984811.0,495.90587332400344,267.036440101128,1.8570719154891426,10.00563792118106,10.624638929505672,16.212024058372908,0.5977975495915986,0.4022024504084014
Ingham,2023,3,22340.0,41416.0,24790.0,16626.0,7094366.0,317.5633840644584,171.29529650376665,1.8538943598925695,10.014134072623191,10.631422558581738,15.77481150588024,0.5985609426308673,0.4014390573691327
Ingham,2023,4,22423.0,41671.0,24904.0,16767.0,7163287.0,319.46157962806046,171.90101029492934,1.8584043169959417,10.01784249677353,10.637560722208704,15.784479511804957,0.5976338460800077,0.4023661539199923
Ingham,2023,5,22509.0,41895.0,24993.0,16902.0,7234291.0,321.39548624994444,172.6767155985201,1.8612554978008797,10.02167050821384,10.642921767047387,15.794342917392324,0.59656283566058,0.40343716433941995
Ingham,2023,6,22720.0,42218.0,25201.0,17017.0,7292375.0,320.96720950704224,172.73141787862997,1.85818661971831,10.031000872835088,10.650601949366015,15.802339839678924,0.5969254820218864,0.4030745179781136
Ingham,2023,7,22723.0,42168.0,25219.0,16949.0,7371882.0,324.4237996743388,174.82171314741035,1.8557408792853056,10.031132906371798,10.649416918535042,15.813183591132622,0.5980601403908177,0.4019398596091823
Ingham,2023,8,22700.0,42166.0,25224.0,16942.0,7410143.0,326.4380176211454,175.73739505762936,1.857533039647577,10.030120203469494,10.64936948807994,15.818360295331676,0.598207086278044,0.4017929137219561
Ingham,2023,9,22649.0,42074.0,25173.0,16901.0,7368932.0,325.3535255419665,175.1421780672149,1.8576537595478828,10.02787097982616,10.647185251693974,15.812783341860175,0.5983029899700527,0.40169701002994723
Ingham,2023,10,22835.0,42390.0,25363.0,17027.0,7775980.0,340.52901248084083,183.43901863647088,1.856360849573024,10.0360497256191,10.654667764346684,15.866550053102644,0.5983250766690257,0.40167492333097427
Ingham,2023,11,22840.0,42420.0,25394.0,17026.0,7834845.0,343.03174255691766,184.69695898161245,1.8572679509632224,10.036268663769947,10.655375228118674,15.874091650551684,0.5986327204148987,0.4013672795851014
Ingham,2023,12,22881.0,42609.0,25466.0,17143.0,7833720.0,342.3679035007211,183.85129902133352,1.8622000786678903,10.038062150832348,10.659820777549237,15.873948050930156,0.5976671595202891,0.40233284047971085
Ingham,2024,1,22892.0,42656.0,25493.0,17163.0,7673468.0,335.2030403634457,179.89187921980496,1.863358378472829,10.038542783528992,10.660923222978436,15.853279222392462,0.5976415978994749,0.40235840210052515
Ingham,2024,2,22936.0,42754.0,25565.0,17189.0,7651972.0,333.6227764213464,178.97675071338355,1.8640565050575515,10.040463007563206,10.663218037239226,15.850473950361513,0.5979557468307058,0.4020442531692941
Ingham,2024,3,22992.0,42909.0,25649.0,17260.0,7632697.0,331.97185977731385,177.88102729031206,1.866257828810021,10.042901608318806,10.66683687312301,15.847951813936103,0.5977533850707311,0.40224661492926894
Ingham,2024,4,22903.0,42807.0,25542.0,17265.0,7596793.0,331.69423219665543,177.46613871563062,1.8690564554861808,10.039023185328821,10.664456919598685,15.8432367425164,0.5966781133926694,0.4033218866073306
Ingham,2024,5,22868.0,42702.0,25504.0,17198.0,7567763.0,330.93243834178764,177.2226827783242,1.8673255203778205,10.037493832383863,10.662001036527325,15.83940807315584,0.5972553978736359,0.4027446021263641
Ingham,2024,6,22980.0,43116.0,25643.0,17473.0,7654396.0,333.0894691035683,177.5302903794415,1.8762402088772845,10.042379551402746,10.67164943690152,15.850790681282954,0.5947444104276834,0.40525558957231655
Ingham,2024,7,23151.0,43471.0,25824.0,17647.0,7779952.0,336.0525247289534,178.9687837868924,1.877715865405382,10.049793255125712,10.679849328089071,15.867060726469733,0.5940512065514941,0.4059487934485059
Ingham,2024,8,23120.0,43330.0,25748.0,17582.0,7692911.0,332.7383650519031,177.54237249019155,1.8741349480968859,10.048453322786314,10.676600514733956,15.855809813415357,0.5942303254096469,0.4057696745903531
Ingham,2024,9,23144.0,43318.0,25754.0,17564.0,7760996.0,335.3351192533702,179.16330393831663,1.8716730038022813,10.04949084665597,10.676323531997442,15.864621234438642,0.5945334502977977,0.4054665497022023
Ingham,2024,10,22906.0,43150.0,25912.0,17238.0,7805891.0,340.7793154631974,180.90129779837775,1.883785907622457,10.039154163957662,10.672437696511574,15.870389263007475,0.6005098493626883,0.3994901506373117
Ingham,2024,11,22898.0,43267.0,25988.0,17279.0,7759451.0,338.870250676915,179.33878013266462,1.8895536728098523,10.038804849483757,10.675145498714587,15.864422142234003,0.6006425220144683,0.3993574779855317
Ingham,2024,12,22838.0,43195.0,25958.0,17237.0,7710559.0,337.619712759436,178.505822433152,1.8913652684122952,10.036181094261593,10.673480026792985,15.85810124615382,0.6009491839333256,0.39905081606667436
Ingham,2025,1,22737.0,42894.0,25824.0,17070.0,7650221.0,336.46571667326384,178.3517741409055,1.8865285657738489,10.031748832480138,10.666487234994907,15.850245094274332,0.6020422436704435,0.3979577563295566
Ingham,2025,2,22888.0,43162.0,26020.0,17142.0,7731565.0,337.799938832576,179.12897919466198,1.885791681230339,10.038368034729945,10.67271575750141,15.860821858027775,0.6028450952226495,0.39715490477735044
Ingham,2025,3,23019.0,43440.0,26183.0,17257.0,7594223.0,329.9110734610539,174.8209714548803,1.8871367131500065,10.044075240845775,10.679135954607817,15.842898384631118,0.6027394106813996,0.39726058931860037
Ingham,2025,4,22942.0,43279.0,26099.0,17180.0,7746987.0,337.6770551826345,179.00106287113843,1.8864527940022666,10.040724570841213,10.675422807892987,15.862814551543702,0.6030407356916749,0.39695926430832507
Ingham,2025,5,22890.0,43175.0,26047.0,17128.0,7532018.0,329.05277413717783,174.45322524609148,1.8861948449104413,10.038455412946613,10.67301690301488,15.83467355855983,0.603288940359004,0.39671105964099596
Ingham,2025,6,22846.0,43029.0,25963.0,17066.0,7738802.0,338.73772213954305,179.85084477910246,1.8834369255011818,10.036531326293892,10.669629585962323,15.861757453224437,0.6033837644379372,0.39661623556206277
Ingham,2025,7,22672.0,42707.0,25743.0,16964.0,7807405.0,344.36331157374735,182.81323904746296,1.8836891319689484,10.028885961930461,10.662118120207166,15.87058320027796,0.6027817453813192,0.39721825461868077
Ingham,2025,8,22572.0,42545.0,25607.0,16938.0,7826803.0,346.7483164983165,183.9652838171348,1.8848573453836612,10.02446547908903,10.658317618283657,15.873064683184419,0.6018803619696792,0.39811963803032085
Ingham,2025,9,22504.0,42370.0,25483.0,16887.0,7777499.0,345.60518130110205,183.56145857918338,1.882776395307501,10.021448350169694,10.654195843620604,15.8667453791779,0.6014396978994572,0.39856030210054283
Ingham,2025,10,22080.0,41615.0,25018.0,16597.0,7757432.0,351.3329710144927,186.4095157995915,1.8847373188405796,10.00242750039103,10.636215958180195,15.864161909555651,0.6011774600504626,0.3988225399495374
Ingham,2025,11,21615.0,40749.0,24516.0,16233.0,7738248.0,358.0036086051353,189.90031657218583,1.8852185981956975,9.981142797101732,10.6151865784906,15.861685863354243,0.6016343959360966,0.3983656040639034
Ingham,2025,12,21443.0,40436.0,24228.0,16208.0,7536016.0,351.44410763419296,186.36897813829262,1.8857435993097982,9.973153530769231,10.607475756273947,15.835204218378333,0.5991690572756949,0.4008309427243051
Ionia,2014,10,4257.0,8572.0,5087.0,3485.0,1016621.0,238.8116044162556,118.59787680821279,2.013624618275781,8.356319965828153,9.056256356593467,13.831994940873853,0.5934437704153056,0.40655622958469434
Ionia,2014,11,4224.0,8574.0,5069.0,3505.0,994256.0,235.38257575757575,115.96174480989036,2.0298295454545454,8.348537825386098,9.056489647157923,13.80974999775125,0.5912059715418708,0.40879402845812923
Ionia,2014,12,4194.0,8495.0,5022.0,3473.0,979703.0,233.5963280877444,115.327015891701,2.02551263710062,8.341410211461865,9.047233034106032,13.795004743489931,0.5911712772218952,0.4088287227781048
Ionia,2015,1,4146.0,8419.0,4969.0,3450.0,952392.0,229.71345875542693,113.12412400522628,2.0306319343945973,8.329899292995725,9.038246335337664,13.766731993727563,0.5902126143247417,0.40978738567525835
Ionia,2015,2,4147.0,8316.0,4940.0,3376.0,953111.0,229.8314444176513,114.61171236171236,2.0053050397877983,8.330140460246382,9.025936648977904,13.767486650145447,0.594035594035594,0.40596440596440597
Ionia,2015,3,4115.0,8267.0,4923.0,3344.0,948532.0,230.5059538274605,114.73714769565743,2.008991494532199,8.32239411311117,9.020026965252676,13.762670805268343,0.5955001814442966,0.4044998185557034
Ionia,2015,4,4077.0,8165.0,4883.0,3282.0,927342.0,227.4569536423841,113.57526025719534,2.0026980623007113,8.313116702819253,9.007612005404566,13.740077708548137,0.5980404164115125,0.40195958358848743
