county,year,month,ok_avg_recip_per_case,ok_avg_per_person,ok_avg_per_case,computed_avg_recip_per_case,computed_avg_per_person,computed_avg_per_case,reported_avg_recip_per_case,reported_avg_per_person,reported_avg_per_case
Mackinac,2020,1,True,True,True,1.7168539325842698,99.66753926701571,171.11460674157303,1.72,100.0,171.0
Mackinac,2020,2,True,True,True,1.767391304347826,100.52644526445265,177.6695652173913,1.77,101.0,178.0
Mackinac,2020,3,True,True,True,1.8045267489711934,164.24857468643103,296.3909465020576,1.8,164.0,296.0
Mackinac,2020,4,True,True,True,1.844569288389513,160.58680203045685,296.2134831460674,1.84,161.0,296.0
Mackinac,2020,5,True,True,True,1.8178506375227688,173.4679358717435,315.3387978142076,1.82,173.0,315.0
Mackinac,2020,6,True,True,True,1.6424116424116424,176.45822784810127,289.8170478170478,1.64,176.0,290.0
Mackinac,2020,7,True,True,True,1.6174496644295302,176.42876901798064,285.3646532438479,1.62,176.0,285.0
Mackinac,2020,8,True,True,True,1.5704225352112675,176.03437967115096,276.44835680751174,1.57,176.0,276.0
Mackinac,2020,9,True,True,True,1.599067599067599,170.5874635568513,272.7808857808858,1.6,171.0,273.0
Mackinac,2020,10,True,True,True,1.6590389016018308,173.99448275862068,288.6636155606407,1.66,174.0,289.0
Mackinac,2020,11,True,True,True,1.6831460674157304,179.762349799733,302.5662921348315,1.68,180.0,303.0
Mackinac,2020,12,True,True,True,1.7777777777777777,172.46875,306.6111111111111,1.78,172.0,307.0
Mackinac,2021,1,True,True,True,1.7807933194154488,205.13481828839392,365.3027139874739,1.78,205.0,365.0
Mackinac,2021,2,True,True,True,1.8156312625250501,203.84547461368655,370.10821643286573,1.82,204.0,370.0
Mackinac,2021,3,True,True,True,1.8113207547169812,205.17824074074073,371.64360587002096,1.81,205.0,372.0
Mackinac,2021,4,True,True,True,1.7875536480686696,206.45258103241298,369.0450643776824,1.79,206.0,369.0
Mackinac,2021,5,True,True,True,1.75,224.1904761904762,392.3333333333333,1.75,224.0,392.0
Mackinac,2021,6,True,True,True,1.7388392857142858,198.06546854942235,344.40401785714283,1.74,198.0,344.0
Mackinac,2021,7,True,True,True,1.7133333333333334,221.76005188067444,379.9488888888889,1.71,222.0,380.0
Mackinac,2021,8,True,True,True,1.6815144766146994,227.7364238410596,382.94209354120267,1.68,228.0,383.0
Mackinac,2021,9,True,True,True,1.7058823529411764,228.20561941251597,389.2919389978214,1.71,228.0,389.0
Mackinac,2021,10,True,True,True,1.6864406779661016,242.143216080402,408.3601694915254,1.69,242.0,408.0
Mackinac,2021,11,True,True,True,1.695095948827292,234.99874213836478,398.3454157782516,1.7,235.0,398.0
Mackinac,2021,12,True,True,True,1.7510121457489878,232.07514450867052,406.3663967611336,1.75,232.0,406.0
Mackinac,2022,1,True,True,True,1.7325349301397206,234.17165898617512,405.7105788423154,1.73,234.0,406.0
Mackinac,2022,2,True,True,True,1.774390243902439,238.5429553264605,423.2682926829268,1.77,239.0,423.0
Mackinac,2022,3,True,True,True,1.757396449704142,236.86868686868686,416.2721893491124,1.76,237.0,416.0
Mackinac,2022,4,True,True,True,1.7321772639691715,239.4360400444939,414.7456647398844,1.73,239.0,415.0
Mackinac,2022,5,True,True,True,1.7371323529411764,226.15132275132274,392.8547794117647,1.74,226.0,393.0
Mackinac,2022,6,True,True,True,1.718336483931947,231.7931793179318,398.29867674858224,1.72,232.0,398.0
Mackinac,2022,7,True,True,True,1.6908396946564885,238.303611738149,402.9332061068702,1.69,238.0,403.0
Mackinac,2022,8,True,True,True,1.689108910891089,244.41852286049237,412.84950495049503,1.69,244.0,413.0
Mackinac,2022,9,True,True,True,1.7107942973523422,238.1654761904762,407.4521384928717,1.71,238.0,407.0
Mackinac,2022,10,True,True,True,1.6806387225548902,280.05938242280286,470.67864271457086,1.68,280.06,470.68
Mackinac,2022,11,True,True,True,1.728846153846154,255.10901001112347,441.04423076923075,1.73,255.11,441.04
Mackinac,2022,12,True,True,True,1.721189591078067,272.2570194384449,468.6059479553903,1.72,272.26,468.61
Mackinac,2023,1,True,True,True,1.7269503546099292,265.4096509240246,458.34929078014187,1.73,265.41,458.35
Mackinac,2023,2,True,True,True,1.7482638888888888,267.2194637537239,467.1701388888889,1.75,267.22,467.17
Mackinac,2023,3,True,True,True,1.7320819112627985,150.36354679802955,260.4419795221843,1.73,150.36,260.44
Mackinac,2023,4,True,True,True,1.7223168654173764,152.95845697329378,263.442930153322,1.72,152.96,263.44
Mackinac,2023,5,True,True,True,1.6946826758147513,155.6437246963563,263.7667238421955,1.69,155.64,263.77
Mackinac,2023,6,True,True,True,1.67595818815331,156.57276507276507,262.4094076655052,1.68,156.57,262.41
Mackinac,2023,7,True,True,True,1.6755793226381461,154.74574468085106,259.28877005347596,1.68,154.75,259.29
Mackinac,2023,8,True,True,True,1.6762589928057554,153.94098712446353,258.044964028777,1.68,153.94,258.04
Mackinac,2023,9,True,True,True,1.6771378708551483,152.86472424557752,256.3752181500873,1.68,152.86,256.38
Mackinac,2023,10,True,True,True,1.6836555360281196,163.60960334029227,275.4622144112478,1.68,164.0,275.0
Mackinac,2023,11,True,True,True,1.6480836236933798,166.08985200845666,273.72996515679444,1.65,166.0,274.0
Mackinac,2023,12,True,True,True,1.6464646464646464,166.56134969325154,274.23737373737373,1.65,167.0,274.0
Mackinac,2024,1,True,True,True,1.6156351791530945,162.9516129032258,263.27035830618894,1.62,163.0,263.0
Mackinac,2024,2,True,True,True,1.6357615894039734,162.15991902834008,265.2549668874172,1.64,162.0,265.0
Mackinac,2024,3,True,True,True,1.665,153.26826826826826,255.19166666666666,1.67,153.0,255.0
Mackinac,2024,4,True,True,True,1.6490939044481054,154.36263736263737,254.55848434925866,1.65,154.0,255.0
Mackinac,2024,5,True,True,True,1.6473509933774835,156.09045226130652,257.13576158940396,1.65,156.0,257.0
Mackinac,2024,6,True,True,True,1.6567164179104477,158.55155155155154,262.6749585406302,1.66,159.0,263.0
Mackinac,2024,7,True,True,True,1.621160409556314,165.57684210526315,268.4266211604096,1.62,166.0,268.0
Mackinac,2024,8,True,True,True,1.6153846153846154,162.0974025974026,261.84965034965035,1.62,162.0,262.0
Mackinac,2024,9,True,True,True,1.6109154929577465,160.21857923497268,258.09859154929575,1.61,160.0,258.0
Mackinac,2024,10,True,True,True,1.5961199294532629,160.94917127071824,256.8941798941799,1.6,161.0,257.0
Mackinac,2024,11,True,True,True,1.6286701208981003,158.3202545068929,257.85146804835927,1.63,158.0,258.0
Mackinac,2024,12,True,True,True,1.6303236797274276,157.36886102403344,256.5621805792164,1.63,157.0,257.0
Mackinac,2025,1,True,True,True,1.6293823038397328,160.74385245901638,261.91318864774627,1.63,161.0,262.0
Mackinac,2025,2,True,True,True,1.6378737541528239,157.8580121703854,258.5514950166113,1.64,158.0,259.0
Mackinac,2025,3,True,True,True,1.657672849915683,152.00305188199388,251.97133220910624,1.66,152.0,252.0
Mackinac,2025,4,True,True,True,1.6600985221674878,164.44510385756678,272.9950738916256,1.66,164.0,273.0
Mackinac,2025,5,True,True,True,1.665,159.83783783783784,266.13,1.67,160.0,266.0
Mackinac,2025,6,True,True,True,1.6638655462184875,160.66969696969696,267.3327731092437,1.66,161.0,267.0
Mackinac,2025,7,True,True,True,1.6436974789915966,162.7719836400818,267.54789915966387,1.64,163.0,268.0
Mackinac,2025,8,True,True,True,1.6549912434325744,165.2074074074074,273.4168126094571,1.65,165.0,273.0
Mackinac,2025,9,True,True,True,1.6432246998284734,163.98121085594988,269.45797598627786,1.64,164.0,269.0
Mackinac,2025,10,True,True,True,1.6363636363636365,166.9017094017094,273.1118881118881,1.64,167.0,273.0
Mackinac,2025,11,True,True,True,1.6236749116607774,165.0119695321001,267.9257950530035,1.62,165.0,268.0
Mackinac,2025,12,True,True,True,1.6204506065857887,168.79358288770052,273.5216637781629,1.62,169.0,274.0
Macomb,2014,10,True,True,True,1.9682661091564257,127.96446428725636,251.8681182329645,1.97,128.0,252.0
Macomb,2014,11,True,True,True,1.9685428200396418,126.62764415356706,249.27193971703917,1.97,127.0,249.0
Macomb,2014,12,True,True,True,1.969680887488872,124.64161734157301,245.50421146339792,1.97,125.0,246.0
Macomb,2015,1,True,True,True,1.964731072285029,123.10953697003514,241.87713257965058,1.96,123.0,242.0
Macomb,2015,2,True,True,True,1.9648396042315726,123.36004774267742,242.3827073847102,1.96,123.0,242.0
Macomb,2015,3,True,True,True,1.9660587901017719,123.28925033502378,242.39391434623133,1.97,123.0,242.0
Macomb,2015,4,True,True,True,1.9680696410646914,123.01560864939016,242.10328475995985,1.97,123.0,242.0
Macomb,2015,5,True,True,True,1.9695511707079831,122.68333465618964,241.63110539845758,1.97,123.0,242.0
Macomb,2015,6,True,True,True,1.9685340314136126,121.79284023511264,239.7533507853403,1.97,122.0,240.0
Macomb,2015,7,True,True,True,1.9658866500061167,121.18551871277447,238.23699341150976,1.97,121.0,238.0
Macomb,2015,8,True,True,True,1.9664043742661363,121.77355732810481,239.4560557999334,1.97,122.0,239.0
Macomb,2015,9,True,True,True,1.9640146835621757,121.85566787976816,239.32632099114045,1.96,122.0,239.0
Macomb,2015,10,True,True,True,1.9655387688850043,121.11734758698296,238.06084226673565,1.97,121.0,238.0
Macomb,2015,11,True,True,True,1.9654018855435698,121.06167625427801,237.9348467772232,1.97,121.0,238.0
Macomb,2015,12,True,True,True,1.9632661137994927,121.04371609734643,237.64102610228642,1.96,121.0,238.0
Macomb,2016,1,True,True,True,1.9559123297555696,120.38330289782894,235.459186434563,1.96,120.0,235.0
Macomb,2016,2,True,True,True,1.951045670257493,121.15805780346821,236.3849040942637,1.95,121.0,236.0
Macomb,2016,3,True,True,True,1.947654828188911,120.6955934461416,235.0733553165036,1.95,121.0,235.0
Macomb,2016,4,True,True,True,1.9497086394730174,121.32125453651021,236.54109812153897,1.95,121.0,237.0
Macomb,2016,5,True,True,True,1.9491463725383131,121.6277243440097,237.0702377052164,1.95,122.0,237.0
Macomb,2016,6,True,True,True,1.9492223238792314,121.74654775874208,237.31108874656908,1.95,122.0,237.0
Macomb,2016,7,True,True,True,1.9503411395906325,120.9107944822109,235.81729669924397,1.95,121.0,236.0
Macomb,2016,8,True,True,True,1.9484865854335003,121.02674131713798,235.81898193517372,1.95,121.0,236.0
Macomb,2016,9,True,True,True,1.9499981473933825,120.50549607152018,234.9854940901849,1.95,121.0,235.0
Macomb,2016,10,True,True,True,1.9490816783634464,120.65827779054624,235.1728385844408,1.95,121.0,235.0
Macomb,2016,11,True,True,True,1.948075403544418,120.82452582377255,235.37528690220867,1.95,121.0,235.0
Macomb,2016,12,True,True,True,1.9487494100991034,120.42579551508693,234.6796979707409,1.95,120.0,235.0
Macomb,2017,1,True,True,True,1.9466316545131674,119.60128295954117,232.8196433294291,1.95,120.0,233.0
Macomb,2017,2,True,True,True,1.9442773079033508,120.499956207363,234.28533045732343,1.94,120.0,234.0
Macomb,2017,3,True,True,True,1.940947881743371,120.22238252267107,233.34537869551966,1.94,120.0,233.0
Macomb,2017,4,True,True,True,1.9408184035178677,120.10083900585721,233.09391862050424,1.94,120.0,233.0
Macomb,2017,5,True,True,True,1.9345552268816582,120.08970527977934,232.32016704367496,1.93,120.0,232.0
Macomb,2017,6,True,True,True,1.9308318789994183,119.75899089110501,231.2344774093465,1.93,120.0,231.0
Macomb,2017,7,True,True,True,1.9270817090285357,119.53248303276118,230.34886168719788,1.93,120.0,230.0
Macomb,2017,8,True,True,True,1.926143663616897,124.61491116366503,240.02622153007593,1.93,125.0,240.0
Macomb,2017,9,True,True,True,1.9201324918662537,125.07766742541008,240.1656932303712,1.92,125.0,240.0
Macomb,2017,10,True,True,True,1.916550079804528,124.958545387249,239.48931013418985,1.92,125.0,239.0
Macomb,2017,11,True,True,True,1.917228730327772,123.86691354214885,237.4812053800339,1.92,124.0,237.0
Macomb,2017,12,True,True,True,1.917710410849621,124.36166982132829,238.48966892700437,1.92,124.0,238.0
Macomb,2018,1,True,True,True,1.9144168412650904,122.50750982374585,234.53043998802752,1.91,123.0,235.0
Macomb,2018,2,True,True,True,1.9121267495331231,122.87222490600911,234.94726801743008,1.91,123.0,235.0
Macomb,2018,3,True,True,True,1.9086699826115088,122.00484115297832,232.86697804197502,1.91,122.0,233.0
Macomb,2018,4,True,True,True,1.902330585894677,122.16325703004108,232.3949003207601,1.9,122.0,232.0
Macomb,2018,5,True,True,True,1.8985789171922351,122.32772139475189,232.24883282824146,1.9,122.0,232.0
Macomb,2018,6,True,True,True,1.8972482737297742,121.89275897658754,231.26082654849014,1.9,122.0,231.0
Macomb,2018,7,True,True,True,1.8993277518868315,122.22518619851041,232.14568812636614,1.9,122.0,232.0
Macomb,2018,8,True,True,True,1.8919244342952044,122.7029868106305,232.14477890803406,1.89,123.0,232.0
Macomb,2018,9,True,True,True,1.8866128222296619,121.30722564187877,228.85976732507532,1.89,121.0,229.0
Macomb,2018,10,True,True,True,1.8875737152485257,122.07426747896722,230.42417860151642,1.89,122.0,230.0
Macomb,2018,11,True,True,True,1.8917775474372263,121.02145812367215,228.94567723647748,1.89,121.0,229.0
Macomb,2018,12,True,True,True,1.8957353003518589,120.70463007480126,228.82402814871338,1.9,121.0,229.0
Macomb,2019,1,True,True,True,1.8952038471359265,118.84232094939765,225.23042386586093,1.9,119.0,225.0
Macomb,2019,2,True,True,True,1.8944701242525763,119.13053600008953,225.68924133836563,1.89,119.0,226.0
Macomb,2019,3,True,True,True,1.8997235219055721,118.56072767982089,225.23260314759676,1.9,119.0,225.0
Macomb,2019,4,True,True,True,1.9018364437256612,118.21886923343739,224.83295384418955,1.9,118.0,225.0
Macomb,2019,5,True,True,True,1.9037731397069864,117.3102127276005,223.3320320041185,1.9,117.0,223.0
Macomb,2019,6,True,True,True,1.9066197426375335,117.10068284507457,223.26647378875552,1.91,117.0,223.0
Macomb,2019,7,True,True,True,1.9056219239858638,118.13885064794694,225.12798386921926,1.91,118.0,225.0
Macomb,2019,8,True,True,True,1.910323321133898,118.25138018205934,225.89836931805877,1.91,118.0,226.0
Macomb,2019,9,True,True,True,1.911984814435014,117.94777022092386,225.51434555887678,1.91,118.0,226.0
Macomb,2019,10,True,True,True,1.9089818007244796,118.13214297961844,225.51211102867367,1.91,118.0,226.0
Macomb,2019,11,True,True,True,1.9092139737991267,118.1158596555431,225.50844978165938,1.91,118.0,226.0
Macomb,2019,12,True,True,True,1.9083416259248043,118.14893158759848,225.46852420715615,1.91,118.0,225.0
Macomb,2020,1,True,True,True,1.9044448712203657,116.34200206167085,221.56692913385828,1.9,116.0,222.0
Macomb,2020,2,True,True,True,1.893780188119651,117.00519050495559,221.58211168545037,1.89,117.0,222.0
Macomb,2020,3,True,True,True,1.8995762040557669,163.95548420054004,311.4459363117871,1.9,164.0,311.0
Macomb,2020,4,True,True,True,1.939359285658338,152.5558930201375,295.86068771050367,1.94,153.0,296.0
Macomb,2020,5,True,True,True,1.9290149633488822,172.12286349111636,332.0275792088205,1.93,172.0,332.0
Macomb,2020,6,True,True,True,1.8286721100128922,173.43673331265333,317.158917060593,1.83,173.0,317.0
Macomb,2020,7,True,True,True,1.78216260343612,175.07446775284993,312.0111692456121,1.78,175.0,312.0
Macomb,2020,8,True,True,True,1.7833203429462199,171.33660242196828,305.54804859038455,1.78,171.0,306.0
Macomb,2020,9,True,True,True,1.8156694042497719,168.3217875605153,305.6167197422575,1.82,168.0,306.0
Macomb,2020,10,True,True,True,1.8333949977800799,176.69306601013056,323.94818336539885,1.83,177.0,324.0
Macomb,2020,11,True,True,True,1.8468611750941464,177.50837894820197,327.8333333333333,1.85,178.0,328.0
Macomb,2020,12,True,True,True,1.8545252238832757,175.4194375629016,325.3197717198184,1.85,175.0,325.0
Macomb,2021,1,True,True,True,1.859091071364821,204.9570043206913,381.03373674627824,1.86,205.0,381.0
Macomb,2021,2,True,True,True,1.8630286397860811,205.1213385960605,382.1469284357188,1.86,205.0,382.0
Macomb,2021,3,True,True,True,1.8623437943765975,204.98657033655175,381.7554671968191,1.86,205.0,382.0
Macomb,2021,4,True,True,True,1.86718085303148,204.70648136224506,382.2240224910295,1.87,205.0,382.0
Macomb,2021,5,True,True,True,1.869496150108395,225.99528155708617,422.49730881363536,1.87,226.0,422.0
Macomb,2021,6,True,True,True,1.8688374525957892,206.5491468156782,386.0067813708457,1.87,207.0,386.0
Macomb,2021,7,True,True,True,1.8699949552512098,224.55120698613166,419.9096242596364,1.87,225.0,420.0
Macomb,2021,8,True,True,True,1.8664257900254606,224.86407815681514,419.69211472218063,1.87,225.0,420.0
Macomb,2021,9,True,True,True,1.8739774237630806,225.69074780732424,422.9393661431326,1.87,226.0,423.0
Macomb,2021,10,True,True,True,1.881451191276421,240.9387374333833,453.3144745686758,1.88,241.0,453.0
Macomb,2021,11,True,True,True,1.884055254624857,238.65625746120176,449.64157591887994,1.88,239.0,450.0
Macomb,2021,12,True,True,True,1.8937167398002055,242.66127314677868,459.53171505928486,1.89,243.0,460.0
Macomb,2022,1,True,True,True,1.9009121138377514,239.1296223907435,454.5643959800115,1.9,239.0,455.0
Macomb,2022,2,True,True,True,1.9079278213282058,241.23518353424552,460.2593181482029,1.91,241.0,460.0
Macomb,2022,3,True,True,True,1.9093726504190278,239.58985785631964,457.46632190863915,1.91,240.0,457.0
Macomb,2022,4,True,True,True,1.9086829826411855,232.81618680104154,444.3722938305594,1.91,233.0,444.0
Macomb,2022,5,True,True,True,1.9089896440692715,228.62217704069073,436.4373683752502,1.91,229.0,436.0
Macomb,2022,6,True,True,True,1.9127845947804685,237.10492104192488,453.53064031563326,1.91,237.0,454.0
Macomb,2022,7,True,True,True,1.9116565957217908,238.00365802185433,454.98126266339136,1.91,238.0,455.0
Macomb,2022,8,True,True,True,1.9077200371189948,237.58358668300576,453.2429688057677,1.91,238.0,453.0
Macomb,2022,9,True,True,True,1.9019457882754696,238.8468789451536,454.2738154524758,1.9,239.0,454.0
Macomb,2022,10,True,True,True,1.9094308630541528,274.0249837559828,523.2317612315865,1.91,274.02,523.23
Macomb,2022,11,True,True,True,1.9157219362915565,263.8825246648575,505.52554110446516,1.92,263.88,505.53
Macomb,2022,12,True,True,True,1.9188913302998323,268.5577946082409,515.3332237581965,1.92,268.56,515.33
Macomb,2023,1,True,True,True,1.9203848466626579,265.7601363441168,510.3617386822438,1.92,265.76,510.36
Macomb,2023,2,True,True,True,1.9228109810364893,266.8515835009702,513.1051550626412,1.92,266.85,513.11
Macomb,2023,3,True,True,True,1.9200054580497705,170.21936074195153,326.8221016902898,1.92,170.22,326.82
Macomb,2023,4,True,True,True,1.9178627981815395,170.87826488396456,327.7210672387666,1.92,170.88,327.72
Macomb,2023,5,True,True,True,1.9167502507522567,171.28018873781585,328.30134471210243,1.92,171.28,328.3
Macomb,2023,6,True,True,True,1.9156540749402613,170.8705556587666,327.32887623502296,1.92,170.87,327.33
Macomb,2023,7,True,True,True,1.9166200430632556,171.95539063052863,329.5731481952427,1.92,171.96,329.57
Macomb,2023,8,True,True,True,1.9119470153689395,172.73017719944932,330.25094676063514,1.91,172.73,330.25
Macomb,2023,9,True,True,True,1.9091661878527733,171.87891797155072,328.145418596005,1.91,171.88,328.15
Macomb,2023,10,True,True,True,1.9135148680253926,180.28598866801113,344.97991981289675,1.91,180.0,345.0
Macomb,2023,11,True,True,True,1.9105186328629675,181.40627936591576,346.58007684692694,1.91,181.0,347.0
Macomb,2023,12,True,True,True,1.9070273527737789,182.247599234564,347.55115671766714,1.91,182.0,348.0
Macomb,2024,1,True,True,True,1.9068952214823636,179.33630630392906,341.9755455292598,1.91,179.0,342.0
Macomb,2024,2,True,True,True,1.9077228515657585,178.4595223311499,340.4513088306445,1.91,178.0,340.0
Macomb,2024,3,True,True,True,1.9072091006138243,178.1370024750527,339.74451227648785,1.91,178.0,340.0
Macomb,2024,4,True,True,True,1.9048446665218335,178.90902231892196,340.79389695683415,1.9,179.0,341.0
Macomb,2024,5,True,True,True,1.9057759919638373,179.28576323002318,341.67850326469113,1.91,179.0,342.0
Macomb,2024,6,True,True,True,1.904626346368343,179.59025950755623,342.0523398092194,1.9,180.0,342.0
Macomb,2024,7,True,True,True,1.905471895035038,180.71451921404974,344.3464373871411,1.91,181.0,344.0
Macomb,2024,8,True,True,True,1.9027069827287573,178.9433693993619,340.47679846917737,1.9,179.0,340.0
Macomb,2024,9,True,True,True,1.904008766621416,181.36014019052854,345.31129683845535,1.9,181.0,345.0
Macomb,2024,10,True,True,True,1.9256403149811696,181.66103646508006,349.8138154784225,1.93,182.0,350.0
Macomb,2024,11,True,True,True,1.9336364374441828,180.72467102777054,349.45580904441016,1.93,181.0,349.0
Macomb,2024,12,True,True,True,1.9327641235844013,180.53819910139484,348.93775415971356,1.93,181.0,349.0
Macomb,2025,1,True,True,True,1.9241224384252376,179.19936668990485,344.801522399638,1.92,179.0,345.0
Macomb,2025,2,True,True,True,1.9225349842006836,179.489974926835,345.0757561101438,1.92,179.0,345.0
Macomb,2025,3,True,True,True,1.9217620092975207,176.75405058081424,339.67921939566116,1.92,177.0,340.0
Macomb,2025,4,True,True,True,1.91567578118646,179.88632079476946,344.6038681132781,1.92,180.0,345.0
Macomb,2025,5,True,True,True,1.9155378355855488,177.11587576452925,339.2721613098253,1.92,177.0,339.0
Macomb,2025,6,True,True,True,1.915110856581854,180.70975376360622,346.0792113229158,1.92,181.0,346.0
Macomb,2025,7,True,True,True,1.9136682358363235,183.1534366049388,350.49491391513317,1.91,183.0,350.0
Macomb,2025,8,True,True,True,1.9139753086419753,184.31663140512927,352.77748148148146,1.91,184.0,353.0
Macomb,2025,9,True,True,True,1.9145955125902216,183.2015079405694,350.75678500277604,1.91,183.0,351.0
Macomb,2025,10,True,True,True,1.911471714375694,188.24965097423714,359.8338830783511,1.91,188.0,360.0
Macomb,2025,11,True,True,True,1.912031373074796,190.20494526203228,363.67782265498,1.91,190.0,364.0
Macomb,2025,12,True,True,True,1.9083608081832784,187.734685921857,358.265516949869,1.91,188.0,358.0
Manistee,2014,10,True,True,True,1.8554156171284635,111.03149606299213,206.0095717884131,1.86,111.0,206.0
Manistee,2014,11,True,True,True,1.8614583333333334,109.46698377168438,203.76822916666666,1.86,109.0,204.0
Manistee,2014,12,True,True,True,1.8838541666666666,109.18578932817252,205.69010416666666,1.88,109.0,206.0
Manistee,2015,1,True,True,True,1.8873897249610794,107.26532856750069,202.45147898287493,1.89,107.0,202.0
Manistee,2015,2,True,True,True,1.8774126238914972,107.4737427063073,201.77256129368806,1.88,107.0,202.0
Manistee,2015,3,True,True,True,1.8690662493479395,107.35724253418923,200.65779864371413,1.87,107.0,201.0
Manistee,2015,4,True,True,True,1.8709844559585491,106.7045139850457,199.6424870466321,1.87,107.0,200.0
Manistee,2015,5,True,True,True,1.868929503916449,106.89298686784018,199.77545691906005,1.87,107.0,200.0
Manistee,2015,6,True,True,True,1.8712080894092602,105.60551763367464,197.60989888238424,1.87,106.0,198.0
Manistee,2015,7,True,True,True,1.86709886547812,104.84114583333333,195.7487844408428,1.87,105.0,196.0
Manistee,2015,8,True,True,True,1.8639308855291576,106.12717265353419,197.8137149028078,1.86,106.0,198.0
Manistee,2015,9,True,True,True,1.8664850136239781,106.89635036496351,199.52043596730246,1.87,107.0,200.0
Manistee,2015,10,True,True,True,1.8584548892490547,106.47732558139535,197.88330632090762,1.86,106.0,198.0
Manistee,2015,11,True,True,True,1.872454448017149,105.55352032054951,197.64415862808147,1.87,106.0,198.0
Manistee,2015,12,True,True,True,1.8435483870967742,105.88480606590842,195.20376344086023,1.84,106.0,195.0
Manistee,2016,1,True,True,True,1.8386752136752136,106.7312608948286,196.24412393162393,1.84,107.0,196.0
Manistee,2016,2,True,True,True,1.8548644338118023,107.96331327027802,200.25730994152048,1.85,108.0,200.0
Manistee,2016,3,True,True,True,1.861407249466951,108.77434135166094,202.4733475479744,1.86,109.0,202.0
Manistee,2016,4,True,True,True,1.8566929133858268,108.09640938648572,200.7018372703412,1.86,108.0,201.0
Manistee,2016,5,True,True,True,1.8597785977859778,109.21343537414965,203.11280969952557,1.86,109.0,203.0
Manistee,2016,6,True,True,True,1.8758584257791864,110.29118558152634,206.8906497622821,1.88,110.0,207.0
Manistee,2016,7,True,True,True,1.8579849946409432,108.19065474473608,201.0166130760986,1.86,108.0,201.0
Manistee,2016,8,True,True,True,1.858014420410427,106.57283582089552,198.0138657792568,1.86,107.0,198.0
Manistee,2016,9,True,True,True,1.8605423353624793,103.92772159428911,193.36192584394024,1.86,104.0,193.0
Manistee,2016,10,True,True,True,1.8586651710600113,104.55944477972238,194.3409983174425,1.86,105.0,194.0
Manistee,2016,11,True,True,True,1.8649409116488465,104.48129149064575,194.85143500281373,1.86,104.0,195.0
Manistee,2016,12,True,True,True,1.8580387685290765,104.44860386621663,194.06955530216646,1.86,104.0,194.0
Manistee,2017,1,True,True,True,1.8528064146620848,106.04791344667697,196.48625429553263,1.85,106.0,196.0
Manistee,2017,2,True,True,True,1.84756446991404,107.85266749379653,199.2647564469914,1.85,108.0,199.0
Manistee,2017,3,True,True,True,1.8335240274599542,107.22308892355694,196.59610983981693,1.83,107.0,197.0
Manistee,2017,4,True,True,True,1.8343986054619408,109.9781438074121,201.74375363160954,1.83,110.0,202.0
Manistee,2017,5,True,True,True,1.8457109959700633,108.66157205240175,200.55785837651123,1.85,109.0,201.0
Manistee,2017,6,True,True,True,1.8558246828143021,108.01274083281541,200.4527104959631,1.86,108.0,200.0
Manistee,2017,7,True,True,True,1.8571428571428572,107.23013086498564,199.1416716064019,1.86,107.0,199.0
Manistee,2017,8,True,True,True,1.866230677764566,109.39120739088882,204.14922711058264,1.87,109.0,204.0
Manistee,2017,9,True,True,True,1.8745541022592151,107.39327624484618,201.31450653983353,1.87,107.0,201.0
Manistee,2017,10,True,True,True,1.8680597014925373,109.10131032278683,203.80776119402984,1.87,109.0,204.0
Manistee,2017,11,True,True,True,1.886068476977568,103.71549295774648,195.61452184179456,1.89,104.0,196.0
Manistee,2017,12,True,True,True,1.8698710433763188,106.42978056426333,199.0099648300117,1.87,106.0,199.0
Manistee,2018,1,True,True,True,1.8613053613053614,106.49749530369442,198.22435897435898,1.86,106.0,198.0
Manistee,2018,2,True,True,True,1.86310223266745,108.47902869757175,202.1075205640423,1.86,108.0,202.0
Manistee,2018,3,True,True,True,1.8430571761960326,106.38904716682494,196.0810968494749,1.84,106.0,196.0
Manistee,2018,4,True,True,True,1.8400926998841252,106.93765743073048,196.77520278099652,1.84,107.0,197.0
Manistee,2018,5,True,True,True,1.8525453481568168,106.71036007580544,197.68578115857227,1.85,107.0,198.0
Manistee,2018,6,True,True,True,1.8543632075471699,105.4966613672496,195.62912735849056,1.85,105.0,196.0
Manistee,2018,7,True,True,True,1.843768634466309,107.22380336351875,197.695885509839,1.84,107.0,198.0
Manistee,2018,8,True,True,True,1.8202792956891318,106.23448965977319,193.37644201578627,1.82,106.0,193.0
Manistee,2018,9,True,True,True,1.8164281269446172,104.20486467968482,189.28064716863722,1.82,104.0,189.0
Manistee,2018,10,True,True,True,1.7895400126023944,104.88767605633802,187.70069313169503,1.79,105.0,188.0
Manistee,2018,11,True,True,True,1.7993506493506493,104.47672320461928,187.99025974025975,1.8,104.0,188.0
Manistee,2018,12,True,True,True,1.797752808988764,107.06617647058823,192.4785194976867,1.8,107.0,192.0
Manistee,2019,1,True,True,True,1.8085106382978724,103.29447415329768,186.80915538362348,1.81,103.0,187.0
Manistee,2019,2,True,True,True,1.7965116279069768,103.83063646170443,186.5329457364341,1.8,104.0,187.0
Manistee,2019,3,True,True,True,1.79080310880829,103.94394213381555,186.1431347150259,1.79,104.0,186.0
Manistee,2019,4,True,True,True,1.794484569927774,106.2169776802049,190.60472751149047,1.79,106.0,191.0
