id,date,outcome,G
26035,2015-06-01,6.067945304665625,2018-07
26035,2015-07-01,6.055351369872582,2018-07
26035,2015-08-01,6.039890775584356,2018-07
26035,2015-09-01,6.048882534132398,2018-07
26035,2015-10-01,6.045969071705365,2018-07
26035,2015-11-01,6.045295527075083,2018-07
26035,2015-12-01,6.036497911632323,2018-07
26035,2016-01-01,6.059593243269596,2018-07
26035,2016-02-01,6.054428088687107,2018-07
26035,2016-03-01,6.058472650834128,2018-07
26035,2016-04-01,6.044244530760922,2018-07
26035,2016-05-01,6.048556911278582,2018-07
26035,2016-06-01,6.046289555634459,2018-07
26035,2016-07-01,6.0214688314492815,2018-07
26035,2016-08-01,6.0212361069377325,2018-07
26035,2016-09-01,6.01540032197068,2018-07
26035,2016-10-01,6.0043359862276615,2018-07
26035,2016-11-01,6.013056438688008,2018-07
26035,2016-12-01,6.008116328531259,2018-07
26035,2017-01-01,6.014370157491936,2018-07
26035,2017-02-01,6.007962661512401,2018-07
26035,2017-03-01,6.00103449602866,2018-07
26035,2017-04-01,5.993333503364234,2018-07
26035,2017-05-01,5.983135103958772,2018-07
26035,2017-06-01,5.974556260419898,2018-07
26035,2017-07-01,5.969620816975485,2018-07
26035,2017-08-01,5.969868168521915,2018-07
26035,2017-09-01,5.971350994337459,2018-07
26035,2017-10-01,5.964909475347852,2018-07
26035,2017-11-01,5.970609856276211,2018-07
26035,2017-12-01,5.972831624635772,2018-07
26035,2018-01-01,5.981962493020967,2018-07
26035,2018-02-01,5.984177199819424,2018-07
26035,2018-03-01,5.976775688942144,2018-07
26035,2018-04-01,5.963564288195671,2018-07
26035,2018-05-01,5.960045144842653,2018-07
26035,2018-06-01,5.952969485686314,2018-07
26035,2018-07-01,5.9468645305026735,2018-07
26035,2018-08-01,5.9301406355794954,2018-07
26035,2018-09-01,5.92884252246398,2018-07
26035,2018-10-01,5.933249249064773,2018-07
26035,2018-11-01,5.918396504063397,2018-07
26035,2018-12-01,5.922326559465753,2018-07
26035,2019-01-01,5.926750933066192,2018-07
26035,2019-02-01,5.936633451493524,2018-07
26035,2019-03-01,5.929882292115462,2018-07
26035,2019-04-01,5.9175613932343385,2018-07
26035,2019-05-01,5.91306724721637,2018-07
26035,2019-06-01,5.907221149898384,2018-07
26035,2019-07-01,5.89326570624109,2018-07
26035,2019-08-01,5.891372127475237,2018-07
26035,2019-09-01,5.875818038084296,2018-07
26035,2019-10-01,5.865590470461789,2018-07
26035,2019-11-01,5.859179665010412,2018-07
26035,2019-12-01,5.866423640680828,2018-07
26037,2014-10-01,4.596288285088043,2018-01
26037,2014-11-01,4.604965104017773,2018-01
26037,2014-12-01,4.610071619236798,2018-01
26037,2015-01-01,4.610633272296057,2018-01
26037,2015-02-01,4.615759911228699,2018-01
26037,2015-03-01,4.607415724892881,2018-01
26037,2015-04-01,4.590187706039833,2018-01
26037,2015-05-01,4.591825729508763,2018-01
26037,2015-06-01,4.570987921299518,2018-01
26037,2015-07-01,4.5646173197629185,2018-01
26037,2015-08-01,4.548681862225115,2018-01
26037,2015-09-01,4.5258668689805805,2018-01
26037,2015-10-01,4.505735231916893,2018-01
26037,2015-11-01,4.494613881469724,2018-01
26037,2015-12-01,4.495335132438616,2018-01
26037,2016-01-01,4.490934048280859,2018-01
26037,2016-02-01,4.494930722558982,2018-01
26037,2016-03-01,4.497104012818297,2018-01
26037,2016-04-01,4.508258048233902,2018-01
26037,2016-05-01,4.495655677571028,2018-01
26037,2016-06-01,4.494205241605859,2018-01
26037,2016-07-01,4.496017958087342,2018-01
26037,2016-08-01,4.502876467760187,2018-01
26037,2016-09-01,4.485092040013933,2018-01
26037,2016-10-01,4.489841268241962,2018-01
26037,2016-11-01,4.4777412061178286,2018-01
26037,2016-12-01,4.473304628487011,2018-01
26037,2017-01-01,4.46183742987966,2018-01
26037,2017-02-01,4.462960898850216,2018-01
26037,2017-03-01,4.453559862967615,2018-01
26037,2017-04-01,4.436027596501762,2018-01
26037,2017-05-01,4.436412019531744,2018-01
26037,2017-06-01,4.427920386172971,2018-01
26037,2017-07-01,4.418573799456511,2018-01
26037,2017-08-01,4.415046183807455,2018-01
26037,2017-09-01,4.424036585999708,2018-01
26037,2017-10-01,4.41700750638287,2018-01
26037,2017-11-01,4.425980371573128,2018-01
26037,2017-12-01,4.413867541145035,2018-01
26037,2018-01-01,4.415455628649893,2018-01
26037,2018-02-01,4.390800096403518,2018-01
26037,2018-03-01,4.400017578895864,2018-01
26037,2018-04-01,4.382715245980026,2018-01
26037,2018-05-01,4.371285505128775,2018-01
26037,2018-06-01,4.353474311725172,2018-01
26037,2018-07-01,4.3753825685169225,2018-01
26037,2018-08-01,4.365108263456962,2018-01
26037,2018-09-01,4.36758374100274,2018-01
26037,2018-10-01,4.3471857105598986,2018-01
26037,2018-11-01,4.3181706636670105,2018-01
26037,2018-12-01,4.315569629417179,2018-01
26037,2019-01-01,4.332056282600135,2018-01
26037,2019-02-01,4.333760722908252,2018-01
26037,2019-03-01,4.327354036696845,2018-01
26037,2019-04-01,4.340549580675187,2018-01
26037,2019-05-01,4.3418173764695815,2018-01
26037,2019-06-01,4.339703489649627,2018-01
26037,2019-07-01,4.30744695680084,2018-01
26037,2019-08-01,4.307009762392763,2018-01
26037,2019-09-01,4.315283946562091,2018-01
26037,2019-10-01,4.307009762392763,2018-01
26037,2019-11-01,4.312243522244085,2018-01
26037,2019-12-01,4.342239618139961,2018-01
26039,2014-10-01,5.882299394948134,2018-07
26039,2014-11-01,5.882299394948134,2018-07
26039,2014-12-01,5.870875262005338,2018-07
26039,2015-01-01,5.8980752545071935,2018-07
26039,2015-02-01,5.908915253626769,2018-07
26039,2015-03-01,5.9261362443610475,2018-07
26039,2015-04-01,5.914291504679196,2018-07
26039,2015-05-01,5.895650324566359,2018-07
26039,2015-06-01,5.878509143104533,2018-07
26039,2015-07-01,5.856029733714423,2018-07
26039,2015-08-01,5.847149429906653,2018-07
26039,2015-09-01,5.839474466279401,2018-07
26039,2015-10-01,5.817403286882283,2018-07
26039,2015-11-01,5.82394553076412,2018-07
26039,2015-12-01,5.832386958445054,2018-07
26039,2016-01-01,5.869394140864223,2018-07
26039,2016-02-01,5.8700335614175465,2018-07
26039,2016-03-01,5.8661908908012235,2018-07
26039,2016-04-01,5.8719493735796195,2018-07
26039,2016-05-01,5.876405379873182,2018-07
26039,2016-06-01,5.838870625917445,2018-07
26039,2016-07-01,5.8322542896606535,2018-07
26039,2016-08-01,5.82291725330107,2018-07
26039,2016-09-01,5.816868506301583,2018-07
26039,2016-10-01,5.825593885770289,2018-07
26039,2016-11-01,5.82892963282772,2018-07
26039,2016-12-01,5.824925399012183,2018-07
26039,2017-01-01,5.847956841499075,2018-07
26039,2017-02-01,5.868977790296397,2018-07
26039,2017-03-01,5.8472927633844,2018-07
26039,2017-04-01,5.826484506877028,2018-07
26039,2017-05-01,5.827840120374248,2018-07
26039,2017-06-01,5.831895969492104,2018-07
26039,2017-07-01,5.8073103942607815,2018-07
26039,2017-08-01,5.794787158572717,2018-07
26039,2017-09-01,5.791280467375344,2018-07
26039,2017-10-01,5.764941557158531,2018-07
26039,2017-11-01,5.7828138944875676,2018-07
26039,2017-12-01,5.791982790055453,2018-07
26039,2018-01-01,5.80175666241183,2018-07
26039,2018-02-01,5.803841670297894,2018-07
26039,2018-03-01,5.79407422347191,2018-07
26039,2018-04-01,5.804535707987013,2018-07
26039,2018-05-01,5.794775070965351,2018-07
26039,2018-06-01,5.783502138231409,2018-07
26039,2018-07-01,5.753291489397041,2018-07
26039,2018-08-01,5.740059349119628,2018-07
26039,2018-09-01,5.714577284701225,2018-07
26039,2018-10-01,5.698507691158484,2018-07
26039,2018-11-01,5.685307142909016,2018-07
26039,2018-12-01,5.679820564957632,2018-07
26039,2019-01-01,5.690390968551161,2018-07
26039,2019-02-01,5.676108276030151,2018-07
26039,2019-03-01,5.659995631185709,2018-07
26039,2019-04-01,5.640311376985945,2018-07
26039,2019-05-01,5.619386399340862,2018-07
26039,2019-06-01,5.591077475413619,2018-07
26039,2019-07-01,5.57352220085313,2018-07
26039,2019-08-01,5.536540674501319,2018-07
26039,2019-09-01,5.537459127010252,2018-07
26039,2019-10-01,5.513300849204618,2018-07
26039,2019-11-01,5.54386478294312,2018-07
26039,2019-12-01,5.562839175549902,2018-07
26041,2014-10-01,5.654570037470087,2018-07
26041,2014-11-01,5.653470758156762,2018-07
26041,2014-12-01,5.643522484084077,2018-07
26041,2015-01-01,5.660977146442435,2018-07
26041,2015-02-01,5.655711184404286,2018-07
26041,2015-03-01,5.659317204922797,2018-07
26041,2015-04-01,5.660147520108308,2018-07
26041,2015-05-01,5.658763278205322,2018-07
26041,2015-06-01,5.652649746801243,2018-07
26041,2015-07-01,5.639462444046551,2018-07
26041,2015-08-01,5.6269572577612985,2018-07
26041,2015-09-01,5.6119739169560665,2018-07
26041,2015-10-01,5.617185902627532,2018-07
26041,2015-11-01,5.606442745847033,2018-07
26041,2015-12-01,5.597057373284625,2018-07
26041,2016-01-01,5.622211988371821,2018-07
26041,2016-02-01,5.618703614972315,2018-07
26041,2016-03-01,5.615770538585348,2018-07
26041,2016-04-01,5.6095829324384,2018-07
26041,2016-05-01,5.598586926381828,2018-07
26041,2016-06-01,5.5982880524171446,2018-07
26041,2016-07-01,5.583836028855628,2018-07
26041,2016-08-01,5.579885726960188,2018-07
26041,2016-09-01,5.573164844520174,2018-07
26041,2016-10-01,5.566398486007713,2018-07
26041,2016-11-01,5.564235916874088,2018-07
26041,2016-12-01,5.562998060089531,2018-07
26041,2017-01-01,5.570638217410715,2018-07
26041,2017-02-01,5.576563375272624,2018-07
26041,2017-03-01,5.5731373010795595,2018-07
26041,2017-04-01,5.570638217410715,2018-07
26041,2017-05-01,5.566249736381131,2018-07
26041,2017-06-01,5.554240142496997,2018-07
26041,2017-07-01,5.534654808592338,2018-07
26041,2017-08-01,5.5401516819480685,2018-07
26041,2017-09-01,5.532382578314309,2018-07
26041,2017-10-01,5.526842713884997,2018-07
26041,2017-11-01,5.523897372346294,2018-07
26041,2017-12-01,5.521271988311871,2018-07
26041,2018-01-01,5.531718326263456,2018-07
26041,2018-02-01,5.528095782994118,2018-07
26041,2018-03-01,5.540880562106607,2018-07
26041,2018-04-01,5.540554780815039,2018-07
26041,2018-05-01,5.537291117213521,2018-07
26041,2018-06-01,5.524128893343518,2018-07
26041,2018-07-01,5.508102074561797,2018-07
26041,2018-08-01,5.491472039757113,2018-07
26041,2018-09-01,5.4783821442570435,2018-07
26041,2018-10-01,5.4615987917217685,2018-07
26041,2018-11-01,5.456295697566792,2018-07
26041,2018-12-01,5.432984986553528,2018-07
26041,2019-01-01,5.45104133133911,2018-07
26041,2019-02-01,5.436912867797852,2018-07
26041,2019-03-01,5.420358823339206,2018-07
26041,2019-04-01,5.40804261995747,2018-07
26041,2019-05-01,5.387555782978812,2018-07
26041,2019-06-01,5.364289279677073,2018-07
26041,2019-07-01,5.356807253728722,2018-07
26041,2019-08-01,5.32630645262248,2018-07
26041,2019-09-01,5.315242720268102,2018-07
26041,2019-10-01,5.314005826543862,2018-07
26041,2019-11-01,5.318122869854286,2018-07
26041,2019-12-01,5.323041051634223,2018-07
26043,2014-10-01,5.4013287640009855,2018-07
26043,2014-11-01,5.387125197231946,2018-07
26043,2014-12-01,5.394007283113606,2018-07
26043,2015-01-01,5.403991230236427,2018-07
26043,2015-02-01,5.397119012198218,2018-07
26043,2015-03-01,5.3926760874924975,2018-07
26043,2015-04-01,5.37671720907899,2018-07
26043,2015-05-01,5.3691478989436305,2018-07
26043,2015-06-01,5.365595850652092,2018-07
26043,2015-07-01,5.353320712324638,2018-07
26043,2015-08-01,5.344533745596116,2018-07
26043,2015-09-01,5.342975057570902,2018-07
26043,2015-10-01,5.331995680316835,2018-07
26043,2015-11-01,5.338284363212883,2018-07
26043,2015-12-01,5.3367158961825645,2018-07
26043,2016-01-01,5.362426457575233,2018-07
26043,2016-02-01,5.3660467435906725,2018-07
26043,2016-03-01,5.364496797037685,2018-07
26043,2016-04-01,5.354101968580899,2018-07
26043,2016-05-01,5.344653332342346,2018-07
26043,2016-06-01,5.330310845557659,2018-07
26043,2016-07-01,5.319552564638716,2018-07
26043,2016-08-01,5.298787369878745,2018-07
26043,2016-09-01,5.298787369878745,2018-07
26043,2016-10-01,5.286565341803469,2018-07
26043,2016-11-01,5.281522045716039,2018-07
26043,2016-12-01,5.270222816040058,2018-07
26043,2017-01-01,5.27121995287636,2018-07
26043,2017-02-01,5.275817878809619,2018-07
26043,2017-03-01,5.263702937779807,2018-07
26043,2017-04-01,5.272371417839576,2018-07
26043,2017-05-01,5.267757581319248,2018-07
26043,2017-06-01,5.247317934857912,2018-07
26043,2017-07-01,5.233655043174511,2018-07
26043,2017-08-01,5.222225783609723,2018-07
26043,2017-09-01,5.205756152126505,2018-07
26043,2017-10-01,5.1989677541686214,2018-07
26043,2017-11-01,5.203909336311437,2018-07
26043,2017-12-01,5.200823710277216,2018-07
26043,2018-01-01,5.205718467543215,2018-07
26043,2018-02-01,5.2032212709080214,2018-07
26043,2018-03-01,5.200717822667047,2018-07
26043,2018-04-01,5.18556407551994,2018-07
26043,2018-05-01,5.1708230252664285,2018-07
26043,2018-06-01,5.162393989244651,2018-07
26043,2018-07-01,5.1499453993801625,2018-07
26043,2018-08-01,5.121186588505941,2018-07
26043,2018-09-01,5.094367900501657,2018-07
26043,2018-10-01,5.091576156383025,2018-07
26043,2018-11-01,5.073948926452772,2018-07
26043,2018-12-01,5.076080673437301,2018-07
26043,2019-01-01,5.085155154075984,2018-07
26043,2019-02-01,5.077984922138987,2018-07
26043,2019-03-01,5.087296236468413,2018-07
26043,2019-04-01,5.090143900568907,2018-07
26043,2019-05-01,5.072211488217067,2018-07
26043,2019-06-01,5.070762906450992,2018-07
26043,2019-07-01,5.058364495345156,2018-07
26043,2019-08-01,5.046553285008533,2018-07
26043,2019-09-01,5.0255419174463825,2018-07
26043,2019-10-01,5.015634515583231,2018-07
26043,2019-11-01,5.043578555355727,2018-07
26043,2019-12-01,5.047295586816496,2018-07
26045,2014-10-01,5.053042230513169,2018-01
26045,2014-11-01,5.049777224850792,2018-01
26045,2014-12-01,5.050371655705227,2018-01
26045,2015-01-01,5.046867363206777,2018-01
26045,2015-02-01,5.050298396749867,2018-01
26045,2015-03-01,5.049255414776088,2018-01
26045,2015-04-01,5.0377102382099155,2018-01
26045,2015-05-01,5.032569636271999,2018-01
26045,2015-06-01,5.01883321105545,2018-01
26045,2015-07-01,5.010654816984752,2018-01
26045,2015-08-01,4.992202452892703,2018-01
26045,2015-09-01,4.978696305129176,2018-01
26045,2015-10-01,4.976614481033135,2018-01
26045,2015-11-01,4.978056205354175,2018-01
26045,2015-12-01,4.965005240980785,2018-01
26045,2016-01-01,4.951929389951283,2018-01
26045,2016-02-01,4.945494238140595,2018-01
26045,2016-03-01,4.942011927065505,2018-01
26045,2016-04-01,4.924416117994988,2018-01
26045,2016-05-01,4.918481366374015,2018-01
26045,2016-06-01,4.912682255326796,2018-01
26045,2016-07-01,4.904610055349718,2018-01
26045,2016-08-01,4.8954285015630665,2018-01
26045,2016-09-01,4.898382721674521,2018-01
26045,2016-10-01,4.891068144124237,2018-01
26045,2016-11-01,4.878048922879455,2018-01
26045,2016-12-01,4.861622868355033,2018-01
26045,2017-01-01,4.860934260089151,2018-01
26045,2017-02-01,4.852784149449139,2018-01
26045,2017-03-01,4.853693004449,2018-01
26045,2017-04-01,4.8403410070366695,2018-01
26045,2017-05-01,4.829231690807446,2018-01
26045,2017-06-01,4.827181527455537,2018-01
26045,2017-07-01,4.8281139409746086,2018-01
26045,2017-08-01,4.831834925344297,2018-01
26045,2017-09-01,4.830162195572889,2018-01
26045,2017-10-01,4.820254513190983,2018-01
26045,2017-11-01,4.814980366526077,2018-01
26045,2017-12-01,4.806445347522645,2018-01
26045,2018-01-01,4.78175845307448,2018-01
26045,2018-02-01,4.771209689867816,2018-01
26045,2018-03-01,4.766879938407161,2018-01
26045,2018-04-01,4.7409051319404245,2018-01
26045,2018-05-01,4.731345667763105,2018-01
26045,2018-06-01,4.699999895609692,2018-01
26045,2018-07-01,4.691529093088254,2018-01
26045,2018-08-01,4.682985922620452,2018-01
26045,2018-09-01,4.673503360662086,2018-01
26045,2018-10-01,4.661303121799156,2018-01
26045,2018-11-01,4.652054258598618,2018-01
26045,2018-12-01,4.644280986430459,2018-01
26045,2019-01-01,4.656605769837405,2018-01
26045,2019-02-01,4.653520825499006,2018-01
26045,2019-03-01,4.657265592989156,2018-01
26045,2019-04-01,4.656605769837405,2018-01
26045,2019-05-01,4.659900540529127,2018-01
26045,2019-06-01,4.659900540529127,2018-01
26045,2019-07-01,4.654403209705285,2018-01
26045,2019-08-01,4.653741494555237,2018-01
26045,2019-09-01,4.6625285633628,2018-01
26045,2019-10-01,4.6625285633628,2018-01
26045,2019-11-01,4.660119806414667,2018-01
26045,2019-12-01,4.6775071151393215,2018-01
26047,2014-10-01,5.139100696593135,2018-07
26047,2014-11-01,5.1361580351296,2018-07
26047,2014-12-01,5.165202096582625,2018-07
26047,2015-01-01,5.158489035660732,2018-07
26047,2015-02-01,5.1628108769200995,2018-07
26047,2015-03-01,5.156562205455578,2018-07
26047,2015-04-01,5.143946490637963,2018-07
26047,2015-05-01,5.145410298976538,2018-07
26047,2015-06-01,5.100536225851323,2018-07
26047,2015-07-01,5.080967631308631,2018-07
26047,2015-08-01,5.037931936267918,2018-07
26047,2015-09-01,5.024266406890275,2018-07
26047,2015-10-01,5.001442614055963,2018-07
26047,2015-11-01,5.000315820997904,2018-07
26047,2015-12-01,4.992392517472004,2018-07
26047,2016-01-01,5.008024508948949,2018-07
26047,2016-02-01,5.021972537932485,2018-07
26047,2016-03-01,5.029149349972476,2018-07
26047,2016-04-01,5.01474384671001,2018-07
26047,2016-05-01,5.005211404562414,2018-07
26047,2016-06-01,4.974314678001089,2018-07
26047,2016-07-01,4.9418327285912795,2018-07
26047,2016-08-01,4.911359231931561,2018-07
26047,2016-09-01,4.892619189338032,2018-07
26047,2016-10-01,4.866426252948469,2018-07
26047,2016-11-01,4.863184542559627,2018-07
26047,2016-12-01,4.839528750627704,2018-07
26047,2017-01-01,4.854337782784041,2018-07
26047,2017-02-01,4.852365875245372,2018-07
26047,2017-03-01,4.846426714211955,2018-07
26047,2017-04-01,4.841117683711295,2018-07
26047,2017-05-01,4.844439129333745,2018-07
26047,2017-06-01,4.8243429323199125,2018-07
26047,2017-07-01,4.792023721245623,2018-07
26047,2017-08-01,4.768690719862648,2018-07
26047,2017-09-01,4.740394542381514,2018-07
26047,2017-10-01,4.727059727380702,2018-07
26047,2017-11-01,4.750644509488131,2018-07
26047,2017-12-01,4.757178724711313,2018-07
26047,2018-01-01,4.7565681155825645,2018-07
26047,2018-02-01,4.7427941725772005,2018-07
26047,2018-03-01,4.7295678078167755,2018-07
26047,2018-04-01,4.716913538061865,2018-07
26047,2018-05-01,4.717662356087658,2018-07
26047,2018-06-01,4.679517102380341,2018-07
26047,2018-07-01,4.645506621196023,2018-07
26047,2018-08-01,4.603609243103273,2018-07
26047,2018-09-01,4.565124471867885,2018-07
26047,2018-10-01,4.568605951321287,2018-07
26047,2018-11-01,4.569474430616616,2018-07
26047,2018-12-01,4.595184153375157,2018-07
26047,2019-01-01,4.60038871589142,2018-07
26047,2019-02-01,4.602073755500984,2018-07
26047,2019-03-01,4.607949134156885,2018-07
26047,2019-04-01,4.5885132603623875,2018-07
26047,2019-05-01,4.558192577542371,2018-07
26047,2019-06-01,4.536856841878264,2018-07
26047,2019-07-01,4.502115763122791,2018-07
26047,2019-08-01,4.471893879993714,2018-07
26047,2019-09-01,4.475721943574603,2018-07
26047,2019-10-01,4.463226779006336,2018-07
26047,2019-11-01,4.448612561215253,2018-07
26047,2019-12-01,4.498387601148263,2018-07
26049,2014-10-01,5.847160501211369,2018-07
26049,2014-11-01,5.839479949468537,2018-07
26049,2014-12-01,5.832834455776771,2018-07
26049,2015-01-01,5.847325600406454,2018-07
26049,2015-02-01,5.847847048562502,2018-07
26049,2015-03-01,5.84829875045868,2018-07
26049,2015-04-01,5.846647311046324,2018-07
26049,2015-05-01,5.84525450677461,2018-07
26049,2015-06-01,5.84118687643363,2018-07
26049,2015-07-01,5.838348955793396,2018-07
26049,2015-08-01,5.835977854161497,2018-07
26049,2015-09-01,5.827802881002742,2018-07
26049,2015-10-01,5.8177355480064215,2018-07
26049,2015-11-01,5.810726814306805,2018-07
26049,2015-12-01,5.8056463098289885,2018-07
26049,2016-01-01,5.817794765495255,2018-07
26049,2016-02-01,5.812607023174978,2018-07
26049,2016-03-01,5.807190408898448,2018-07
26049,2016-04-01,5.796305458928133,2018-07
26049,2016-05-01,5.788764410696986,2018-07
26049,2016-06-01,5.786031903470377,2018-07
26049,2016-07-01,5.779601716365411,2018-07
26049,2016-08-01,5.7736992950289,2018-07
26049,2016-09-01,5.770087729117198,2018-07
26049,2016-10-01,5.7585193374723165,2018-07
26049,2016-11-01,5.749598881617517,2018-07
26049,2016-12-01,5.741989655374564,2018-07
26049,2017-01-01,5.756321631299086,2018-07
26049,2017-02-01,5.752661662587977,2018-07
26049,2017-03-01,5.748948888417917,2018-07
26049,2017-04-01,5.740311172013347,2018-07
26049,2017-05-01,5.736930700464049,2018-07
26049,2017-06-01,5.732898991442466,2018-07
26049,2017-07-01,5.7301553346240395,2018-07
26049,2017-08-01,5.732338855762963,2018-07
26049,2017-09-01,5.725330709108936,2018-07
26049,2017-10-01,5.721292330188591,2018-07
26049,2017-11-01,5.7180092459909,2018-07
26049,2017-12-01,5.709426533011184,2018-07
26049,2018-01-01,5.717446926227326,2018-07
26049,2018-02-01,5.715582175753725,2018-07
26049,2018-03-01,5.71161571965829,2018-07
26049,2018-04-01,5.708191525655586,2018-07
26049,2018-05-01,5.703033149200358,2018-07
26049,2018-06-01,5.701869358153934,2018-07
26049,2018-07-01,5.700475183343035,2018-07
26049,2018-08-01,5.690955508087398,2018-07
26049,2018-09-01,5.67896427435573,2018-07
26049,2018-10-01,5.6627705815406415,2018-07
26049,2018-11-01,5.644109703365824,2018-07
26049,2018-12-01,5.632944227031297,2018-07
26049,2019-01-01,5.638682369457316,2018-07
26049,2019-02-01,5.627189123796699,2018-07
26049,2019-03-01,5.612817529848392,2018-07
26049,2019-04-01,5.607765900054929,2018-07
26049,2019-05-01,5.600859108325979,2018-07
26049,2019-06-01,5.593063638441961,2018-07
26049,2019-07-01,5.589131269471971,2018-07
26049,2019-08-01,5.581125272917195,2018-07
26049,2019-09-01,5.570596832007711,2018-07
26049,2019-10-01,5.57226785988796,2018-07
26049,2019-11-01,5.558627374966956,2018-07
26049,2019-12-01,5.573840847014412,2018-07
26051,2014-10-01,5.903506900691711,2018-07
26051,2014-11-01,5.8862897338365645,2018-07
26051,2014-12-01,5.88260934253228,2018-07
26051,2015-01-01,5.909932348058161,2018-07
26051,2015-02-01,5.910595218490274,2018-07
26051,2015-03-01,5.912250474752558,2018-07
26051,2015-04-01,5.899936199939462,2018-07
26051,2015-05-01,5.901609179145403,2018-07
26051,2015-06-01,5.885771566405588,2018-07
26051,2015-07-01,5.869679081712052,2018-07
26051,2015-08-01,5.864488185664447,2018-07
26051,2015-09-01,5.85227026841934,2018-07
26051,2015-10-01,5.835267760845266,2018-07
26051,2015-11-01,5.828456919947362,2018-07
26051,2015-12-01,5.822323438751515,2018-07
26051,2016-01-01,5.851315981938943,2018-07
26051,2016-02-01,5.853826284457472,2018-07
26051,2016-03-01,5.852392597594288,2018-07
26051,2016-04-01,5.851315981938943,2018-07
26051,2016-05-01,5.846276392581684,2018-07
26051,2016-06-01,5.834295897062407,2018-07
26051,2016-07-01,5.819949557006827,2018-07
26051,2016-08-01,5.809521195938821,2018-07
26051,2016-09-01,5.791387031207855,2018-07
26051,2016-10-01,5.789096962611855,2018-07
26051,2016-11-01,5.7879499586512875,2018-07
26051,2016-12-01,5.780654888076843,2018-07
26051,2017-01-01,5.784024275832792,2018-07
26051,2017-02-01,5.796005502957079,2018-07
26051,2017-03-01,5.804422056333854,2018-07
26051,2017-04-01,5.794082730127066,2018-07
26051,2017-05-01,5.79677357810644,2018-07
26051,2017-06-01,5.788679214274618,2018-07
26051,2017-07-01,5.774648884883551,2018-07
26051,2017-08-01,5.760418900806915,2018-07
26051,2017-09-01,5.765976870295135,2018-07
26051,2017-10-01,5.744771088257314,2018-07
26051,2017-11-01,5.75202359313991,2018-07
26051,2017-12-01,5.749209421374338,2018-07
26051,2018-01-01,5.766015498541476,2018-07
26051,2018-02-01,5.768013636941912,2018-07
26051,2018-03-01,5.772792942128544,2018-07
26051,2018-04-01,5.771202377023427,2018-07
26051,2018-05-01,5.768412785961513,2018-07
26051,2018-06-01,5.76120361354762,2018-07
26051,2018-07-01,5.762007204032958,2018-07
26051,2018-08-01,5.748257558627586,2018-07
26051,2018-09-01,5.753942091339768,2018-07
26051,2018-10-01,5.752321233794587,2018-07
26051,2018-11-01,5.7351417027139275,2018-07
26051,2018-12-01,5.729763855530742,2018-07
26051,2019-01-01,5.74215641778959,2018-07
26051,2019-02-01,5.726741109402061,2018-07
26051,2019-03-01,5.714915443737848,2018-07
26051,2019-04-01,5.700796106417373,2018-07
26051,2019-05-01,5.685162367394574,2018-07
26051,2019-06-01,5.668390552404783,2018-07
26051,2019-07-01,5.668835538949058,2018-07
26051,2019-08-01,5.647249627979508,2018-07
26051,2019-09-01,5.641322358076493,2018-07
26051,2019-10-01,5.637657267722837,2018-07
26051,2019-11-01,5.630286540508641,2018-07
26051,2019-12-01,5.648158405422947,2018-07
26053,2014-10-01,5.741345393882761,2018-07
26053,2014-11-01,5.734342869686941,2018-07
26053,2014-12-01,5.71579331848902,2018-07
26053,2015-01-01,5.732260106259841,2018-07
26053,2015-02-01,5.727280484711699,2018-07
26053,2015-03-01,5.717806336593375,2018-07
26053,2015-04-01,5.731155664636036,2018-07
26053,2015-05-01,5.721718332953639,2018-07
26053,2015-06-01,5.722833241061345,2018-07
26053,2015-07-01,5.716125070540559,2018-07
26053,2015-08-01,5.7020034940030495,2018-07
26053,2015-09-01,5.713878976394638,2018-07
26053,2015-10-01,5.708241569773175,2018-07
26053,2015-11-01,5.7048438078924075,2018-07
26053,2015-12-01,5.707110264748875,2018-07
26053,2016-01-01,5.716244023137192,2018-07
26053,2016-02-01,5.723650379827546,2018-07
26053,2016-03-01,5.708206119241413,2018-07
26053,2016-04-01,5.713380754204863,2018-07
26053,2016-05-01,5.711084221589797,2018-07
26053,2016-06-01,5.707052554917355,2018-07
26053,2016-07-01,5.702424944283521,2018-07
26053,2016-08-01,5.697775819270768,2018-07
26053,2016-09-01,5.708206119241413,2018-07
26053,2016-10-01,5.69485910168135,2018-07
26053,2016-11-01,5.700103083570134,2018-07
26053,2016-12-01,5.705897658345666,2018-07
26053,2017-01-01,5.736102937919618,2018-07
26053,2017-02-01,5.733263949689901,2018-07
26053,2017-03-01,5.733263949689901,2018-07
26053,2017-04-01,5.732126093788079,2018-07
26053,2017-05-01,5.734400512347057,2018-07
26053,2017-06-01,5.732126093788079,2018-07
26053,2017-07-01,5.714321728215217,2018-07
26053,2017-08-01,5.7200997798971756,2018-07
26053,2017-09-01,5.7287047371001085,2018-07
26053,2017-10-01,5.716058651935467,2018-07
26053,2017-11-01,5.705006836087028,2018-07
26053,2017-12-01,5.698552141902847,2018-07
26053,2018-01-01,5.7291181043527555,2018-07
26053,2018-02-01,5.733775858692239,2018-07
26053,2018-03-01,5.7273658380786685,2018-07
26053,2018-04-01,5.72502469655791,2018-07
26053,2018-05-01,5.722678061229234,2018-07
26053,2018-06-01,5.7355169385664855,2018-07
26053,2018-07-01,5.726195952436085,2018-07
