county,id_num,year,month,t,G,treated,Recipients,log_recip,participation_rate,labor_force,unemployment_rate,Cases,Payments
Kalkaska,40,2018,7,24223,24223,1,2238,7.713784616598755,0.25727095068398664,8699,4.9,1231,241751
Kalkaska,40,2018,8,24224,24223,1,2198,7.695757990554761,0.261511005353956,8405,4.1,1211,232204
Kalkaska,40,2018,9,24225,24223,1,2099,7.649692623711514,0.2615250436082731,8026,3.9,1176,221378
Kalkaska,40,2018,10,24226,24223,1,2022,7.612336837167746,0.25433962264150944,7950,3.9,1128,216189
Kalkaska,40,2018,11,24227,24223,1,2010,7.606387389772652,0.25455927051671734,7896,4.4,1113,211131
Kalkaska,40,2018,12,24228,24223,1,2023,7.6128310304073565,0.2558816089046294,7906,6.1,1123,211542
Kalkaska,40,2019,1,24229,24223,0,2020,7.611347717403621,0.2570301565084616,7859,7.6,1123,209283
Kalkaska,40,2019,2,24230,24223,0,2026,7.614312146452,0.2577280244243735,7861,7.8,1126,207723
Kalkaska,40,2019,3,24231,24223,0,2013,7.607878073278507,0.25643312101910826,7850,7.7,1115,204406
Kalkaska,40,2019,4,24232,24223,0,1990,7.596392304064196,0.2522499683103055,7889,6,1101,202911
Kalkaska,40,2019,5,24233,24223,0,1968,7.585281078639126,0.2415316642120766,8148,4.7,1096,197375
Kalkaska,40,2019,6,24234,24223,0,1899,7.549609165154532,0.2225738396624473,8532,5.1,1072,195899
Kalkaska,40,2019,7,24235,24223,0,1809,7.501082124259871,0.20636550308008217,8766,5.2,1031,189740
Kalkaska,40,2019,8,24236,24223,0,1829,7.512071245835466,0.21329446064139945,8575,4.6,1036,191321
Kalkaska,40,2019,9,24237,24223,0,1801,7.496652438168283,0.22035972103266857,8173,4,1003,185423
Kalkaska,40,2019,10,24238,24223,0,1746,7.465655310134056,0.2175429852977822,8026,3.8,990,177966
Kalkaska,40,2019,11,24239,24223,0,1758,7.472500744737558,0.21928402145440937,8017,4.4,998,176518
Kalkaska,40,2019,12,24240,24223,0,1809,7.501082124259871,0.2250559840756407,8038,5.8,1026,180669
Kent,41,2016,10,24202,24205,0,75190,11.227786821924543,0.2191866278374888,343041,3.4,38081,8563361
Kent,41,2016,11,24203,24205,0,74247,11.215166120275228,0.2143896649899803,346318,3.2,37528,8397685
Kent,41,2016,12,24204,24205,0,72825,11.195828313281591,0.2122033305651471,343185,3.2,36936,8239023
Kent,41,2017,1,24205,24205,1,72073,11.185448647974,0.2087819771904973,345207,3.8,36672,8124801
Kent,41,2017,2,24206,24205,1,71215,11.173472791255636,0.20590939581791265,345856,3.6,36251,8096007
Kent,41,2017,3,24207,24205,1,70410,11.162104779940375,0.20328325114619303,346364,3.3,35893,7949415
Kent,41,2017,4,24208,24205,1,69440,11.148232750152198,0.20057248656158563,346209,2.8,35311,7844258
Kent,41,2017,5,24209,24205,1,67680,11.122560769584661,0.19388328043176845,349076,3.2,34011,7579374
Kent,41,2017,6,24210,24205,1,67006,11.112552370527638,0.19077636179347887,351228,3.6,33660,7447314
Kent,41,2017,7,24211,24205,1,66703,11.108020200120578,0.19100949850091492,349213,4.4,33477,7390614
Kent,41,2017,8,24212,24205,1,67106,11.114043639426223,0.1934743561282064,346847,4,33691,7803023
Kent,41,2017,9,24213,24205,1,66088,11.098757597467895,0.19098094178502795,346045,3.5,33184,7683397
Kent,41,2017,10,24214,24205,1,65642,11.091986247998761,0.18929549845719065,346770,3.1,33031,7620933
Kent,41,2017,11,24215,24205,1,65043,11.082819242945613,0.18558845432834287,350469,3.1,32591,7453268
Kent,41,2017,12,24216,24205,1,64195,11.069696182441048,0.18411867114475092,348661,3.3,32184,7418286
Kent,41,2018,1,24217,24205,1,64178,11.069431333364523,0.18436179472521536,348109,3.6,32295,7319025
Kent,41,2018,2,24218,24205,1,63590,11.060227229880846,0.1808028796533498,351709,3.6,31928,7298867
Kent,41,2018,3,24219,24205,1,63033,11.051429542337106,0.1785495768041062,353028,3.3,31684,7206092
Kent,41,2018,4,24220,24205,1,62400,11.041336579870135,0.17671597155552535,353109,2.9,31443,7165262
Kent,41,2018,5,24221,24205,1,62274,11.039315340130381,0.17501693286155523,355817,2.8,31386,7102913
Kent,41,2018,6,24222,24205,1,61915,11.033533906693767,0.1731447379827792,357591,3.3,31106,7031325
Kent,41,2018,7,24223,24205,1,62187,11.03791733406963,0.1759368758169195,353462,3.6,31273,7088243
Kent,41,2018,8,24224,24205,1,61517,11.027085093898146,0.1762164887324226,349099,2.9,31017,7042523
Kent,41,2018,9,24225,24205,1,60915,11.017251144971581,0.1747302960504614,348623,2.8,30760,6901541
Kent,41,2018,10,24226,24205,1,59919,11.000765618191101,0.17041760404549475,351601,2.6,30323,6820946
Kent,41,2018,11,24227,24205,1,59377,10.99167906637632,0.1672483191229864,355023,2.4,30117,6707463
Kent,41,2018,12,24228,24205,1,58885,10.983358650384996,0.16687779676531686,352863,2.8,29924,6655405
Kent,41,2019,1,24229,24205,1,58622,10.978882390028053,0.16659514668227793,351883,3.2,29907,6503008
Kent,41,2019,2,24230,24205,1,58437,10.975721642144173,0.16527142218778104,353582,3.1,29918,6575667
Kent,41,2019,3,24231,24205,1,57839,10.965435856832647,0.16319753055068834,354411,3.3,29586,6466105
Kent,41,2019,4,24232,24205,1,57360,10.95711990887328,0.16255001756991125,352876,2.7,29426,6427543
Kent,41,2019,5,24233,24205,1,57357,10.957067607162129,0.16081116316626154,356673,3,29440,6407337
Kent,41,2019,6,24234,24205,1,57584,10.961017396103008,0.16083164124578608,358039,3.4,29528,6420481
Kent,41,2019,7,24235,24205,1,57724,10.963445634222696,0.16319307014667134,353716,3.9,29527,6514892
Kent,41,2019,8,24236,24205,1,57845,10.965539585892435,0.1640155381649087,352680,3.3,29643,6523352
Kent,41,2019,9,24237,24205,1,57642,10.962024095948502,0.16453253714983815,350338,2.8,29517,6461937
Kent,41,2019,10,24238,24205,1,56967,10.95024498566196,0.1617668356263577,352155,2.4,29186,6392848
Kent,41,2019,11,24239,24205,1,56845,10.948101136105194,0.15869891734646588,358194,2.3,29097,6353879
Kent,41,2019,12,24240,24205,1,57590,10.961121584475679,0.16173013898288902,356087,2.4,29550,6431982
Keweenaw,42,2016,10,24202,24223,0,207,5.337538079701318,0.2213903743315508,935,5,125,20378
Keweenaw,42,2016,11,24203,24223,0,203,5.318119993844216,0.23015873015873017,882,8.4,125,18831
Keweenaw,42,2016,12,24204,24223,0,204,5.3230099791384085,0.2251655629139073,906,11.5,122,18609
Keweenaw,42,2017,1,24205,24223,0,192,5.262690188904886,0.2096069868995633,916,9.4,117,18695
Keweenaw,42,2017,2,24206,24223,0,191,5.2574953720277815,0.2021164021164021,945,9.5,119,20076
Keweenaw,42,2017,3,24207,24223,0,195,5.278114659230517,0.20855614973262032,935,10.4,120,19774
Keweenaw,42,2017,4,24208,24223,0,188,5.241747015059643,0.214123006833713,878,10.9,117,18320
Keweenaw,42,2017,5,24209,24223,0,179,5.19295685089021,0.20157657657657657,888,9.5,114,16522
Keweenaw,42,2017,6,24210,24223,0,176,5.176149732573829,0.18410041841004185,956,7.6,113,15560
Keweenaw,42,2017,7,24211,24223,0,168,5.1298987149230735,0.1696969696969697,990,7,109,15497
Keweenaw,42,2017,8,24212,24223,0,170,5.14166355650266,0.17708333333333334,960,6.7,110,17026
Keweenaw,42,2017,9,24213,24223,0,181,5.204006687076795,0.18356997971602437,986,5.3,115,17613
Keweenaw,42,2017,10,24214,24223,0,180,5.198497031265826,0.18769551616266944,959,5.1,111,16135
Keweenaw,42,2017,11,24215,24223,0,169,5.135798437050262,0.1909604519774011,885,8.2,109,15509
Keweenaw,42,2017,12,24216,24223,0,163,5.099866427824199,0.1856492027334852,878,9.7,107,14597
Keweenaw,42,2018,1,24217,24223,0,162,5.093750200806762,0.1912632821723731,847,8.1,107,14698
Keweenaw,42,2018,2,24218,24223,0,152,5.030437921392435,0.16521739130434782,920,7.7,98,14191
Keweenaw,42,2018,3,24219,24223,0,160,5.081404364984463,0.17699115044247787,904,7.6,101,14442
Keweenaw,42,2018,4,24220,24223,0,157,5.062595033026967,0.18427230046948356,852,8.9,97,14107
Keweenaw,42,2018,5,24221,24223,0,157,5.062595033026967,0.17922374429223745,876,7.6,96,13476
Keweenaw,42,2018,6,24222,24223,0,148,5.003946305945459,0.15562565720294427,951,6.5,94,13215
Keweenaw,42,2018,7,24223,24223,1,140,4.948759890378168,0.14285714285714285,980,5.4,91,12720
Keweenaw,42,2018,8,24224,24223,1,140,4.948759890378168,0.145985401459854,959,4.7,92,12841
Keweenaw,42,2018,9,24225,24223,1,135,4.912654885736052,0.14033264033264034,962,4.3,92,12788
Keweenaw,42,2018,10,24226,24223,1,133,4.897839799950911,0.1417910447761194,938,3.7,91,12885
Keweenaw,42,2018,11,24227,24223,1,128,4.859812404361672,0.1459521094640821,877,7.2,85,12768
Keweenaw,42,2018,12,24228,24223,1,127,4.852030263919617,0.14481185860889395,877,9.2,84,12597
Keweenaw,42,2019,1,24229,24223,0,127,4.852030263919617,0.148711943793911,854,7.8,85,12059
Keweenaw,42,2019,2,24230,24223,0,126,4.844187086458591,0.13577586206896552,928,6.7,86,12654
Keweenaw,42,2019,3,24231,24223,0,129,4.867534450455582,0.141602634467618,911,7.9,85,12093
Keweenaw,42,2019,4,24232,24223,0,145,4.983606621708336,0.17159763313609466,845,9.1,92,14148
Keweenaw,42,2019,5,24233,24223,0,135,4.912654885736052,0.15625,864,7.6,88,13375
Keweenaw,42,2019,6,24234,24223,0,142,4.962844630259907,0.15090329436769395,941,7.5,91,14005
Keweenaw,42,2019,7,24235,24223,0,140,4.948759890378168,0.14300306435137897,979,6.3,90,14503
Keweenaw,42,2019,8,24236,24223,0,137,4.927253685157205,0.14051282051282052,975,5.4,88,14351
Keweenaw,42,2019,9,24237,24223,0,154,5.043425116919247,0.15555555555555556,990,4.1,94,14680
Keweenaw,42,2019,10,24238,24223,0,149,5.0106352940962555,0.1550468262226847,961,3.5,92,13531
Keweenaw,42,2019,11,24239,24223,0,146,4.990432586778736,0.16704805491990846,874,6.2,92,13710
Keweenaw,42,2019,12,24240,24223,0,146,4.990432586778736,0.16061606160616065,909,7.7,91,14347
Lake,43,2016,10,24202,24223,0,2597,7.862497197230545,0.6247293721433727,4157,5.9,1466,281517
Lake,43,2016,11,24203,24223,0,2571,7.85243908535751,0.627685546875,4096,5.9,1449,281588
Lake,43,2016,12,24204,24223,0,2584,7.85748078694253,0.6359832635983264,4063,7.3,1458,287612
Lake,43,2017,1,24205,24223,0,2587,7.858640655620791,0.6253323664491177,4137,8.6,1463,290986
Lake,43,2017,2,24206,24223,0,2568,7.851271997109883,0.6228474411836041,4123,8.8,1449,292071
Lake,43,2017,3,24207,24223,0,2537,7.839131648274333,0.6245691777449532,4062,7.9,1447,290834
Lake,43,2017,4,24208,24223,0,2567,7.850882664809852,0.6167707832772705,4162,6.2,1468,294770
Lake,43,2017,5,24209,24223,0,2532,7.837159650001675,0.5854335260115607,4325,6.2,1466,292881
Lake,43,2017,6,24210,24223,0,2528,7.835579246669965,0.582086115588303,4343,6.5,1459,291102
Lake,43,2017,7,24211,24223,0,2555,7.846198815497425,0.6023102310231023,4242,8.2,1459,285950
Lake,43,2017,8,24212,24223,0,2516,7.830822995135316,0.5942371280113368,4234,7.3,1445,294451
Lake,43,2017,9,24213,24223,0,2504,7.826044013518965,0.6033734939759036,4150,6.5,1448,291674
Lake,43,2017,10,24214,24223,0,2480,7.816416983691801,0.6141654284299158,4038,6.3,1440,283245
Lake,43,2017,11,24215,24223,0,2450,7.804251383528112,0.6141890198044623,3989,6.1,1426,279709
Lake,43,2017,12,24216,24223,0,2463,7.80954132465341,0.6224412433661866,3957,7.6,1411,279502
Lake,43,2018,1,24217,24223,0,2529,7.835974581721566,0.6378310214375789,3965,8,1448,282481
Lake,43,2018,2,24218,24223,0,2548,7.8434564043761155,0.6352530541012217,4011,8.4,1466,287946
Lake,43,2018,3,24219,24223,0,2584,7.85748078694253,0.6415094339622641,4028,8,1478,292446
Lake,43,2018,4,24220,24223,0,2504,7.826044013518965,0.6331226295828066,3955,6.7,1454,285811
Lake,43,2018,5,24221,24223,0,2489,7.820037989458753,0.6026634382566586,4130,6,1444,281329
Lake,43,2018,6,24222,24223,0,2472,7.813187267521416,0.5965250965250966,4144,6.1,1438,282137
Lake,43,2018,7,24223,24223,1,2443,7.8013913202914855,0.576995748700992,4234,5.9,1431,281635
Lake,43,2018,8,24224,24223,1,2452,7.8050670442584895,0.5878686166386957,4171,4.9,1428,277253
Lake,43,2018,9,24225,24223,1,2431,7.796469243086058,0.6018816538747215,4039,4.5,1414,321154
Lake,43,2018,10,24226,24223,1,2407,7.786551806428712,0.5980124223602484,4025,4.4,1407,269198
Lake,43,2018,11,24227,24223,1,2452,7.8050670442584895,0.6173212487411883,3972,4.3,1414,268058
Lake,43,2018,12,24228,24223,1,2452,7.8050670442584895,0.6267893660531697,3912,6.2,1423,269964
Lake,43,2019,1,24229,24223,0,2454,7.805882040228621,0.614421632448673,3994,7,1415,264728
Lake,43,2019,2,24230,24223,0,2477,7.815207062189088,0.622674710910005,3978,7,1436,263527
Lake,43,2019,3,24231,24223,0,2492,7.821242083523558,0.6226886556721639,4002,7.1,1431,262950
Lake,43,2019,4,24232,24223,0,2469,7.8119734296220225,0.6180225281602002,3995,6,1422,262608
Lake,43,2019,5,24233,24223,0,2402,7.784473235736469,0.5811759012823615,4133,5.5,1399,257673
Lake,43,2019,6,24234,24223,0,2400,7.783640596221253,0.5648387855966109,4249,5.9,1387,251321
Lake,43,2019,7,24235,24223,0,2371,7.771488760117616,0.5415714938328003,4378,6.1,1369,253252
Lake,43,2019,8,24236,24223,0,2367,7.769800996003896,0.5252996005326231,4506,5.3,1373,253020
Lake,43,2019,9,24237,24223,0,2382,7.776115477098742,0.5307486631016043,4488,4.5,1391,252221
Lake,43,2019,10,24238,24223,0,2353,7.763871287820222,0.5211517165005537,4515,3.8,1384,245444
Lake,43,2019,11,24239,24223,0,2386,7.77779262633883,0.5296337402885682,4505,4.3,1401,253058
Lake,43,2019,12,24240,24223,0,2442,7.8009820712577405,0.5531143827859569,4415,5.1,1419,259116
Lapeer,44,2016,10,24202,24223,0,8810,9.08375621986673,0.20696297688404436,42568,5.3,4393,993586
Lapeer,44,2016,11,24203,24223,0,8753,9.07726601775084,0.2059432497294245,42502,5.4,4360,987446
Lapeer,44,2016,12,24204,24223,0,8786,9.081028635495842,0.20356340214545535,43161,6.5,4347,996892
Lapeer,44,2017,1,24205,24223,0,8820,9.084890521258767,0.2039400665926748,43248,8,4377,993564
Lapeer,44,2017,2,24206,24223,0,8794,9.081938657171658,0.20484509666899603,42930,7,4371,992137
Lapeer,44,2017,3,24207,24223,0,8808,9.083529205109796,0.20450904362766725,43069,6.1,4350,988209
Lapeer,44,2017,4,24208,24223,0,8562,9.055205875026193,0.20196730592314768,42393,4.4,4278,969155
Lapeer,44,2017,5,24209,24223,0,8445,9.041448235493888,0.19879007579680805,42482,4,4234,958469
Lapeer,44,2017,6,24210,24223,0,8335,9.028338763993148,0.19439326445413624,42877,4.3,4208,940914
Lapeer,44,2017,7,24211,24223,0,8299,9.02401079378469,0.18977818431282872,43730,5.2,4211,937581
Lapeer,44,2017,8,24212,24223,0,8297,9.023769800892813,0.1904117134070776,43574,4.8,4222,976031
Lapeer,44,2017,9,24213,24223,0,8253,9.018453210312527,0.18979394719896975,43484,4.7,4222,970017
Lapeer,44,2017,10,24214,24223,0,8146,9.005405040310642,0.18849500185116624,43216,4.6,4181,952308
Lapeer,44,2017,11,24215,24223,0,8048,8.993303139093733,0.1870888253481182,43017,4.5,4119,944192
Lapeer,44,2017,12,24216,24223,0,8025,8.990441550826862,0.1847673428038588,43433,5.9,4096,940062
Lapeer,44,2018,1,24217,24223,0,7990,8.986071187374463,0.1850350848752924,43181,7,4063,919127
Lapeer,44,2018,2,24218,24223,0,7950,8.981052985901483,0.18382777996161584,43247,6.7,4063,921925
Lapeer,44,2018,3,24219,24223,0,7886,8.97297111339799,0.1814041221935959,43472,6.2,4030,905402
Lapeer,44,2018,4,24220,24223,0,7737,8.953898535260459,0.18088513782058777,42773,4.8,3980,885545
Lapeer,44,2018,5,24221,24223,0,7568,8.931816237309167,0.1765666557790117,42862,4.2,3917,865982
Lapeer,44,2018,6,24222,24223,0,7354,8.903135633035538,0.17007793889775435,43239,4.7,3862,841791
Lapeer,44,2018,7,24223,24223,1,7284,8.893572718629306,0.16622546782291192,43820,5.2,3828,837939
Lapeer,44,2018,8,24224,24223,1,7236,8.886962034866128,0.16721743350357035,43273,4.1,3793,831020
Lapeer,44,2018,9,24225,24223,1,7188,8.880307358983872,0.16563356914072402,43397,4.1,3789,824162
Lapeer,44,2018,10,24226,24223,1,7134,8.872767529910936,0.16415472054119976,43459,4.2,3753,813253
Lapeer,44,2018,11,24227,24223,1,7077,8.864746660905409,0.16377774177871376,43211,4.1,3703,806064
Lapeer,44,2018,12,24228,24223,1,7036,8.85893722196655,0.1611064044146269,43673,5.1,3673,794175
Lapeer,44,2019,1,24229,24223,0,7004,8.854379458771108,0.16017929835795636,43726,6.5,3667,777914
Lapeer,44,2019,2,24230,24223,0,6858,8.83331693749932,0.1568546727048168,43722,6.4,3633,768866
Lapeer,44,2019,3,24231,24223,0,6868,8.834773814213882,0.1558429770819151,44070,6.5,3618,766089
Lapeer,44,2019,4,24232,24223,0,6854,8.832733591996416,0.15897388319339426,43114,4.9,3620,765022
Lapeer,44,2019,5,24233,24223,0,6809,8.826147399143558,0.15760114804184797,43204,4.7,3590,750872
Lapeer,44,2019,6,24234,24223,0,6759,8.81877816903701,0.1546115838594565,43716,5.1,3552,743693
Lapeer,44,2019,7,24235,24223,0,6661,8.804175018753625,0.14946036304889268,44567,5.6,3482,741613
Lapeer,44,2019,8,24236,24223,0,6683,8.807471889715284,0.15156257087132036,44094,4.6,3486,737237
Lapeer,44,2019,9,24237,24223,0,6613,8.796943893541737,0.15062751975946975,43903,4.2,3442,731189
Lapeer,44,2019,10,24238,24223,0,6587,8.79300509129753,0.150639193175841,43727,3.9,3430,730661
Lapeer,44,2019,11,24239,24223,0,6669,8.80537513890967,0.1541501976284585,43263,3.8,3468,714889
Lapeer,44,2019,12,24240,24223,0,6783,8.822322177471738,0.15516058193796323,43716,5.1,3542,731174
Leelanau,45,2016,10,24202,24223,0,927,6.833031732786201,0.09257040143798682,10014,3.9,463,98669
Leelanau,45,2016,11,24203,24223,0,929,6.835184586147301,0.0926406063023534,10028,4.2,466,99247
Leelanau,45,2016,12,24204,24223,0,912,6.816735880594968,0.09152032112393375,9965,5.1,467,97720
Leelanau,45,2017,1,24205,24223,0,891,6.79346613258001,0.08892215568862276,10020,6.9,456,96278
Leelanau,45,2017,2,24206,24223,0,924,6.829793737512425,0.09223397883809144,10018,7.2,470,101999
Leelanau,45,2017,3,24207,24223,0,900,6.803505257608338,0.0905341514938135,9941,6.5,464,102777
Leelanau,45,2017,4,24208,24223,0,900,6.803505257608338,0.09054325955734406,9940,4.8,461,103333
Leelanau,45,2017,5,24209,24223,0,886,6.787844982309579,0.08633794581952836,10262,4.1,462,102435
Leelanau,45,2017,6,24210,24223,0,871,6.77078942390898,0.08108359709551294,10742,4,453,98379
Leelanau,45,2017,7,24211,24223,0,889,6.7912214627261855,0.08051077703314617,11042,4.3,468,100918
Leelanau,45,2017,8,24212,24223,0,918,6.823286122355687,0.085110328203226407,10786,4.2,477,104831
Leelanau,45,2017,9,24213,24223,0,875,6.775366090936392,0.08435361033452232,10373,4,461,100172
Leelanau,45,2017,10,24214,24223,0,852,6.748759547491679,0.08360317927583162,10191,3.5,454,97580
Leelanau,45,2017,11,24215,24223,0,871,6.77078942390898,0.08599921011058452,10128,3.9,462,94299
Leelanau,45,2017,12,24216,24223,0,825,6.716594773520978,0.0823024740622506,10024,4.9,436,97201
Leelanau,45,2018,1,24217,24223,0,812,6.70073110954781,0.08146067415730338,9968,6.2,422,94194
Leelanau,45,2018,2,24218,24223,0,812,6.70073110954781,0.08089260808926081,10038,6.7,426,94244
Leelanau,45,2018,3,24219,24223,0,796,6.680854678790215,0.07965575903132192,9993,6.3,416,90799
Leelanau,45,2018,4,24220,24223,0,781,6.661854740545311,0.07812343703110933,9997,5,408,87573
Leelanau,45,2018,5,24221,24223,0,785,6.666956792429207,0.07578683143463989,10358,3.9,403,87891
Leelanau,45,2018,6,24222,24223,0,786,6.668228248417403,0.07308908313185791,10754,3.9,400,86936
Leelanau,45,2018,7,24223,24223,1,790,6.673297967767654,0.0713060745554653,11079,3.6,404,85561
Leelanau,45,2018,8,24224,24223,1,795,6.679599185844383,0.07393285594717754,10753,3.2,403,79627
Leelanau,45,2018,9,24225,24223,1,724,6.586171654854675,0.0702639751552795,10304,3.1,379,74064
Leelanau,45,2018,10,24226,24223,1,677,6.519147287940395,0.06642464678178964,10192,3,366,70907
Leelanau,45,2018,11,24227,24223,1,675,6.516193076042964,0.06705742102125968,10066,3.2,360,69791
Leelanau,45,2018,12,24228,24223,1,663,6.498282149476434,0.06633316658329165,9995,4.4,351,72026
Leelanau,45,2019,1,24229,24223,0,627,6.4425401664681985,0.06394044462573935,9806,5.4,332,67201
Leelanau,45,2019,2,24230,24223,0,646,6.472346294500901,0.0654243467692931,9874,5.8,337,69603
Leelanau,45,2019,3,24231,24223,0,668,6.505784060128229,0.06772100567721005,9864,6,346,69555
Leelanau,45,2019,4,24232,24223,0,663,6.498282149476434,0.0669494092699182,9903,4.3,337,69948
Leelanau,45,2019,5,24233,24223,0,667,6.504288173536645,0.06448182521268368,10344,3.5,346,70902
Leelanau,45,2019,6,24234,24223,0,623,6.436150368369428,0.05795348837209302,10750,3.5,326,64283
Leelanau,45,2019,7,24235,24223,0,633,6.452048954437226,0.05716607965321051,11073,3.6,333,64391
Leelanau,45,2019,8,24236,24223,0,572,6.35088571671474,0.05268005157487566,10858,3.3,309,59985
Leelanau,45,2019,9,24237,24223,0,550,6.311734809152915,0.05269208660662962,10438,2.9,303,53295
Leelanau,45,2019,10,24238,24223,0,540,6.293419278846481,0.05298793052693553,10191,2.4,294,52314
Leelanau,45,2019,11,24239,24223,0,535,6.284134161070802,0.05290220508256699,10113,2.7,292,51484
Leelanau,45,2019,12,24240,24223,0,568,6.343880434126331,0.05661317651749227,10033,3.5,300,56596
Lenawee,46,2016,10,24202,24223,0,11690,9.366574594006819,0.2396719630958483,48775,4.4,5900,1312666
Lenawee,46,2016,11,24203,24223,0,11640,9.36228862824824,0.2394273490208985,48616,3.6,5878,1303676
Lenawee,46,2016,12,24204,24223,0,11598,9.358674166481876,0.24141376295741224,48042,3.9,5836,1291894
Lenawee,46,2017,1,24205,24223,0,11697,9.36717316600297,0.24892000595858785,46991,5.1,5886,1294455
Lenawee,46,2017,2,24206,24223,0,11620,9.360569085222874,0.2410688353180366,48202,5.5,5850,1307033
Lenawee,46,2017,3,24207,24223,0,11532,9.35296777022594,0.2402650165635352,47997,4.5,5838,1287288
Lenawee,46,2017,4,24208,24223,0,11390,9.340578848899913,0.23712864072616743,48033,3.7,5767,1272700
Lenawee,46,2017,5,24209,24223,0,11392,9.340754410698116,0.2353135586218293,48412,3.9,5752,1272706
Lenawee,46,2017,6,24210,24223,0,11377,9.339436945310593,0.23691224855274665,48022,4.7,5724,1258213
Lenawee,46,2017,7,24211,24223,0,11272,9.330165765044532,0.23597881382544433,47767,5.9,5673,1256302
Lenawee,46,2017,8,24212,24223,0,11264,9.329455852866344,0.23397449212745627,48142,5.1,5703,1313931
Lenawee,46,2017,9,24213,24223,0,11092,9.314069557738659,0.2324830751818239,47711,4.9,5616,1302663
Lenawee,46,2017,10,24214,24223,0,10940,9.30027247947679,0.23180421654836317,47195,4,5546,1281093
Lenawee,46,2017,11,24215,24223,0,10931,9.299449547047958,0.2295898006763143,47611,3.6,5542,1256953
Lenawee,46,2017,12,24216,24223,0,10759,9.283590833715776,0.22833191850594228,47120,4,5464,1249060
Lenawee,46,2018,1,24217,24223,0,10774,9.28498391497195,0.22952705581593524,46940,5,5500,1227749
Lenawee,46,2018,2,24218,24223,0,10664,9.274722630905451,0.2280776798699632,46756,4.7,5470,1241854
Lenawee,46,2018,3,24219,24223,0,10561,9.26501793326688,0.22289525337160465,47381,4.2,5450,1219573
Lenawee,46,2018,4,24220,24223,0,10433,9.252824983582338,0.21978091426163893,47470,3.5,5404,1206996
Lenawee,46,2018,5,24221,24223,0,10326,9.242517103671403,0.21448601042726875,48143,3.6,5368,1188649
Lenawee,46,2018,6,24222,24223,0,10268,9.236884927198295,0.21378750338337257,48029,4.3,5340,1187063
Lenawee,46,2018,7,24223,24223,1,10263,9.236397906295473,0.2129032258064516,48205,5.1,5351,1188389
Lenawee,46,2018,8,24224,24223,1,10207,9.23092700558457,0.21493851078167117,47488,4,5307,1175087
Lenawee,46,2018,9,24225,24223,1,10207,9.23092700558457,0.21539208238372584,47388,3.5,5298,1165438
Lenawee,46,2018,10,24226,24223,1,10236,9.233763886919771,0.21349462926269683,47945,3.5,5296,1178504
Lenawee,46,2018,11,24227,24223,1,10052,9.215626376405421,0.20974876888406643,47924,3.1,5175,1141077
Lenawee,46,2018,12,24228,24223,1,10049,9.215327913487222,0.2117585080602676,47455,3.7,5159,1142750
Lenawee,46,2019,1,24229,24223,0,10038,9.214232786691527,0.2153337909730565,46616,4.4,5142,1124613
Lenawee,46,2019,2,24230,24223,0,9936,9.204020443231363,0.2094435075885329,47440,4.3,5123,1128326
Lenawee,46,2019,3,24231,24223,0,9852,9.195531256322475,0.20847263955309153,47258,4.4,5092,1116204
Lenawee,46,2019,4,24232,24223,0,9708,9.180808569370145,0.2049960935025445,47357,3.5,5038,1099222
Lenawee,46,2019,5,24233,24223,0,9636,9.173365135851288,0.2024242169611159,47603,3.7,5010,1091048
Lenawee,46,2019,6,24234,24223,0,9699,9.179881164491475,0.20446927374301677,47435,4.1,5016,1090576
Lenawee,46,2019,7,24235,24223,0,9710,9.181014542594355,0.20674530511433803,46966,4.8,5016,1097037
Lenawee,46,2019,8,24236,24223,0,9708,9.180808569370145,0.20631614740510903,47054,3.9,5010,1097249
Lenawee,46,2019,9,24237,24223,0,9702,9.1801903950253,0.20675105485232068,46926,3.3,5004,1087038
Lenawee,46,2019,10,24238,24223,0,9640,9.17378011666438,0.20479700877397977,47071,4.4,4998,1086816
Lenawee,46,2019,11,24239,24223,0,9630,9.172742341560864,0.20380521047173605,47251,2.9,4975,1081969
Lenawee,46,2019,12,24240,24223,0,9637,9.173468897200278,0.20631556411903232,46710,3.1,4987,1086548
Livingston,47,2016,10,24202,24217,0,8403,9.036463061964891,0.08596859174382321,97745,4.2,4554,958440
Livingston,47,2016,11,24203,24217,0,8312,9.025575833531088,0.08535195358628125,97385,4,4491,940169
Livingston,47,2016,12,24204,24217,0,8191,9.010913347279288,0.08418726553265841,97295,3.6,4453,936553
Livingston,47,2017,1,24205,24217,0,8228,9.015419779605713,0.08408788962698008,97850,4.8,4464,936787
Livingston,47,2017,2,24206,24217,0,8081,8.997394645638419,0.08266246585992082,97759,4.4,4402,934349
Livingston,47,2017,3,24207,24217,0,7941,8.979920411691197,0.0808474679806968,98222,3.6,4350,921052
Livingston,47,2017,4,24208,24217,0,7829,8.965717788984849,0.0803501785787594,97436,2.7,4306,913538
Livingston,47,2017,5,24209,24217,0,7723,8.952087643548404,0.07884152068275552,97956,2.8,4266,907915
Livingston,47,2017,6,24210,24217,0,7512,8.92439013236916,0.07600546365154044,98835,3.1,4212,883546
Livingston,47,2017,7,24211,24217,0,7460,8.917444732471514,0.07443549755041358,100221,3.5,4196,875948
Livingston,47,2017,8,24212,24217,0,7438,8.914491710191342,0.07415900616163831,100298,3.6,4205,908585
