county_id,year,month,county_key,county,fap_cases,fap_recipients,fap_payments,adult_recipients,child_recipients,unemployment_rate,employment,unemployed,labor_force,svi_year,svi_total,rucc_code,rucc_desc,urban_dummy
26051,2021,6,gladwin,Gladwin,1862,3123,618714,2209,914,7.8,8839,751,9590,2020,0.8537,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2021,7,gladwin,Gladwin,1859,3080,712918,2196,884,7.6,8819,728,9547,2020,0.8537,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2021,8,gladwin,Gladwin,1895,3193,719898,2235,958,6.8,8917,654,9571,2020,0.8537,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2021,9,gladwin,Gladwin,1922,3258,746231,2269,989,5.7,8911,542,9453,2020,0.8537,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2021,10,gladwin,Gladwin,1919,3244,790419,2276,968,5.1,8967,484,9451,2020,0.8537,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2021,11,gladwin,Gladwin,1924,3243,784182,2281,962,4.6,9075,438,9513,2020,0.8537,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2021,12,gladwin,Gladwin,1950,3344,820839,2332,1012,5.5,8792,514,9306,2020,0.8537,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2022,1,gladwin,Gladwin,2012,3463,841115,2407,1056,7.2,8622,673,9295,2022,0.7561,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2022,2,gladwin,Gladwin,2015,3493,849657,2421,1072,7.4,8634,688,9322,2022,0.7561,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2022,3,gladwin,Gladwin,2038,3555,851578,2459,1096,6.6,8807,619,9426,2022,0.7561,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2022,4,gladwin,Gladwin,2077,3648,863930,2508,1140,6.2,8942,596,9538,2022,0.7561,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2022,5,gladwin,Gladwin,2129,3740,867954,2568,1172,5.7,9195,554,9749,2022,0.7561,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2022,6,gladwin,Gladwin,2049,3556,859731,2463,1093,6,9306,592,9898,2022,0.7561,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2022,7,gladwin,Gladwin,2072,3639,867603,2495,1144,6.1,9363,606,9969,2022,0.7561,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2022,8,gladwin,Gladwin,2102,3667,890029,2526,1141,5.8,9471,586,10057,2022,0.7561,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26051,2022,9,gladwin,Gladwin,2140,3719,905386,2558,1161,5,9364,496,9860,2022,0.7561,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0
26053,2014,10,gogebic,Gogebic,1556,2763,320072,1857,906,6.9,6069,453,6522,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2014,11,gogebic,Gogebic,1546,2725,314067,1844,881,7.3,6053,474,6527,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2014,12,gogebic,Gogebic,1531,2688,308022,1810,878,7.3,6168,485,6653,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,1,gogebic,Gogebic,1525,2692,301574,1806,886,8,6305,551,6856,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,2,gogebic,Gogebic,1509,2660,302320,1797,863,7.9,6259,536,6795,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,3,gogebic,Gogebic,1490,2635,291932,1780,855,7.7,6259,520,6779,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,4,gogebic,Gogebic,1506,2682,295416,1804,878,8.2,5943,533,6476,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,5,gogebic,Gogebic,1493,2650,293437,1787,863,7.9,6090,525,6615,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,6,gogebic,Gogebic,1496,2662,294310,1789,873,7.5,6057,488,6545,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,7,gogebic,Gogebic,1485,2641,293829,1777,864,7.9,5994,511,6505,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,8,gogebic,Gogebic,1466,2594,293675,1752,842,7,6033,456,6489,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,9,gogebic,Gogebic,1478,2622,291233,1773,849,6.6,5885,414,6299,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,10,gogebic,Gogebic,1468,2616,292049,1763,853,6.3,5890,398,6288,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,11,gogebic,Gogebic,1469,2605,296075,1757,848,6.3,5910,394,6304,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2015,12,gogebic,Gogebic,1466,2622,294430,1761,861,6.2,5965,395,6360,2014,0.4878,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,1,gogebic,Gogebic,1458,2592,288230,1743,849,6,6690,426,7116,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,2,gogebic,Gogebic,1471,2617,293533,1756,861,6,6656,427,7083,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,3,gogebic,Gogebic,1445,2577,285775,1729,848,6.2,6631,441,7072,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,4,gogebic,Gogebic,1451,2577,288329,1738,839,6.9,6292,465,6757,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,5,gogebic,Gogebic,1449,2586,289220,1734,852,5.8,6360,390,6750,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,6,gogebic,Gogebic,1443,2550,284633,1727,823,6.2,6322,419,6741,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,7,gogebic,Gogebic,1434,2543,280547,1719,824,6.4,6288,428,6716,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,8,gogebic,Gogebic,1426,2550,282990,1711,839,5.7,6334,380,6714,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,9,gogebic,Gogebic,1442,2580,283141,1729,851,5.2,6301,344,6645,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,10,gogebic,Gogebic,1422,2520,283601,1706,814,4.9,6297,321,6618,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,11,gogebic,Gogebic,1427,2525,281178,1715,810,5.1,6289,338,6627,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2016,12,gogebic,Gogebic,1433,2526,279151,1725,801,5.3,6392,361,6753,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,1,gogebic,Gogebic,1450,2577,283149,1758,819,6,6527,414,6941,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,2,gogebic,Gogebic,1452,2553,286326,1753,800,6.3,6529,436,6965,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,3,gogebic,Gogebic,1450,2545,279704,1753,792,5.8,6496,401,6897,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,4,gogebic,Gogebic,1452,2549,284330,1751,798,6.2,6209,411,6620,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,5,gogebic,Gogebic,1461,2547,286064,1755,792,5.8,6303,386,6689,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,6,gogebic,Gogebic,1461,2555,290199,1751,804,5.8,6388,390,6778,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,7,gogebic,Gogebic,1436,2519,281473,1720,799,6.1,6304,406,6710,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,8,gogebic,Gogebic,1447,2536,295232,1730,806,5.6,6340,379,6719,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,9,gogebic,Gogebic,1461,2567,297509,1745,822,5,6413,334,6747,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,10,gogebic,Gogebic,1446,2526,296638,1723,803,4.6,6353,304,6657,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,11,gogebic,Gogebic,1441,2507,291174,1704,803,4.6,6347,306,6653,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2017,12,gogebic,Gogebic,1432,2496,293028,1693,803,5.5,6443,374,6817,2016,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,1,gogebic,Gogebic,1443,2518,293063,1708,810,5.1,6512,350,6862,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,2,gogebic,Gogebic,1449,2525,294896,1716,809,5.2,6534,359,6893,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,3,gogebic,Gogebic,1442,2520,289603,1705,815,5.4,6505,370,6875,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,4,gogebic,Gogebic,1449,2517,282580,1701,816,5.9,6243,390,6633,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,5,gogebic,Gogebic,1441,2523,288635,1697,826,5.3,6218,350,6568,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,6,gogebic,Gogebic,1455,2554,290157,1719,835,5.4,6274,358,6632,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,7,gogebic,Gogebic,1448,2539,287057,1703,836,5.1,6275,336,6611,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,8,gogebic,Gogebic,1419,2458,281272,1665,793,4.4,6292,291,6583,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,9,gogebic,Gogebic,1376,2362,265949,1616,746,4,6267,261,6528,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,10,gogebic,Gogebic,1333,2280,257424,1570,710,3.9,6302,256,6558,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,11,gogebic,Gogebic,1313,2271,251661,1546,725,3.9,6312,257,6569,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2018,12,gogebic,Gogebic,1292,2237,249767,1516,721,4.8,6368,324,6692,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,1,gogebic,Gogebic,1293,2260,247129,1533,727,5.4,6295,362,6657,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,2,gogebic,Gogebic,1281,2230,244915,1519,711,5.6,6274,370,6644,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,3,gogebic,Gogebic,1260,2193,238285,1497,696,5.7,6295,378,6673,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,4,gogebic,Gogebic,1256,2180,233973,1486,694,5.4,6045,344,6389,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,5,gogebic,Gogebic,1248,2169,232371,1469,700,5,6053,317,6370,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,6,gogebic,Gogebic,1233,2132,230015,1440,692,5.8,6010,367,6377,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,7,gogebic,Gogebic,1209,2065,231044,1404,661,5.9,5963,373,6336,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,8,gogebic,Gogebic,1221,2093,231413,1419,674,5.3,6014,335,6349,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,9,gogebic,Gogebic,1204,2083,221273,1411,672,4.3,6010,267,6277,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,10,gogebic,Gogebic,1203,2078,222869,1413,665,3.6,6113,226,6339,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,11,gogebic,Gogebic,1180,2041,217915,1384,657,3.7,6187,240,6427,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2019,12,gogebic,Gogebic,1179,2034,215171,1377,657,4.5,6258,294,6552,2018,0.4024,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,1,gogebic,Gogebic,1197,2050,215177,1406,644,5,6006,317,6323,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,2,gogebic,Gogebic,1191,2062,216382,1401,661,4.5,6091,290,6381,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,3,gogebic,Gogebic,1227,2120,357085,1449,671,5.3,5912,328,6240,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,4,gogebic,Gogebic,1361,2422,391849,1617,805,16.8,4719,951,5670,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,5,gogebic,Gogebic,1382,2463,426869,1646,817,12.3,5100,712,5812,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,6,gogebic,Gogebic,1316,2279,397120,1548,731,10.4,5638,652,6290,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,7,gogebic,Gogebic,1280,2179,385327,1499,680,10.2,5542,627,6169,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,8,gogebic,Gogebic,1244,2063,361179,1435,628,7.9,5635,482,6117,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,9,gogebic,Gogebic,1256,2115,364286,1459,656,6.8,5527,402,5929,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,10,gogebic,Gogebic,1253,2110,385977,1465,645,6.1,5585,363,5948,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,11,gogebic,Gogebic,1268,2137,388821,1492,645,5.5,5548,322,5870,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2020,12,gogebic,Gogebic,1298,2179,394545,1519,660,6.4,5470,374,5844,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,1,gogebic,Gogebic,1305,2220,464204,1529,691,6.3,5419,365,5784,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,2,gogebic,Gogebic,1322,2250,469731,1554,696,6.1,5479,354,5833,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,3,gogebic,Gogebic,1318,2241,469234,1553,688,6.2,5500,364,5864,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,4,gogebic,Gogebic,1286,2180,458087,1520,660,6.4,5248,359,5607,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,5,gogebic,Gogebic,1276,2149,494122,1503,646,6.1,5385,352,5737,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,6,gogebic,Gogebic,1280,2162,445346,1507,655,6.4,5292,364,5656,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,7,gogebic,Gogebic,1273,2175,500881,1519,656,6.1,5433,355,5788,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,8,gogebic,Gogebic,1288,2200,504389,1544,656,5.4,5489,315,5804,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,9,gogebic,Gogebic,1283,2178,502032,1534,644,4.6,5465,262,5727,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,10,gogebic,Gogebic,1302,2228,549265,1566,662,4.1,5569,237,5806,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,11,gogebic,Gogebic,1283,2172,531378,1528,644,3.8,5618,223,5841,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2021,12,gogebic,Gogebic,1303,2221,550154,1565,656,4.6,5686,277,5963,2020,0.4512,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2022,1,gogebic,Gogebic,1318,2246,545828,1576,670,5.6,5734,341,6075,2022,0.2683,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2022,2,gogebic,Gogebic,1341,2307,564313,1606,701,5.4,5707,323,6030,2022,0.2683,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2022,3,gogebic,Gogebic,1359,2360,568337,1631,729,5.1,5735,311,6046,2022,0.2683,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2022,4,gogebic,Gogebic,1404,2437,581832,1688,749,6,5570,354,5924,2022,0.2683,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2022,5,gogebic,Gogebic,1438,2501,587449,1730,771,5.5,5658,331,5989,2022,0.2683,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2022,6,gogebic,Gogebic,1395,2445,589706,1672,773,5.7,5568,334,5902,2022,0.2683,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2022,7,gogebic,Gogebic,1410,2465,593957,1685,780,5.4,5563,320,5883,2022,0.2683,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2022,8,gogebic,Gogebic,1425,2482,597463,1700,782,5.3,5622,317,5939,2022,0.2683,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26053,2022,9,gogebic,Gogebic,1447,2467,602666,1707,760,4.4,5623,261,5884,2022,0.2683,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0
26055,2014,10,grandtraverse,Grand Traverse,4741,8666,986100,5473,3193,4.6,45488,2189,47677,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2014,11,grandtraverse,Grand Traverse,4650,8480,952641,5379,3101,4.6,45170,2174,47344,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2014,12,grandtraverse,Grand Traverse,4588,8373,922900,5313,3060,5.1,44742,2428,47170,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,1,grandtraverse,Grand Traverse,4597,8419,914017,5333,3086,6.3,44098,2975,47073,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,2,grandtraverse,Grand Traverse,4597,8417,926334,5325,3092,6.2,43877,2898,46775,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,3,grandtraverse,Grand Traverse,4582,8345,912233,5301,3044,5.9,43994,2754,46748,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,4,grandtraverse,Grand Traverse,4540,8292,911099,5262,3030,4.9,44864,2293,47157,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,5,grandtraverse,Grand Traverse,4445,8133,890304,5154,2979,4.9,47175,2406,49581,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,6,grandtraverse,Grand Traverse,4395,7961,866042,5071,2890,4.5,48697,2298,50995,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,7,grandtraverse,Grand Traverse,4325,7809,841328,4967,2842,4.4,49891,2323,52214,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,8,grandtraverse,Grand Traverse,4298,7761,830125,4926,2835,3.9,48829,1999,50828,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,9,grandtraverse,Grand Traverse,4208,7590,808906,4803,2787,3.8,46673,1827,48500,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,10,grandtraverse,Grand Traverse,4158,7571,786552,4758,2813,3.6,46416,1756,48172,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,11,grandtraverse,Grand Traverse,4183,7668,798635,4802,2866,3.6,46302,1724,48026,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2015,12,grandtraverse,Grand Traverse,4205,7699,802811,4839,2860,4.1,46243,1961,48204,2014,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,1,grandtraverse,Grand Traverse,4179,7650,802780,4823,2827,5,45685,2412,48097,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,2,grandtraverse,Grand Traverse,4227,7766,813828,4883,2883,5.4,45498,2585,48083,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,3,grandtraverse,Grand Traverse,4198,7724,823027,4855,2869,5.5,45452,2659,48111,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,4,grandtraverse,Grand Traverse,4158,7622,820553,4809,2813,4.6,46136,2203,48339,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,5,grandtraverse,Grand Traverse,4134,7621,828327,4798,2823,3.9,48236,1938,50174,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,6,grandtraverse,Grand Traverse,4071,7476,808000,4731,2745,4.1,50155,2132,52287,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,7,grandtraverse,Grand Traverse,3975,7265,766946,4590,2675,4,51618,2149,53767,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,8,grandtraverse,Grand Traverse,3979,7221,758334,4580,2641,3.7,50646,1959,52605,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,9,grandtraverse,Grand Traverse,3934,7143,749784,4518,2625,3.6,48163,1799,49962,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,10,grandtraverse,Grand Traverse,3847,6926,731815,4396,2530,3.6,47758,1778,49536,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,11,grandtraverse,Grand Traverse,3809,6850,721305,4345,2505,3.6,47607,1781,49388,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2016,12,grandtraverse,Grand Traverse,3758,6778,712907,4310,2468,4.2,46643,2070,48713,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,1,grandtraverse,Grand Traverse,3810,6864,714886,4381,2483,5.3,46020,2593,48613,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,2,grandtraverse,Grand Traverse,3810,6875,730097,4391,2484,5.5,45956,2680,48636,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,3,grandtraverse,Grand Traverse,3733,6718,716926,4295,2423,4.9,46079,2397,48476,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,4,grandtraverse,Grand Traverse,3721,6704,716697,4263,2441,3.8,46762,1840,48602,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,5,grandtraverse,Grand Traverse,3651,6547,705139,4180,2367,3.7,48461,1840,50301,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,6,grandtraverse,Grand Traverse,3649,6600,702057,4187,2413,3.8,50786,1985,52771,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,7,grandtraverse,Grand Traverse,3591,6427,684414,4102,2325,4.1,52017,2227,54244,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,8,grandtraverse,Grand Traverse,3538,6360,709587,4030,2330,3.9,50958,2048,53006,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,9,grandtraverse,Grand Traverse,3455,6177,694827,3936,2241,3.6,48878,1817,50695,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,10,grandtraverse,Grand Traverse,3452,6223,697514,3948,2275,3.3,48284,1627,49911,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,11,grandtraverse,Grand Traverse,3436,6241,686932,3939,2302,3.4,47860,1687,49547,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2017,12,grandtraverse,Grand Traverse,3415,6202,684671,3928,2274,4.1,47034,1997,49031,2016,0.1098,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2018,1,grandtraverse,Grand Traverse,3446,6222,675121,3961,2261,4.9,46380,2371,48751,2018,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
26055,2018,2,grandtraverse,Grand Traverse,3441,6229,677023,3944,2285,5.1,46528,2500,49028,2018,0.1707,3,"Metro - Counties in metro areas of fewer than 250,000 population",1
