estimate,std_error,t_value,p_value,term,event_time,outcome,urban_group,n_obs,conf_low,conf_high
-0.05856467359443693,0.07548225002432876,-0.7758734480697235,0.44410550407878724,week_start_date::-21,-21,fast_food,urban,4708,-0.2065098836421213,0.08938053645324745
-0.07441042339298633,0.07325560771477985,-1.0157641949091836,0.3181417905026585,week_start_date::-20,-20,fast_food,urban,4708,-0.21799141451395482,0.06917056772798218
-0.07991966915568506,0.06640682279382956,-1.2034858135557585,0.23852096195495043,week_start_date::-19,-19,fast_food,urban,4708,-0.21007704183159098,0.050237703520220875
-0.09086197644972142,0.07390820818507089,-1.2293895181736405,0.22880757648790337,week_start_date::-18,-18,fast_food,urban,4708,-0.23572206449246036,0.053998111593017525
-0.05856851161107197,0.07196485424486504,-0.8138488186440126,0.42236402704787046,week_start_date::-17,-17,fast_food,urban,4708,-0.19961962593100743,0.08248260270886351
-0.08028692817780932,0.071627435206551765,-1.1208963150263054,0.27152866172869927,week_start_date::-16,-16,fast_food,urban,4708,-0.22067670118265076,0.06010284482703214
-0.03361087207087883,0.06307691888663898,-0.5328553243268564,0.598193680264651,week_start_date::-15,-15,fast_food,urban,4708,-0.1572416330886912,0.09001988894693357
-0.04552884674781449,0.05884175020635696,-0.7737507227121159,0.4453403464135871,week_start_date::-14,-14,fast_food,urban,4708,-0.16085867715227414,0.06980098365664515
-0.06213241521258158,0.05853132233548437,-1.0615242016309967,0.29721248250320326,week_start_date::-13,-13,fast_food,urban,4708,-0.17685380699013095,0.05258897656496778
-0.0757140087450895,0.061291164128228486,-1.2353168653590376,0.22662716563358323,week_start_date::-12,-12,fast_food,urban,4708,-0.19584469043641733,0.04441667294623833
-0.06991623159207884,0.05850954112169228,-1.1949543655907695,0.24178624627026005,week_start_date::-11,-11,fast_food,urban,4708,-0.1845949321905957,0.04476246900643803
-0.05711627078725663,0.054460077571246705,-1.048773217638829,0.3029447630198283,week_start_date::-10,-10,fast_food,urban,4708,-0.16385802282690015,0.0496254812523869
-0.03552566514828266,0.04863285161283808,-0.7304869850343017,0.47095325335988114,week_start_date::-9,-9,fast_food,urban,4708,-0.1308460543094453,0.05979472401287997
-0.06366948090067039,0.05446656539417862,-1.1689644911495625,0.25193726992467996,week_start_date::-8,-8,fast_food,urban,4708,-0.17042394907326047,0.043084987271919714
-0.05027837215456584,0.036791472868216636,-1.3665767699667237,0.18226062954310696,week_start_date::-7,-7,fast_food,urban,4708,-0.12238965897627044,0.021832914667138763
-0.005719157517148842,0.026251451048222765,-0.21786062441436096,0.8290634239322675,week_start_date::-6,-6,fast_food,urban,4708,-0.05717200157166546,0.04573368653736778
-0.013278982742530913,0.03624092621950977,-0.36640848145272753,0.7167200564275695,week_start_date::-5,-5,fast_food,urban,4708,-0.08431119813277008,0.05775323264770824
-0.026199357938700065,0.04027619627418342,-0.6504923593167996,0.5204949747423302,week_start_date::-4,-4,fast_food,urban,4708,-0.10514070263609956,0.05274198675869943
-0.011078090939039597,0.023014822818418035,-0.48134591460657045,0.633882939743454,week_start_date::-3,-3,fast_food,urban,4708,-0.05618714366313894,0.03403096178505975
-0.007242444717840127,0.021981528099845892,-0.3294786734090112,0.7441618893595717,week_start_date::-2,-2,fast_food,urban,4708,-0.05032623979353808,0.03584135035785782
5.2030378240350934e-5,0.018096279450062078,0.002875197544552311,0.9977256151472904,week_start_date::0,0,fast_food,urban,4708,-0.03541667734388132,0.03552073810036202
0.0027447032354309957,0.03173530815797338,0.08648736674521305,0.9316734022410527,week_start_date::1,1,fast_food,urban,4708,-0.05945650075419683,0.06494590722505883
-0.008801569385873441,0.03139777290194916,-0.2803246400105991,0.7812185063591573,week_start_date::2,2,fast_food,urban,4708,-0.0703412042736938,0.05273806550194691
-0.044210512534500326,0.039836292671843535,-1.1098048932085618,0.27620132872196007,week_start_date::3,3,fast_food,urban,4708,-0.12228964617131365,0.03386862110231299
0.003000057047249413,0.031126943540207144,0.09638135666530169,0.9238806871217691,week_start_date::4,4,fast_food,urban,4708,-0.05800875229155659,0.06400886638605541
-0.050497468672800624,0.04942256992959595,-1.0217491470948579,0.3153480140253059,week_start_date::5,5,fast_food,urban,4708,-0.14736570573480867,0.04637076838920744
-0.03783181632686574,0.03998396977252746,-0.9461745930205149,0.3518772164318821,week_start_date::6,6,fast_food,urban,4708,-0.11620039708101956,0.040536764427288076
