Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1133.0,1974.0,1323.0,651.0,212193.0,2018,Emmet,25,0
1131.0,1967.0,1324.0,643.0,215591.0,2018,Emmet,25,0
1098.0,1920.0,1274.0,646.0,206427.0,2018,Emmet,25,0
1070.0,1852.0,1231.0,621.0,196089.0,2018,Emmet,25,0
1030.0,1749.0,1180.0,569.0,183832.0,2018,Emmet,25,0
988.0,1675.0,1135.0,540.0,167552.0,2018,Emmet,25,0
1108.0,1955.0,1300.0,655.0,206157.0,2018,Emmet,25,0
44310.0,82078.0,49263.0,32815.0,10482967.0,2018,Genesee,26,0
44176.0,81774.0,49101.0,32673.0,10312581.0,2018,Genesee,26,0
43817.0,80964.0,48680.0,32284.0,10314401.0,2018,Genesee,26,0
43892.0,80904.0,48685.0,32219.0,10162926.0,2018,Genesee,26,0
43838.0,80602.0,48594.0,32008.0,10200613.0,2018,Genesee,26,0
43634.0,80181.0,48401.0,31780.0,10121542.0,2018,Genesee,26,0
43529.0,79860.0,48235.0,31625.0,10114660.0,2018,Genesee,26,0
43327.0,79431.0,47986.0,31445.0,10013883.0,2018,Genesee,26,0
43257.0,79360.0,47930.0,31430.0,9972624.0,2018,Genesee,26,0
43193.0,79166.0,47863.0,31303.0,9965536.0,2018,Genesee,26,0
42911.0,78420.0,47408.0,31012.0,9948568.0,2018,Genesee,26,0
42460.0,77705.0,46841.0,30864.0,9751601.0,2018,Genesee,26,0
43529.0,80037.0,48249.0,31788.0,10113492.0,2018,Genesee,26,0
2042.0,3599.0,2465.0,1134.0,415324.0,2018,Gladwin,27,0
2053.0,3613.0,2483.0,1130.0,406897.0,2018,Gladwin,27,0
2052.0,3601.0,2476.0,1125.0,411270.0,2018,Gladwin,27,0
2062.0,3642.0,2492.0,1150.0,409472.0,2018,Gladwin,27,0
2065.0,3658.0,2497.0,1161.0,415148.0,2018,Gladwin,27,0
2078.0,3677.0,2509.0,1168.0,417611.0,2018,Gladwin,27,0
2074.0,3651.0,2505.0,1146.0,419004.0,2018,Gladwin,27,0
2057.0,3613.0,2498.0,1115.0,416027.0,2018,Gladwin,27,0
2052.0,3587.0,2480.0,1107.0,406884.0,2018,Gladwin,27,0
2063.0,3561.0,2482.0,1079.0,409921.0,2018,Gladwin,27,0
2046.0,3521.0,2448.0,1073.0,404384.0,2018,Gladwin,27,0
2068.0,3564.0,2462.0,1102.0,403394.0,2018,Gladwin,27,0
2059.0,3607.0,2483.0,1124.0,411278.0,2018,Gladwin,27,0
1446.0,2526.0,1723.0,803.0,296638.0,2018,Gogebic,28,0
1441.0,2507.0,1704.0,803.0,291174.0,2018,Gogebic,28,0
1432.0,2496.0,1693.0,803.0,293028.0,2018,Gogebic,28,0
1443.0,2518.0,1708.0,810.0,293063.0,2018,Gogebic,28,0
1449.0,2525.0,1716.0,809.0,294896.0,2018,Gogebic,28,0
1442.0,2520.0,1705.0,815.0,289603.0,2018,Gogebic,28,0
1449.0,2517.0,1701.0,816.0,282580.0,2018,Gogebic,28,0
1441.0,2523.0,1697.0,826.0,288635.0,2018,Gogebic,28,0
1455.0,2554.0,1719.0,835.0,290157.0,2018,Gogebic,28,0
1448.0,2539.0,1703.0,836.0,287057.0,2018,Gogebic,28,0
1419.0,2458.0,1665.0,793.0,281272.0,2018,Gogebic,28,0
1376.0,2362.0,1616.0,746.0,265949.0,2018,Gogebic,28,0
1437.0,2504.0,1696.0,808.0,287838.0,2018,Gogebic,28,0
3452.0,6223.0,3948.0,2275.0,697514.0,2018,Grand Traverse,29,0
3436.0,6241.0,3939.0,2302.0,686932.0,2018,Grand Traverse,29,0
3415.0,6202.0,3928.0,2274.0,684671.0,2018,Grand Traverse,29,0
3446.0,6222.0,3961.0,2261.0,675121.0,2018,Grand Traverse,29,0
3441.0,6229.0,3944.0,2285.0,677023.0,2018,Grand Traverse,29,0
3410.0,6186.0,3896.0,2290.0,667261.0,2018,Grand Traverse,29,0
3317.0,6017.0,3767.0,2250.0,644968.0,2018,Grand Traverse,29,0
3310.0,5928.0,3743.0,2185.0,635388.0,2018,Grand Traverse,29,0
3268.0,5853.0,3693.0,2160.0,613942.0,2018,Grand Traverse,29,0
3186.0,5706.0,3600.0,2106.0,607764.0,2018,Grand Traverse,29,0
3117.0,5556.0,3509.0,2047.0,595342.0,2018,Grand Traverse,29,0
3028.0,5367.0,3396.0,1971.0,563102.0,2018,Grand Traverse,29,0
3319.0,5978.0,3777.0,2201.0,645752.0,2018,Grand Traverse,29,0
2680.0,5392.0,3234.0,2158.0,599530.0,2018,Gratiot,30,0
2677.0,5358.0,3219.0,2139.0,593966.0,2018,Gratiot,30,0
2658.0,5269.0,3181.0,2088.0,594278.0,2018,Gratiot,30,0
2662.0,5235.0,3184.0,2051.0,583213.0,2018,Gratiot,30,0
2655.0,5180.0,3167.0,2013.0,585580.0,2018,Gratiot,30,0
2639.0,5157.0,3142.0,2015.0,578943.0,2018,Gratiot,30,0
2611.0,5118.0,3115.0,2003.0,576172.0,2018,Gratiot,30,0
2585.0,5081.0,3086.0,1995.0,571975.0,2018,Gratiot,30,0
2587.0,5082.0,3083.0,1999.0,569778.0,2018,Gratiot,30,0
2585.0,5084.0,3101.0,1983.0,574073.0,2018,Gratiot,30,0
2586.0,5052.0,3098.0,1954.0,574620.0,2018,Gratiot,30,0
2569.0,5013.0,3063.0,1950.0,560874.0,2018,Gratiot,30,0
