id,county,baseline_outcome_log,baseline_y_raw,baseline_y_per1k_18_49,n_months,last_date,unemp_last,pop_18_49,att_hat,att_county,share_55_64,scenario,share_affected,att_used,baseline_log_scen,delta_log,obba_outcome_log,obba_y_per1k,baseline_y_per1k_scen,obba_y_raw_approx,baseline_y_raw_scen,pct_change_log,forecast_date,unemp_scenario,compliance_mult,att_scenario,baseline_outcome_log_scenario,share_55_64_scenario
26143,Roscommon,5.920270153885001,2344.5833333333335,372.8070175438596,12,2019-12-01,7.1,6289,-0.02430966521905396,-0.02430966521905396,0.37433410193209826,baseline,0.37433410193209826,-0.02430966521905396,5.920270153885001,-0.00909993669804453,5.911170217186957,368.1378742424863,371.51233593861434,2315.2190911109965,2336.4410807179456,-0.909993669804453,2026-01-01,NA,NA,NA,NA,NA
26145,Saginaw,5.513861696712705,18503.75,248.14931538079847,12,2019-12-01,4.1,74567,-0.05487276795127799,-0.05487276795127799,0.23839044380503968,baseline,0.23839044380503968,-0.05487276795127799,5.513861696712705,-0.013081143504716118,5.5007805532079885,243.88300189722466,247.1073949825159,18185.623802470353,18426.057121661266,-1.3081143504716117,2026-01-01,NA,NA,NA,NA,NA
26147,St. Clair,5.293552930456512,11825.25,199.14198144187534,12,2019-12-01,4.2,59381,-0.05878945301861517,-0.05878945301861517,0.25751601519244105,baseline,0.25751601519244105,-0.05878945301861517,5.293552930456512,-0.015139225676697003,5.2784137047798145,195.05862169250352,198.04937916604564,11582.776014722553,11760.370184258956,-1.5139225676697003,2026-01-01,NA,NA,NA,NA,NA
26149,St. Joseph,5.102090226664713,3732.5,164.37662394856213,12,2019-12-01,3.1,22707,-0.04083928489141045,-0.04083928489141045,0.2440234807021524,baseline,0.2440234807021524,-0.04083928489141045,5.102090226664713,-0.009965744448588802,5.092124482216124,161.73522315436236,163.36510882367,3672.5217121661058,3709.5315260590746,-0.9965744448588801,2026-01-01,NA,NA,NA,NA,NA
26151,Sanilac,5.31956332002577,2894.5833333333335,204.34757030238853,12,2019-12-01,4.1,14165,-0.03637097986702297,-0.03637097986702297,0.2791974656810982,baseline,0.2791974656810982,-0.03637097986702297,5.31956332002577,-0.01015468540321106,5.309408634622559,201.2306008442417,203.29465112872998,2850.431460958684,2879.66873323846,-1.0154685403211061,2026-01-01,NA,NA,NA,NA,NA
26153,Schoolcraft,5.569691475355038,640.0833333333334,262.436791034577,12,2019-12-01,8.2,2439,-0.0212003017592972,-0.0212003017592972,0.3441572785509167,baseline,0.3441572785509167,-0.0212003017592972,5.569691475355038,-0.007296238157937936,5.5623952371971,259.44591956335063,261.35314434191764,632.7885978150122,637.4403190499372,-0.7296238157937937,2026-01-01,NA,NA,NA,NA,NA
26155,Shiawassee,5.131410129273851,4422.666666666667,169.3016371269252,12,2019-12-01,3.8,26123,-0.05177665447353465,-0.05177665447353465,0.24968743989228695,baseline,0.24968743989228695,-0.05177665447353465,5.131410129273851,-0.012927980301684393,5.118482148972166,166.08157212045677,168.25562215211457,4338.548908502692,4395.3416174796885,-1.2927980301684394,2026-01-01,NA,NA,NA,NA,NA
26157,Tuscola,5.323003724123308,3931.25,205.09442821368947,12,2019-12-01,4.3,19168,-0.04062431743937902,-0.04062431743937902,0.2675944460331077,baseline,0.2675944460331077,-0.04062431743937902,5.323003724123308,-0.010870841720663747,5.312132882402644,201.7822782214013,203.99871772591476,3867.76270894782,3910.247421370334,-1.0870841720663746,2026-01-01,NA,NA,NA,NA,NA
26159,Van Buren,5.311927080882474,5634.416666666667,202.82277417806574,12,2019-12-01,4,27780,-0.05153908815733597,-0.05153908815733597,0.25753887762001354,baseline,0.25753887762001354,-0.05153908815733597,5.311927080882474,-0.013273318917599237,5.298653761964875,199.06729040082433,201.74054961433237,5530.0893273349,5604.3524682861525,-1.3273318917599237,2026-01-01,NA,NA,NA,NA,NA
26161,Washtenaw,4.216878834215244,12533.583333333334,67.82205363246591,12,2019-12-01,2.1,184801,-0.12493615348753162,-0.12493615348753162,0.1692375088418751,baseline,0.1692375088418751,-0.12493615348753162,4.216878834215244,-0.021143883380516,4.195734950834728,65.40251623267058,66.82147154161824,12086.450402313756,12348.674762362592,-2.1143883380516,2026-01-01,NA,NA,NA,NA,NA
26163,Wayne,5.706754580317645,217895,301.00609347565717,12,2019-12-01,4.3,723889,-0.03490411780138128,-0.03490411780138128,0.2175029230138156,baseline,0.2175029230138156,-0.03490411780138128,5.706754580317645,-0.007591747647018983,5.699162832670626,297.61730364441627,299.8929580239102,215441.89231785285,217089.21349097032,-0.7591747647018983,2026-01-01,NA,NA,NA,NA,NA
26165,Wexford,5.486239991606467,2898.4166666666665,241.45423747639677,12,2019-12-01,4.2,12004,-0.04175210676757666,-0.04175210676757666,0.2595336787564767,baseline,0.2595336787564767,-0.04175210676757666,5.486239991606467,-0.010836077865222357,5.4754039137412445,237.74688060370013,240.34802805787237,2853.9135547668166,2885.1377288067,-1.0836077865222358,2026-01-01,NA,NA,NA,NA,NA
26001,Alcona,5.760090344305721,790.5,317.7250803858521,12,2019-12-01,6.7,2488,-0.04525351298780499,-0.04525351298780499,0.3925268918663899,recession,0.3925268918663899,-0.056114356104878194,5.859090344305721,-0.022026393790931617,5.837063950514789,341.7714678150831,349.40525086865966,850.3274119239268,869.3202641612253,-2.2026393790931618,2026-01-01,9.7,1.24,-0.056114356104878194,5.859090344305721,0.3925268918663899
26003,Alger,4.977004843448415,471.1666666666667,145.10830510214555,12,2019-12-01,8.9,3247,-0.06292027087051295,-0.06292027087051295,0.29901960784313725,recession,0.08970588235294118,-0.07802113587943606,5.076004843448415,-0.006998954836243528,5.069005888612172,158.01616895838612,159.1330197782732,513.0785006078797,516.7049152200531,-0.6998954836243528,2026-01-01,11.9,1.24,-0.07802113587943606,5.076004843448415,0.08970588235294118
26005,Allegan,4.625496482410159,4510.916666666667,102.06848436851831,12,2019-12-01,2.9,44195,-0.08072824623798686,-0.08072824623798686,0.24229902329075884,recession,0.24229902329075884,-0.10010302533510371,4.724496482410159,-0.024254865267145716,4.700241617143013,108.97374078336667,111.67375087310769,4816.09447392089,4935.421419836995,-2.4254865267145718,2026-01-01,5.9,1.24,-0.10010302533510371,4.724496482410159,0.24229902329075884
26007,Alpena,5.565584017173508,2545.6666666666665,261.4963191234378,12,2019-12-01,4.4,9735,-0.04607814423973953,-0.04607814423973953,0.2943432406519655,recession,0.2943432406519655,-0.05713689885727701,5.6645840171735085,-0.0168178599704545,5.647766157203054,282.65711216771786,287.46795843795616,2751.666986952733,2798.500575393503,-1.6817859970454498,2026-01-01,7.4,1.24,-0.05713689885727701,5.6645840171735085,0.2943432406519655
26009,Antrim,5.041853991072351,1085.6666666666667,154.85189939618695,12,2019-12-01,4.7,7011,-0.09176811547130836,-0.09176811547130836,0.3215655577299413,recession,0.3215655577299413,-0.11379246318442238,5.140853991072351,-0.03659173688936259,5.104262254182989,163.72250235686744,169.8616203326725,1147.8584640239976,1190.8998201523668,-3.659173688936259,2026-01-01,7.7,1.24,-0.11379246318442238,5.140853991072351,0.3215655577299413
26011,Arenac,5.615373837260325,1321.5833333333333,274.7003394997575,12,2019-12-01,6.2,4811,-0.01778387014592421,-0.01778387014592421,0.3232416254172902,recession,0.3232416254172902,-0.022051998980946022,5.714373837260325,-0.007128123994301419,5.7072457132660235,300.04077276490443,302.19429488848266,1443.4961577719553,1453.85675270849,-0.7128123994301419,2026-01-01,9.2,1.24,-0.022051998980946022,5.714373837260325,0.3232416254172902
26013,Baraga,5.153513966810266,553.9166666666666,173.09895833333334,12,2019-12-01,6.7,3200,-0.04230992540440471,-0.04230992540440471,0.2532441997640582,recession,0.2532441997640582,-0.05246430750146184,5.252513966810266,-0.01328628156938318,5.239227685240883,187.52444595452744,190.0459484298222,600.0782270544878,608.1470349754311,-1.328628156938318,2026-01-01,9.7,1.24,-0.05246430750146184,5.252513966810266,0.2532441997640582
26015,Barry,4.7030333290414355,2448.3333333333335,110.29025331471388,12,2019-12-01,3.2,22199,-0.07996885073863483,-0.07996885073863483,0.26142398760787783,recession,0.26142398760787783,-0.09916137491590718,4.802033329041436,-0.025923162047196247,4.77611016699424,117.64195391777344,120.75773953782347,2611.5337350206523,2680.701060000143,-2.5923162047196247,2026-01-01,6.2,1.24,-0.09916137491590718,4.802033329041436,0.26142398760787783
26017,Bay,5.3707359362766836,8407.083333333334,215.12495735243945,12,2019-12-01,4.3,39080,-0.05803299232165138,-0.05803299232165138,0.25772650805094927,recession,0.25772650805094927,-0.07196091047884771,5.469735936276684,-0.018546234173880384,5.451189702102804,232.0352435743474,236.39749641680626,9067.937318885495,9238.41415996879,-1.8546234173880385,2026-01-01,7.3,1.24,-0.07196091047884771,5.469735936276684,0.25772650805094927
26019,Benzie,5.0410040836304875,853.3333333333334,154.98244339508415,12,2019-12-01,5.4,5506,-0.09663292678600324,-0.09663292678600324,0.31272912423625254,recession,0.31272912423625254,-0.11982482921464402,5.140004083630488,-0.03747271390205415,5.102531369728434,163.43763334701424,169.71646546286254,899.8876092086605,934.4588588385212,-3.747271390205415,2026-01-01,8.4,1.24,-0.11982482921464402,5.140004083630488,0.31272912423625254
26021,Berrien,5.1700420935466305,10146.916666666666,175.94182040967308,12,2019-12-01,3.6,57672,-0.07773798903631124,-0.07773798903631124,0.2486528268551237,recession,0.2486528268551237,-0.09639510640502594,5.269042093546631,-0.02396891570261014,5.245073177844021,188.6296914137789,193.22981930841794,10878.651563215455,11143.95013915508,-2.396891570261014,2026-01-01,6.6,1.24,-0.09639510640502594,5.269042093546631,0.2486528268551237
26023,Branch,5.030432676674395,2474.5,153.03030303030303,12,2019-12-01,3.3,16170,-0.0311572413402607,-0.0311572413402607,0.2535288367546432,recession,0.2535288367546432,-0.03863497926192327,5.129432676674395,-0.00979508135031517,5.11963759532408,166.27473748805443,167.92125788581703,2688.66250518184,2715.2867400136615,-0.979508135031517,2026-01-01,6.3,1.24,-0.03863497926192327,5.129432676674395,0.2535288367546432
26025,Calhoun,5.376299745621973,11379,216.28556765695387,12,2019-12-01,3.6,52611,-0.05854051247783908,-0.05854051247783908,0.23284934893069825,recession,0.23284934893069825,-0.07259023547252046,5.475299745621974,-0.016902589068502467,5.458397156553471,233.72090183324596,237.72201208544172,12296.290366348903,12506.792777827173,-1.6902589068502467,2026-01-01,6.6,1.24,-0.07259023547252046,5.475299745621974,0.23284934893069825
26027,Cass,5.1385138195797015,3128.5833333333335,170.49500454132607,12,2019-12-01,3.6,18350,-0.0561947926472823,-0.0561947926472823,0.2690378777880428,recession,0.2690378777880428,-0.06968154288263005,5.237513819579702,-0.018746974418139287,5.2187668451615625,183.70627214103516,187.20161710197652,3371.010093787995,3435.149673821269,-1.8746974418139286,2026-01-01,6.6,1.24,-0.06968154288263005,5.237513819579702,0.2690378777880428
26029,Charlevoix,4.691552323533538,927.8333333333334,109.06704282747542,12,2019-12-01,4.9,8507,-0.10497445429933536,-0.10497445429933536,0.30309526999866004,recession,0.30309526999866004,-0.13016832333117584,4.7905523235335385,-0.03945340310533562,4.751098920428203,114.71137227550565,119.36783229326893,975.8496439477266,1015.4621493188389,-3.945340310533562,2026-01-01,7.9,1.24,-0.13016832333117584,4.7905523235335385,0.30309526999866004
26031,Cheboygan,5.41697212918988,1833.25,225.71410982516622,12,2019-12-01,11.3,8122,-0.04646851766526944,-0.04646851766526944,0.3119298001253569,recession,0.09357894003760707,-0.057620961904934105,5.51597212918988,-0.00539210853901107,5.510580020650869,246.29452140702733,247.63156180150344,2000.404102867876,2011.263544951811,-0.539210853901107,2026-01-01,14.3,1.24,-0.057620961904934105,5.51597212918988,0.09357894003760707
26033,Chippewa,4.781666793170064,1947.5833333333333,119.41770392625749,12,2019-12-01,6.4,16309,-0.04946038736438,-0.04946038736438,0.21322156285014732,recession,0.21322156285014732,-0.0613308803318312,4.8806667931700645,-0.01307706615532841,4.867589727014736,129.007186151301,130.71846358234626,2103.978198941568,2131.887422564485,-1.307706615532841,2026-01-01,9.4,1.24,-0.0613308803318312,4.8806667931700645,0.21322156285014732
26035,Clare,5.895815754515924,3710.9166666666665,363.6371059937939,12,2019-12-01,6.3,10205,-0.00604691981945269,-0.00604691981945269,0.29370308829427605,recession,0.29370308829427605,-0.007498180576121336,5.994815754515924,-0.0022022387917949903,5.99261351572413,399.4598515733834,400.34273159256804,4076.487785306377,4085.497575902157,-0.22022387917949904,2026-01-01,9.3,1.24,-0.007498180576121336,5.994815754515924,0.29370308829427605
26037,Clinton,4.312223581063272,2299,74.61378683629755,12,2019-12-01,2.5,30812,-0.11416523727119282,-0.11416523727119282,0.23351389789387825,recession,0.23351389789387825,-0.1415648942162791,4.411223581063272,-0.03305737025337788,4.378166210809894,78.69176143943174,81.37018847184575,2424.650553471771,2507.178247194511,-3.3057370253377876,2026-01-01,5.5,1.24,-0.1415648942162791,4.411223581063272,0.23351389789387825
26039,Crawford,5.591671693191632,1151.9166666666667,268.63728233830847,12,2019-12-01,6.1,4288,-0.04976884363794975,-0.04976884363794975,0.32323232323232326,recession,0.32323232323232326,-0.06171336611105769,5.690671693191632,-0.019947754702564102,5.670723938489068,289.2445775743386,295.0924371352835,1240.280748638764,1265.3563704360956,-1.9947754702564102,2026-01-01,9.1,1.24,-0.06171336611105769,5.690671693191632,0.32323232323232326
26041,Delta,5.363799570436147,2550.75,213.79180286648227,12,2019-12-01,6.4,11931,-0.05684241440577698,-0.05684241440577698,0.2944923559388475,recession,0.2944923559388475,-0.07048459386316346,5.462799570436148,-0.020757174104155836,5.442042396331992,229.91331868953623,234.7565183236103,2743.095805284857,2800.8800201189947,-2.0757174104155838,2026-01-01,9.4,1.24,-0.07048459386316346,5.462799570436148,0.2944923559388475
26043,Dickinson,5.053676294952427,1356.6666666666667,156.64088057576106,12,2019-12-01,4.6,8661,-0.07929353834116057,-0.07929353834116057,0.28988445165213866,recession,0.28988445165213866,-0.0983239875430391,5.152676294952427,-0.028502595213165602,5.124173699739262,167.03523671124682,171.89358592027892,1446.6921851561087,1488.7703476555357,-2.85025952131656,2026-01-01,7.6,1.24,-0.0983239875430391,5.152676294952427,0.28988445165213866
26045,Eaton,4.650036298109796,4515.5,104.59083223310866,12,2019-12-01,2.9,43173,-0.09929107878248317,-0.09929107878248317,0.2410185018861146,recession,0.2410185018861146,-0.12312093769027913,4.749036298109796,-0.029674423952924738,4.7193618741568715,111.09669803986006,114.47294938926895,4796.3777444748785,4942.140643982909,-2.9674423952924736,2026-01-01,5.9,1.24,-0.12312093769027913,4.749036298109796,0.2410185018861146
26047,Emmet,4.518631490601348,1094.6666666666667,91.86527917645742,12,2019-12-01,5.8,11916,-0.1299557717059399,-0.1299557717059399,0.2762271909534824,recession,0.2762271909534824,-0.16114515691536546,4.617631490601348,-0.044512674030489544,4.573118816570859,95.84568317383244,100.2539270183918,1142.0971606993874,1194.6257943511569,-4.451267403048955,2026-01-01,8.8,1.24,-0.16114515691536546,4.617631490601348,0.2762271909534824
26049,Genesee,5.590101885849897,42691.583333333336,267.83682781869663,12,2019-12-01,4,159394,-0.04085359391837609,-0.04085359391837609,0.23649237029501527,recession,0.23649237029501527,-0.050658456458786354,5.689101885849897,-0.01198033844342521,5.677121547406472,291.1074013272991,294.6279936923768,46400.77312716351,46961.934426602704,-1.198033844342521,2026-01-01,7,1.24,-0.050658456458786354,5.689101885849897,0.23649237029501527
26051,Gladwin,5.67253718746911,2257.5833333333335,290.9631825407054,12,2019-12-01,6.1,7759,-0.01912083211387066,-0.01912083211387066,0.30996443863850787,recession,0.30996443863850787,-0.02370983182119962,5.77153718746911,-0.007349204710671571,5.764187982758439,317.68016515476523,320.03083813404794,2464.880401435824,2483.119273082078,-0.7349204710671571,2026-01-01,9.1,1.24,-0.02370983182119962,5.77153718746911,0.30996443863850787
26053,Gogebic,5.608800610029132,1446,272.98470832546724,12,2019-12-01,4.5,5297,-0.03707379443596954,-0.03707379443596954,0.28545618789521227,recession,0.28545618789521227,-0.04597150510060223,5.707800610029132,-0.01312285059782322,5.6946777594313085,296.280982157021,300.2078656706441,1569.4003624857403,1590.2010644574016,-1.312285059782322,2026-01-01,7.5,1.24,-0.04597150510060223,5.707800610029132,0.28545618789521227
26055,Grand Traverse,4.525992906416298,3252.3333333333335,92.40108339488987,12,2019-12-01,3.2,35198,-0.12409615554811844,-0.12409615554811844,0.25387596899224807,recession,0.25387596899224807,-0.15387923287966687,4.624992906416298,-0.03906623935510923,4.585926667061189,97.09404555877407,101.00204952005734,3417.5162155777293,3555.0701390069785,-3.906623935510923,2026-01-01,6.2,1.24,-0.15387923287966687,4.624992906416298,0.25387596899224807
26057,Gratiot,5.086317650348174,2849.5,161.82985006815085,12,2019-12-01,3.8,17608,-0.02897988515846026,-0.02897988515846026,0.20612585999144867,recession,0.20612585999144867,-0.035935057596490724,5.185317650348174,-0.007407144650918891,5.177910505697255,176.3119313824531,177.63018271846627,3104.5004877822344,3127.712257306754,-0.7407144650918891,2026-01-01,6.8,1.24,-0.035935057596490724,5.185317650348174,0.20612585999144867
26059,Hillsdale,5.193800173587412,3048.9166666666665,180.16407650337806,12,2019-12-01,3.6,16923,-0.03431356461077448,-0.03431356461077448,0.2592894454117734,recession,0.2592894454117734,-0.04254882011736035,5.292800173587413,-0.011032459971155673,5.281767713616257,195.7173080445595,197.89959975939968,3312.124004038081,3349.054926728321,-1.1032459971155673,2026-01-01,6.6,1.24,-0.04254882011736035,5.292800173587413,0.2592894454117734
26061,Houghton,4.754680022914085,1919.8333333333333,116.22674254348792,12,2019-12-01,4.2,16518,-0.07707865500074429,-0.07707865500074429,0.1878916247462713,recession,0.1878916247462713,-0.09557753220092292,4.8536800229140855,-0.017958217814470472,4.835721805099615,124.92944692696314,127.21134343622484,2063.584604339577,2101.2769708795618,-1.7958217814470472,2026-01-01,7.2,1.24,-0.09557753220092292,4.8536800229140855,0.1878916247462713
26063,Huron,5.215039006394816,1835,184.0706189186478,12,2019-12-01,4.2,9969,-0.04876120165779841,-0.04876120165779841,0.30525775547445255,recession,0.30525775547445255,-0.06046389005567003,5.314039006394816,-0.018457071365647906,5.295581935029168,198.45366127298206,202.16917500658585,1978.384549230358,2015.4245056406544,-1.8457071365647906,2026-01-01,7.2,1.24,-0.06046389005567003,5.314039006394816,0.30525775547445255
26065,Ingham,4.866403936712423,18864.416666666668,129.857621440536,12,2019-12-01,2.8,145270,-0.0974640724582386,-0.0974640724582386,0.1714332701212336,recession,0.1714332701212336,-0.12085544984821586,4.965403936712423,-0.020718644979452392,4.944685291732971,139.4266504688843,142.3664495510382,20254.509513614823,20681.574126279316,-2.0718644979452394,2026-01-01,5.8,1.24,-0.12085544984821586,4.965403936712423,0.1714332701212336
26067,Ionia,4.824156705987046,3363,124.49561322326288,12,2019-12-01,2.7,27013,-0.04873189852138388,-0.04873189852138388,0.21684436030290952,recession,0.21684436030290952,-0.06042755416651602,4.923156705987046,-0.01310337432790758,4.910053331659139,134.64664847638093,136.43577347589923,3637.209915292478,3685.539548904466,-1.310337432790758,2026-01-01,5.7,1.24,-0.06042755416651602,4.923156705987046,0.21684436030290952
26069,Iosco,5.793373353327259,2463,328.44379250566743,12,2019-12-01,6.1,7499,-0.04195318701512465,-0.04195318701512465,0.33066044612917334,recession,0.33066044612917334,-0.05202195189875456,5.892373353327259,-0.017201601823352577,5.875171751503906,355.0858136930884,361.2640454750975,2662.78851688447,2709.1190770177564,-1.7201601823352577,2026-01-01,9.1,1.24,-0.05202195189875456,5.892373353327259,0.33066044612917334
26071,Iron,5.6087803797539735,852.25,272.8946525776497,12,2019-12-01,6.2,3123,-0.05711410339570793,-0.05711410339570793,0.35830564784053154,recession,0.35830564784053154,-0.07082148821067784,5.707780379753974,-0.025375739214357488,5.682404640539616,292.65471563726294,300.20177221427815,913.9606769351722,937.5301346251906,-2.5375739214357487,2026-01-01,9.2,1.24,-0.07082148821067784,5.707780379753974,0.35830564784053154
26073,Isabella,4.554467940012818,3661.8333333333335,95.06810668605154,12,2019-12-01,3.5,38518,-0.05369723536484534,-0.05369723536484534,0.15193736197550692,recession,0.15193736197550692,-0.06658457185240822,4.653467940012818,-0.010116684195523497,4.6433512558172945,102.89193327945189,103.9483096622737,3963.1914860579277,4003.8809915714587,-1.0116684195523498,2026-01-01,6.5,1.24,-0.06658457185240822,4.653467940012818,0.15193736197550692
26075,Jackson,5.066392034454014,9987,158.73041101115737,12,2019-12-01,3.3,62918,-0.05814741964990883,-0.05814741964990883,0.2369639891482624,recession,0.2369639891482624,-0.07210280036588694,5.1653920344540145,-0.017085767203461364,5.148306267250553,171.1396846448396,174.106092738901,10767.766678484018,10954.407142946173,-1.7085767203461364,2026-01-01,6.3,1.24,-0.07210280036588694,5.1653920344540145,0.2369639891482624
26077,Kalamazoo,4.801415320144892,14771.75,121.69638002339721,12,2019-12-01,2.7,121382,-0.10898290201576248,-0.10898290201576248,0.1857201766600728,recession,0.1857201766600728,-0.13513879849954546,4.900415320144893,-0.025098001530965565,4.875317318613927,130.0157203422392,133.34556451917268,15781.56816658168,16185.751312466218,-2.5098001530965566,2026-01-01,5.7,1.24,-0.13513879849954546,4.900415320144893,0.1857201766600728
26079,Kalkaska,5.311313820451587,1283.8333333333333,202.88137378845343,12,2019-12-01,5.8,6328,-0.03315870391108024,-0.03315870391108024,0.2717766692248657,recession,0.2717766692248657,-0.04111679284973949,5.410313820451587,-0.011174585009910974,5.399139235441676,220.21591940634082,222.70177885951875,1393.5263380033246,1409.2568566230348,-1.1174585009910973,2026-01-01,8.8,1.24,-0.04111679284973949,5.410313820451587,0.2717766692248657
26081,Kent,4.7081696799199335,31396,110.85297046133421,12,2019-12-01,2.4,283222,-0.11293091556193774,-0.11293091556193774,0.19811932555123216,recession,0.19811932555123216,-0.1400343352968028,4.807169679919934,-0.02774350806301767,4.779426171856916,118.03602422230921,121.38473887610081,33430.398852290855,34378.82851396702,-2.7743508063017672,2026-01-01,5.4,1.24,-0.1400343352968028,4.807169679919934,0.19811932555123216
26083,Keweenaw,5.250940037352147,102.5,190.87523277467412,12,2019-12-01,7.7,537,-0.07436223478393018,-0.07436223478393018,0.3752362948960302,recession,0.11257088846880905,-0.09220917113207343,5.349940037352147,-0.010380068319309965,5.3395599690328375,207.42097842343304,209.59566961409013,111.38506541338354,112.55287458276639,-1.0380068319309965,2026-01-01,10.7,1.24,-0.09220917113207343,5.349940037352147,0.11257088846880905
26085,Lake,6.17666445290839,1696.3333333333333,481.5025073327656,12,2019-12-01,5.1,3523,-0.00604691981945269,-0.00604691981945269,0.3475434618291761,recession,0.3475434618291761,-0.007498180576121336,6.27566445290839,-0.002605943634845495,6.273058509273544,529.0962051759964,530.4794074986042,1864.005930835035,1868.8789526175829,-0.2605943634845495,2026-01-01,8.1,1.24,-0.007498180576121336,6.27566445290839,0.3475434618291761
26087,Lapeer,4.832082820263798,4087.1666666666665,125.51566706589279,12,2019-12-01,5.1,32563,-0.07386161634499053,-0.07386161634499053,0.2644820452194473,recession,0.2644820452194473,-0.09158840426778825,4.931082820263798,-0.024223488479130192,4.906859331784668,134.21408427092243,137.52943363427605,4370.413226114047,4478.370947432931,-2.4223488479130193,2026-01-01,8.1,1.24,-0.09158840426778825,4.931082820263798,0.2644820452194473
26089,Leelanau,4.046988808161709,358.3333333333333,57.342508134634876,12,2019-12-01,3.5,6249,-0.14674837630159787,-0.14674837630159787,0.34622007921474085,recession,0.34622007921474085,-0.18196798661398136,4.145988808161709,-0.06300097074003953,4.08298783742167,58.322451162053845,62.18006398796371,364.45699731167446,388.56321986078524,-6.300097074003953,2026-01-01,6.5,1.24,-0.18196798661398136,4.145988808161709,0.34622007921474085
26091,Lenawee,5.001679337333896,5746.333333333333,148.68384737459462,12,2019-12-01,3.1,38648,-0.06587460443351413,-0.06587460443351413,0.23899117276166457,recession,0.23899117276166457,-0.08168450949755753,5.100679337333896,-0.0195218767212826,5.081157460612614,159.96025330315084,163.13337136167002,6182.143869660174,6304.778536385823,-1.95218767212826,2026-01-01,6.1,1.24,-0.08168450949755753,5.100679337333896,0.23899117276166457
26093,Livingston,4.021586550053112,3991.5,55.79474132990397,12,2019-12-01,3,71539,-0.14107190831992786,-0.14107190831992786,0.25562780536924207,recession,0.25562780536924207,-0.17492916631671054,4.120586550053112,-0.04471675888061186,4.0758697911725,57.90169048458985,60.5953604327695,4142.229035577073,4334.931489999898,-4.471675888061186,2026-01-01,6,1.24,-0.17492916631671054,4.120586550053112,0.25562780536924207
26095,Luce,5.209623601335786,475.9166666666667,183.32691319979455,12,2019-12-01,6.9,2596,-0.01990862128967258,-0.01990862128967258,0.23692229558151345,recession,0.23692229558151345,-0.024686690399193998,5.308623601335786,-0.005848827359687151,5.3027747739760995,199.89347128906695,201.07190538973205,518.9234514664178,521.9826663917444,-0.5848827359687151,2026-01-01,9.9,1.24,-0.024686690399193998,5.308623601335786,0.23692229558151345
26097,Mackinac,5.037027487208267,520,154.3026706231454,12,2019-12-01,17.1,3370,-0.05737818763092051,-0.05737818763092051,0.33099967437316835,recession,0.0992999023119505,-0.07114895266234143,5.136027487208267,-0.007065084048968095,5.128962403159299,167.84183736824335,169.03894298663926,565.6269919309801,569.6612378649743,-0.7065084048968095,2026-01-01,20.1,1.24,-0.07114895266234143,5.136027487208267,0.0992999023119505
26099,Macomb,5.041082278097904,54554.75,154.6511792720263,12,2019-12-01,3.5,352760,-0.08877422042977422,-0.08877422042977422,0.22900743605052004,recession,0.22900743605052004,-0.11008003333292003,5.140082278097904,-0.0252091461939278,5.114873131903977,165.47965868615006,169.7298150678845,58374.6043981263,59873.88956334693,-2.52091461939278,2026-01-01,6.5,1.24,-0.11008003333292003,5.140082278097904,0.22900743605052004
26101,Manistee,5.373588445632599,1763.5833333333333,215.75524019248022,12,2019-12-01,5.5,8174,-0.05836859475921153,-0.05836859475921153,0.30238010657193604,recession,0.30238010657193604,-0.0723770575014223,5.472588445632599,-0.02188538236064322,5.450703063271956,231.9218671647873,237.0756417445239,1895.7293422049715,1937.8562956197384,-2.1885382360643217,2026-01-01,8.5,1.24,-0.0723770575014223,5.472588445632599,0.30238010657193604
26103,Marquette,4.810084648967252,3540.3333333333335,122.8003237368482,12,2019-12-01,4.4,28830,-0.0914639163050801,-0.0914639163050801,0.22413874469089193,recession,0.22413874469089193,-0.11341525621829933,4.909084648967252,-0.025420753157565486,4.883663895809687,131.11382951742786,134.51531353700057,3780.0117049874452,3878.0764892717266,-2.5420753157565485,2026-01-01,7.4,1.24,-0.11341525621829933,4.909084648967252,0.22413874469089193
26105,Mason,5.376366126390975,2086.8333333333335,216.29698728579325,12,2019-12-01,5.2,9648,-0.06082503826316698,-0.06082503826316698,0.29211283118154563,recession,0.29211283118154563,-0.07542304744632705,5.475366126390975,-0.02203203992588664,5.453334086465088,232.5354968825186,237.73785916214632,2243.5024739225396,2293.6948651963876,-2.203203992588664,2026-01-01,8.2,1.24,-0.07542304744632705,5.475366126390975,0.29211283118154563
26107,Mecosta,4.961874667802019,2718.8333333333335,142.92347859608543,12,2019-12-01,4.1,19023,-0.04232842572371161,-0.04232842572371161,0.21149349700423792,recession,0.21149349700423792,-0.052487247897402396,5.060874667802019,-0.011100711605949967,5.049773956196069,154.9872005607699,156.7284159732988,2948.321516267526,2981.4446570600635,-1.1100711605949967,2026-01-01,7.1,1.24,-0.052487247897402396,5.060874667802019,0.21149349700423792
26109,Menominee,5.097632904123653,1245.5,163.73077428684107,12,2019-12-01,5,7607,-0.0475641348696646,-0.0475641348696646,0.30202095808383234,recession,0.30202095808383234,-0.0589795272383841,5.196632904123653,-0.01781305332386825,5.178819850799785,176.47324245147533,179.66290727672984,1342.4319553283729,1366.6957356540838,-1.781305332386825,2026-01-01,8,1.24,-0.0589795272383841,5.196632904123653,0.30202095808383234
