Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1323.0,2330.0,1540.0,790.0,247212.0,187.0,106.0,1.76,2018,Dickinson,23,0
,1314.0,2314.0,1527.0,787.0,237660.0,181.0,103.0,1.76,2018,Dickinson,23,0
,1292.0,2292.0,1508.0,784.0,236437.0,183.0,103.0,1.77,2018,Dickinson,23,0
,1262.0,2213.0,1465.0,748.0,230031.0,182.0,104.0,1.75,2018,Dickinson,23,0
,1240.0,2147.0,1426.0,721.0,224596.0,181.0,105.0,1.73,2018,Dickinson,23,0
,1338.0,2343.0,1553.0,790.0,246597.0,184.0,105.0,1.75,2018,Dickinson,23,0
,4605.0,8811.0,5280.0,3531.0,1040721.0,226.0,118.0,1.91,2018,Eaton,24,0
,4587.0,8746.0,5252.0,3494.0,1030891.0,225.0,118.0,1.91,2018,Eaton,24,0
,4563.0,8688.0,5207.0,3481.0,1027497.0,225.0,118.0,1.9,2018,Eaton,24,0
,4484.0,8524.0,5103.0,3421.0,996152.0,222.0,117.0,1.9,2018,Eaton,24,0
,4451.0,8454.0,5049.0,3405.0,989496.0,222.0,117.0,1.9,2018,Eaton,24,0
,4449.0,8388.0,5027.0,3361.0,980800.0,220.0,117.0,1.89,2018,Eaton,24,0
,4347.0,8239.0,4897.0,3342.0,958920.0,221.0,116.0,1.9,2018,Eaton,24,0
,4291.0,8174.0,4850.0,3324.0,946068.0,220.0,116.0,1.9,2018,Eaton,24,0
,4179.0,7933.0,4699.0,3234.0,907996.0,217.0,114.0,1.9,2018,Eaton,24,0
,4140.0,7899.0,4659.0,3240.0,900379.0,217.0,114.0,1.91,2018,Eaton,24,0
,4116.0,7841.0,4619.0,3222.0,899474.0,219.0,115.0,1.91,2018,Eaton,24,0
,4093.0,7745.0,4575.0,3170.0,882112.0,216.0,114.0,1.89,2018,Eaton,24,0
,4359.0,8287.0,4935.0,3352.0,963376.0,221.0,116.0,1.9,2018,Eaton,24,0
,1122.0,2005.0,1329.0,676.0,215445.0,192.0,107.0,1.79,2018,Emmet,25,0
,1141.0,2061.0,1361.0,700.0,215097.0,189.0,104.0,1.81,2018,Emmet,25,0
,1151.0,2080.0,1370.0,710.0,216076.0,188.0,104.0,1.81,2018,Emmet,25,0
,1151.0,2095.0,1377.0,718.0,217962.0,189.0,104.0,1.82,2018,Emmet,25,0
,1144.0,2080.0,1358.0,722.0,217121.0,190.0,104.0,1.82,2018,Emmet,25,0
,1136.0,2004.0,1340.0,664.0,210501.0,185.0,105.0,1.76,2018,Emmet,25,0
,1133.0,1974.0,1323.0,651.0,212193.0,187.0,107.0,1.74,2018,Emmet,25,0
,1131.0,1967.0,1324.0,643.0,215591.0,191.0,110.0,1.74,2018,Emmet,25,0
,1098.0,1920.0,1274.0,646.0,206427.0,188.0,108.0,1.75,2018,Emmet,25,0
,1070.0,1852.0,1231.0,621.0,196089.0,183.0,106.0,1.73,2018,Emmet,25,0
,1030.0,1749.0,1180.0,569.0,183832.0,178.0,105.0,1.7,2018,Emmet,25,0
,988.0,1675.0,1135.0,540.0,167552.0,170.0,100.0,1.7,2018,Emmet,25,0
,1108.0,1955.0,1300.0,655.0,206157.0,186.0,105.0,1.76,2018,Emmet,25,0
,44310.0,82078.0,49263.0,32815.0,10482967.0,237.0,128.0,1.85,2018,Genesee,26,0
,44176.0,81774.0,49101.0,32673.0,10312581.0,233.0,126.0,1.85,2018,Genesee,26,0
,43817.0,80964.0,48680.0,32284.0,10314401.0,235.0,127.0,1.85,2018,Genesee,26,0
,43892.0,80904.0,48685.0,32219.0,10162926.0,232.0,126.0,1.84,2018,Genesee,26,0
,43838.0,80602.0,48594.0,32008.0,10200613.0,233.0,127.0,1.84,2018,Genesee,26,0
,43634.0,80181.0,48401.0,31780.0,10121542.0,232.0,126.0,1.84,2018,Genesee,26,0
,43529.0,79860.0,48235.0,31625.0,10114660.0,232.0,127.0,1.83,2018,Genesee,26,0
,43327.0,79431.0,47986.0,31445.0,10013883.0,231.0,126.0,1.83,2018,Genesee,26,0
,43257.0,79360.0,47930.0,31430.0,9972624.0,231.0,126.0,1.83,2018,Genesee,26,0
,43193.0,79166.0,47863.0,31303.0,9965536.0,231.0,126.0,1.83,2018,Genesee,26,0
,42911.0,78420.0,47408.0,31012.0,9948568.0,232.0,127.0,1.83,2018,Genesee,26,0
,42460.0,77705.0,46841.0,30864.0,9751601.0,230.0,125.0,1.83,2018,Genesee,26,0
,43529.0,80037.0,48249.0,31788.0,10113492.0,232.0,126.0,1.84,2018,Genesee,26,0
,2042.0,3599.0,2465.0,1134.0,415324.0,203.0,115.0,1.76,2018,Gladwin,27,0
,2053.0,3613.0,2483.0,1130.0,406897.0,198.0,113.0,1.76,2018,Gladwin,27,0
,2052.0,3601.0,2476.0,1125.0,411270.0,200.0,114.0,1.75,2018,Gladwin,27,0
,2062.0,3642.0,2492.0,1150.0,409472.0,199.0,112.0,1.77,2018,Gladwin,27,0
,2065.0,3658.0,2497.0,1161.0,415148.0,201.0,113.0,1.77,2018,Gladwin,27,0
,2078.0,3677.0,2509.0,1168.0,417611.0,201.0,114.0,1.77,2018,Gladwin,27,0
,2074.0,3651.0,2505.0,1146.0,419004.0,202.0,115.0,1.76,2018,Gladwin,27,0
,2057.0,3613.0,2498.0,1115.0,416027.0,202.0,115.0,1.76,2018,Gladwin,27,0
,2052.0,3587.0,2480.0,1107.0,406884.0,198.0,113.0,1.75,2018,Gladwin,27,0
,2063.0,3561.0,2482.0,1079.0,409921.0,199.0,115.0,1.73,2018,Gladwin,27,0
,2046.0,3521.0,2448.0,1073.0,404384.0,198.0,115.0,1.72,2018,Gladwin,27,0
,2068.0,3564.0,2462.0,1102.0,403394.0,195.0,113.0,1.72,2018,Gladwin,27,0
,2059.0,3607.0,2483.0,1124.0,411278.0,200.0,114.0,1.75,2018,Gladwin,27,0
,1446.0,2526.0,1723.0,803.0,296638.0,205.0,117.0,1.75,2018,Gogebic,28,0
,1441.0,2507.0,1704.0,803.0,291174.0,202.0,116.0,1.74,2018,Gogebic,28,0
,1432.0,2496.0,1693.0,803.0,293028.0,205.0,117.0,1.74,2018,Gogebic,28,0
,1443.0,2518.0,1708.0,810.0,293063.0,203.0,116.0,1.74,2018,Gogebic,28,0
,1449.0,2525.0,1716.0,809.0,294896.0,204.0,117.0,1.74,2018,Gogebic,28,0
,1442.0,2520.0,1705.0,815.0,289603.0,201.0,115.0,1.75,2018,Gogebic,28,0
,1449.0,2517.0,1701.0,816.0,282580.0,195.0,112.0,1.74,2018,Gogebic,28,0
,1441.0,2523.0,1697.0,826.0,288635.0,200.0,114.0,1.75,2018,Gogebic,28,0
,1455.0,2554.0,1719.0,835.0,290157.0,199.0,114.0,1.76,2018,Gogebic,28,0
,1448.0,2539.0,1703.0,836.0,287057.0,198.0,113.0,1.75,2018,Gogebic,28,0
,1419.0,2458.0,1665.0,793.0,281272.0,198.0,114.0,1.73,2018,Gogebic,28,0
,1376.0,2362.0,1616.0,746.0,265949.0,193.0,113.0,1.72,2018,Gogebic,28,0
,1437.0,2504.0,1696.0,808.0,287838.0,200.0,115.0,1.74,2018,Gogebic,28,0
,3452.0,6223.0,3948.0,2275.0,697514.0,202.0,112.0,1.8,2018,Grand Traverse,29,0
,3436.0,6241.0,3939.0,2302.0,686932.0,200.0,110.0,1.82,2018,Grand Traverse,29,0
,3415.0,6202.0,3928.0,2274.0,684671.0,200.0,110.0,1.82,2018,Grand Traverse,29,0
,3446.0,6222.0,3961.0,2261.0,675121.0,196.0,109.0,1.81,2018,Grand Traverse,29,0
,3441.0,6229.0,3944.0,2285.0,677023.0,197.0,109.0,1.81,2018,Grand Traverse,29,0
,3410.0,6186.0,3896.0,2290.0,667261.0,196.0,108.0,1.81,2018,Grand Traverse,29,0
,3317.0,6017.0,3767.0,2250.0,644968.0,194.0,107.0,1.81,2018,Grand Traverse,29,0
,3310.0,5928.0,3743.0,2185.0,635388.0,192.0,107.0,1.79,2018,Grand Traverse,29,0
,3268.0,5853.0,3693.0,2160.0,613942.0,188.0,105.0,1.79,2018,Grand Traverse,29,0
,3186.0,5706.0,3600.0,2106.0,607764.0,191.0,107.0,1.79,2018,Grand Traverse,29,0
,3117.0,5556.0,3509.0,2047.0,595342.0,191.0,107.0,1.78,2018,Grand Traverse,29,0
,3028.0,5367.0,3396.0,1971.0,563102.0,186.0,105.0,1.77,2018,Grand Traverse,29,0
,3319.0,5978.0,3777.0,2201.0,645752.0,194.0,108.0,1.8,2018,Grand Traverse,29,0
,2680.0,5392.0,3234.0,2158.0,599530.0,224.0,111.0,2.01,2018,Gratiot,30,0
,2677.0,5358.0,3219.0,2139.0,593966.0,222.0,111.0,2.0,2018,Gratiot,30,0
,2658.0,5269.0,3181.0,2088.0,594278.0,224.0,113.0,1.98,2018,Gratiot,30,0
,2662.0,5235.0,3184.0,2051.0,583213.0,219.0,111.0,1.97,2018,Gratiot,30,0
,2655.0,5180.0,3167.0,2013.0,585580.0,221.0,113.0,1.95,2018,Gratiot,30,0
,2639.0,5157.0,3142.0,2015.0,578943.0,219.0,112.0,1.95,2018,Gratiot,30,0
,2611.0,5118.0,3115.0,2003.0,576172.0,221.0,113.0,1.96,2018,Gratiot,30,0
,2585.0,5081.0,3086.0,1995.0,571975.0,221.0,113.0,1.97,2018,Gratiot,30,0
,2587.0,5082.0,3083.0,1999.0,569778.0,220.0,112.0,1.96,2018,Gratiot,30,0
,2585.0,5084.0,3101.0,1983.0,574073.0,222.0,113.0,1.97,2018,Gratiot,30,0
,2586.0,5052.0,3098.0,1954.0,574620.0,222.0,114.0,1.95,2018,Gratiot,30,0
,2569.0,5013.0,3063.0,1950.0,560874.0,218.0,112.0,1.95,2018,Gratiot,30,0
,2625.0,5168.0,3139.0,2029.0,580250.0,221.0,112.0,1.97,2018,Gratiot,30,0
,2692.0,5422.0,3306.0,2116.0,625508.0,232.0,115.0,2.01,2018,Hillsdale,31,0
,2689.0,5411.0,3299.0,2112.0,617389.0,230.0,114.0,2.01,2018,Hillsdale,31,0
,2681.0,5397.0,3280.0,2117.0,620123.0,231.0,115.0,2.01,2018,Hillsdale,31,0
,2716.0,5441.0,3325.0,2116.0,612734.0,226.0,113.0,2.0,2018,Hillsdale,31,0
,2705.0,5432.0,3309.0,2123.0,621878.0,230.0,114.0,2.01,2018,Hillsdale,31,0
,2659.0,5306.0,3264.0,2042.0,609723.0,229.0,115.0,2.0,2018,Hillsdale,31,0
,2646.0,5296.0,3256.0,2040.0,603070.0,228.0,114.0,2.0,2018,Hillsdale,31,0
,2638.0,5296.0,3259.0,2037.0,592081.0,224.0,112.0,2.01,2018,Hillsdale,31,0
,2662.0,5307.0,3267.0,2040.0,593657.0,223.0,112.0,1.99,2018,Hillsdale,31,0
,2660.0,5266.0,3238.0,2028.0,597233.0,225.0,113.0,1.98,2018,Hillsdale,31,0
,2673.0,5248.0,3237.0,2011.0,597156.0,223.0,114.0,1.96,2018,Hillsdale,31,0
,2667.0,5239.0,3231.0,2008.0,594759.0,223.0,114.0,1.96,2018,Hillsdale,31,0
,2674.0,5338.0,3273.0,2066.0,607109.0,227.0,114.0,2.0,2018,Hillsdale,31,0
,1904.0,3577.0,2305.0,1272.0,393081.0,206.0,110.0,1.88,2018,Houghton,32,0
,1896.0,3547.0,2290.0,1257.0,381459.0,201.0,108.0,1.87,2018,Houghton,32,0
,1884.0,3539.0,2279.0,1260.0,382086.0,203.0,108.0,1.88,2018,Houghton,32,0
,1892.0,3558.0,2290.0,1268.0,377675.0,200.0,106.0,1.88,2018,Houghton,32,0
,1888.0,3569.0,2290.0,1279.0,380358.0,201.0,107.0,1.89,2018,Houghton,32,0
,1879.0,3541.0,2279.0,1262.0,377919.0,201.0,107.0,1.88,2018,Houghton,32,0
,1889.0,3544.0,2298.0,1246.0,379555.0,201.0,107.0,1.88,2018,Houghton,32,0
,1890.0,3544.0,2294.0,1250.0,380672.0,201.0,107.0,1.88,2018,Houghton,32,0
,1859.0,3491.0,2247.0,1244.0,378684.0,204.0,108.0,1.88,2018,Houghton,32,0
,1848.0,3476.0,2240.0,1236.0,367379.0,199.0,106.0,1.88,2018,Houghton,32,0
,1830.0,3425.0,2205.0,1220.0,364598.0,199.0,106.0,1.87,2018,Houghton,32,0
,1786.0,3320.0,2147.0,1173.0,345467.0,193.0,104.0,1.86,2018,Houghton,32,0
,1870.0,3511.0,2264.0,1247.0,375744.0,201.0,107.0,1.88,2018,Houghton,32,0
,1673.0,3083.0,1962.0,1121.0,343405.0,205.0,111.0,1.84,2018,Huron,33,0
,1660.0,3072.0,1957.0,1115.0,340545.0,205.0,111.0,1.85,2018,Huron,33,0
,1662.0,3073.0,1959.0,1114.0,339630.0,204.0,111.0,1.85,2018,Huron,33,0
,1698.0,3130.0,1997.0,1133.0,338887.0,200.0,108.0,1.84,2018,Huron,33,0
,1692.0,3126.0,1992.0,1134.0,348513.0,206.0,111.0,1.85,2018,Huron,33,0
,1693.0,3132.0,1987.0,1145.0,350738.0,207.0,112.0,1.85,2018,Huron,33,0
,1691.0,3123.0,1987.0,1136.0,347929.0,206.0,111.0,1.85,2018,Huron,33,0
,1678.0,3094.0,1969.0,1125.0,336922.0,201.0,109.0,1.84,2018,Huron,33,0
,1662.0,3068.0,1943.0,1125.0,334496.0,201.0,109.0,1.85,2018,Huron,33,0
,1678.0,3101.0,1969.0,1132.0,338300.0,202.0,109.0,1.85,2018,Huron,33,0
,1673.0,3087.0,1970.0,1117.0,337334.0,202.0,109.0,1.85,2018,Huron,33,0
,1650.0,3017.0,1934.0,1083.0,332108.0,201.0,110.0,1.83,2018,Huron,33,0
,1676.0,3092.0,1969.0,1123.0,340734.0,203.0,110.0,1.85,2018,Huron,33,0
,20339.0,38387.0,22676.0,15711.0,4764354.0,234.0,124.0,1.89,2018,Ingham,34,0
,20315.0,38244.0,22620.0,15624.0,4707283.0,232.0,123.0,1.88,2018,Ingham,34,0
,19963.0,37547.0,22217.0,15330.0,4667129.0,234.0,124.0,1.88,2018,Ingham,34,0
,19883.0,37423.0,22122.0,15301.0,4594399.0,231.0,123.0,1.88,2018,Ingham,34,0
,19626.0,36929.0,21843.0,15086.0,4548470.0,232.0,123.0,1.88,2018,Ingham,34,0
,19482.0,36691.0,21723.0,14968.0,4478913.0,230.0,122.0,1.88,2018,Ingham,34,0
,19213.0,36216.0,21384.0,14832.0,4420464.0,230.0,122.0,1.88,2018,Ingham,34,0
,19029.0,35891.0,21162.0,14729.0,4371294.0,230.0,122.0,1.89,2018,Ingham,34,0
,18090.0,34735.0,20106.0,14629.0,4145244.0,229.0,119.0,1.92,2018,Ingham,34,0
,17873.0,34524.0,19895.0,14629.0,4120140.0,231.0,119.0,1.93,2018,Ingham,34,0
,17727.0,34134.0,19713.0,14421.0,4073780.0,230.0,119.0,1.93,2018,Ingham,34,0
,17451.0,33694.0,19411.0,14283.0,3970298.0,228.0,118.0,1.93,2018,Ingham,34,0
,19083.0,36201.0,21239.0,14962.0,4405147.0,231.0,122.0,1.9,2018,Ingham,34,0
,3351.0,6477.0,3943.0,2534.0,747674.0,223.0,115.0,1.93,2018,Ionia,35,0
,3333.0,6468.0,3947.0,2521.0,739077.0,222.0,114.0,1.94,2018,Ionia,35,0
,3282.0,6380.0,3878.0,2502.0,727056.0,222.0,114.0,1.94,2018,Ionia,35,0
,3314.0,6425.0,3924.0,2501.0,718954.0,217.0,112.0,1.94,2018,Ionia,35,0
,3264.0,6305.0,3861.0,2444.0,709564.0,217.0,113.0,1.93,2018,Ionia,35,0
,3245.0,6254.0,3826.0,2428.0,696998.0,215.0,111.0,1.93,2018,Ionia,35,0
,3172.0,6132.0,3731.0,2401.0,685939.0,216.0,112.0,1.93,2018,Ionia,35,0
,3163.0,6090.0,3708.0,2382.0,674382.0,213.0,111.0,1.93,2018,Ionia,35,0
,3092.0,5943.0,3592.0,2351.0,652196.0,211.0,110.0,1.92,2018,Ionia,35,0
,3070.0,5835.0,3554.0,2281.0,644219.0,210.0,110.0,1.9,2018,Ionia,35,0
,3072.0,5803.0,3552.0,2251.0,645235.0,210.0,111.0,1.89,2018,Ionia,35,0
,3038.0,5735.0,3503.0,2232.0,641319.0,211.0,112.0,1.89,2018,Ionia,35,0
,3200.0,6154.0,3752.0,2402.0,690218.0,216.0,112.0,1.92,2018,Ionia,35,0
,2530.0,4564.0,3043.0,1521.0,517315.0,204.0,113.0,1.8,2018,Iosco,36,0
,2521.0,4520.0,3039.0,1481.0,519915.0,206.0,115.0,1.79,2018,Iosco,36,0
,2510.0,4480.0,3008.0,1472.0,512580.0,204.0,114.0,1.78,2018,Iosco,36,0
,2524.0,4502.0,3021.0,1481.0,510294.0,202.0,113.0,1.78,2018,Iosco,36,0
,2523.0,4468.0,3007.0,1461.0,511761.0,203.0,115.0,1.77,2018,Iosco,36,0
,2519.0,4457.0,3001.0,1456.0,500180.0,199.0,112.0,1.77,2018,Iosco,36,0
,2511.0,4435.0,2980.0,1455.0,499700.0,199.0,113.0,1.77,2018,Iosco,36,0
,2479.0,4357.0,2930.0,1427.0,491796.0,198.0,113.0,1.76,2018,Iosco,36,0
,2451.0,4302.0,2893.0,1409.0,481785.0,197.0,112.0,1.76,2018,Iosco,36,0
,2411.0,4247.0,2848.0,1399.0,474935.0,197.0,112.0,1.76,2018,Iosco,36,0
,2359.0,4165.0,2797.0,1368.0,460685.0,195.0,111.0,1.77,2018,Iosco,36,0
,2323.0,4083.0,2746.0,1337.0,450743.0,194.0,110.0,1.76,2018,Iosco,36,0
,2472.0,4382.0,2943.0,1439.0,494307.0,200.0,113.0,1.77,2018,Iosco,36,0
,809.0,1446.0,951.0,495.0,159787.0,198.0,111.0,1.79,2018,Iron,37,0
,811.0,1461.0,953.0,508.0,163872.0,202.0,112.0,1.8,2018,Iron,37,0
,792.0,1446.0,939.0,507.0,162075.0,205.0,112.0,1.83,2018,Iron,37,0
,799.0,1444.0,952.0,492.0,160291.0,201.0,111.0,1.81,2018,Iron,37,0
,810.0,1452.0,963.0,489.0,162785.0,201.0,112.0,1.79,2018,Iron,37,0
,810.0,1452.0,962.0,490.0,160846.0,199.0,111.0,1.79,2018,Iron,37,0
,808.0,1437.0,964.0,473.0,161987.0,200.0,113.0,1.78,2018,Iron,37,0
,809.0,1436.0,968.0,468.0,162263.0,201.0,113.0,1.78,2018,Iron,37,0
,808.0,1440.0,966.0,474.0,162036.0,201.0,113.0,1.78,2018,Iron,37,0
,793.0,1424.0,948.0,476.0,158149.0,199.0,111.0,1.8,2018,Iron,37,0
,779.0,1387.0,933.0,454.0,157076.0,202.0,113.0,1.78,2018,Iron,37,0
,772.0,1345.0,915.0,430.0,149411.0,194.0,111.0,1.74,2018,Iron,37,0
,800.0,1431.0,951.0,480.0,160048.0,200.0,112.0,1.79,2018,Iron,37,0
,3546.0,6518.0,4168.0,2350.0,748262.0,211.0,115.0,1.84,2018,Isabella,38,0
,3503.0,6393.0,4100.0,2293.0,738601.0,211.0,116.0,1.83,2018,Isabella,38,0
,3454.0,6304.0,4040.0,2264.0,725729.0,210.0,115.0,1.83,2018,Isabella,38,0
,3506.0,6339.0,4081.0,2258.0,725622.0,207.0,114.0,1.81,2018,Isabella,38,0
,3501.0,6333.0,4077.0,2256.0,731622.0,209.0,116.0,1.81,2018,Isabella,38,0
,3494.0,6272.0,4051.0,2221.0,725431.0,208.0,116.0,1.8,2018,Isabella,38,0
,3466.0,6231.0,4023.0,2208.0,723992.0,209.0,116.0,1.8,2018,Isabella,38,0
,3442.0,6209.0,3999.0,2210.0,710971.0,207.0,115.0,1.8,2018,Isabella,38,0
,3429.0,6222.0,3996.0,2226.0,703065.0,205.0,113.0,1.81,2018,Isabella,38,0
,3415.0,6212.0,3981.0,2231.0,694720.0,203.0,112.0,1.82,2018,Isabella,38,0
,3397.0,6144.0,3944.0,2200.0,701232.0,206.0,114.0,1.81,2018,Isabella,38,0
,3358.0,6065.0,3890.0,2175.0,681356.0,203.0,112.0,1.81,2018,Isabella,38,0
,3459.0,6270.0,4029.0,2241.0,717550.0,207.0,114.0,1.81,2018,Isabella,38,0
,10615.0,20631.0,12104.0,8527.0,2468444.0,233.0,120.0,1.94,2018,Jackson,39,0
,10588.0,20547.0,12047.0,8500.0,2434208.0,230.0,118.0,1.94,2018,Jackson,39,0
,10529.0,20398.0,11987.0,8411.0,2433035.0,231.0,119.0,1.94,2018,Jackson,39,0
,10560.0,20424.0,12037.0,8387.0,2390849.0,226.0,117.0,1.93,2018,Jackson,39,0
,10583.0,20355.0,12027.0,8328.0,2412370.0,228.0,119.0,1.92,2018,Jackson,39,0
,10513.0,20136.0,11938.0,8198.0,2370062.0,225.0,118.0,1.92,2018,Jackson,39,0
,10467.0,20005.0,11887.0,8118.0,2356875.0,225.0,118.0,1.91,2018,Jackson,39,0
,10407.0,19910.0,11805.0,8105.0,2348822.0,226.0,118.0,1.91,2018,Jackson,39,0
,10426.0,19940.0,11815.0,8125.0,2336200.0,224.0,117.0,1.91,2018,Jackson,39,0
,10431.0,19885.0,11843.0,8042.0,2343615.0,225.0,118.0,1.91,2018,Jackson,39,0
,10243.0,19546.0,11624.0,7922.0,2320476.0,227.0,119.0,1.91,2018,Jackson,39,0
,10042.0,19144.0,11363.0,7781.0,2246055.0,224.0,117.0,1.91,2018,Jackson,39,0
,10450.0,20077.0,11873.0,8204.0,2371751.0,227.0,118.0,1.92,2018,Jackson,39,0
,16039.0,29591.0,17402.0,12189.0,3657227.0,228.0,124.0,1.84,2018,Kalamazoo,40,0
,16057.0,29670.0,17421.0,12249.0,3616073.0,225.0,122.0,1.85,2018,Kalamazoo,40,0
,15833.0,29298.0,17188.0,12110.0,3596714.0,227.0,123.0,1.85,2018,Kalamazoo,40,0
,15678.0,29034.0,17033.0,12001.0,3527056.0,225.0,121.0,1.85,2018,Kalamazoo,40,0
,15416.0,28477.0,16756.0,11721.0,3476726.0,226.0,122.0,1.85,2018,Kalamazoo,40,0
,15288.0,28338.0,16634.0,11704.0,3417116.0,224.0,121.0,1.85,2018,Kalamazoo,40,0
,15068.0,27974.0,16398.0,11576.0,3359310.0,223.0,120.0,1.86,2018,Kalamazoo,40,0
,14984.0,27779.0,16282.0,11497.0,3322381.0,222.0,120.0,1.85,2018,Kalamazoo,40,0
,14524.0,27237.0,15754.0,11483.0,3223407.0,222.0,118.0,1.88,2018,Kalamazoo,40,0
,14445.0,27167.0,15666.0,11501.0,3213991.0,222.0,118.0,1.88,2018,Kalamazoo,40,0
,14344.0,26974.0,15523.0,11451.0,3208352.0,224.0,119.0,1.88,2018,Kalamazoo,40,0
,14284.0,26950.0,15465.0,11485.0,3153470.0,221.0,117.0,1.89,2018,Kalamazoo,40,0
,15163.0,28207.0,16460.0,11747.0,3397652.0,224.0,120.0,1.86,2018,Kalamazoo,40,0
,1307.0,2514.0,1637.0,877.0,270938.0,207.0,108.0,1.92,2018,Kalkaska,41,0
,1305.0,2493.0,1638.0,855.0,263797.0,202.0,106.0,1.91,2018,Kalkaska,41,0
,1300.0,2481.0,1623.0,858.0,266017.0,205.0,107.0,1.91,2018,Kalkaska,41,0
,1318.0,2514.0,1653.0,861.0,260014.0,197.0,103.0,1.91,2018,Kalkaska,41,0
,1305.0,2462.0,1629.0,833.0,262964.0,202.0,107.0,1.89,2018,Kalkaska,41,0
,1293.0,2406.0,1604.0,802.0,257751.0,199.0,107.0,1.86,2018,Kalkaska,41,0
,1275.0,2356.0,1592.0,764.0,254084.0,199.0,108.0,1.85,2018,Kalkaska,41,0
,1264.0,2321.0,1571.0,750.0,252244.0,200.0,109.0,1.84,2018,Kalkaska,41,0
,1249.0,2301.0,1555.0,746.0,244886.0,196.0,106.0,1.84,2018,Kalkaska,41,0
,1231.0,2238.0,1515.0,723.0,241751.0,196.0,108.0,1.82,2018,Kalkaska,41,0
,1211.0,2198.0,1478.0,720.0,232204.0,192.0,106.0,1.82,2018,Kalkaska,41,0
,1176.0,2099.0,1428.0,671.0,221378.0,188.0,105.0,1.78,2018,Kalkaska,41,0
,1270.0,2365.0,1577.0,788.0,252336.0,199.0,107.0,1.86,2018,Kalkaska,41,0
,33031.0,65642.0,35364.0,30278.0,7620933.0,231.0,116.0,1.99,2018,Kent,42,0
,32591.0,65043.0,34954.0,30089.0,7453268.0,229.0,115.0,2.0,2018,Kent,42,0
,32184.0,64195.0,34551.0,29644.0,7418286.0,230.0,116.0,1.99,2018,Kent,42,0
,32295.0,64178.0,34614.0,29564.0,7319025.0,227.0,114.0,1.99,2018,Kent,42,0
,31928.0,63590.0,34158.0,29432.0,7298867.0,229.0,115.0,1.99,2018,Kent,42,0
,31684.0,63033.0,33894.0,29139.0,7206092.0,227.0,114.0,1.99,2018,Kent,42,0
,31443.0,62400.0,33592.0,28808.0,7165262.0,228.0,115.0,1.98,2018,Kent,42,0
,31386.0,62274.0,33538.0,28736.0,7102913.0,226.0,114.0,1.98,2018,Kent,42,0
,31106.0,61915.0,33236.0,28679.0,7031325.0,226.0,114.0,1.99,2018,Kent,42,0
,31273.0,62187.0,33442.0,28745.0,7088243.0,227.0,114.0,1.99,2018,Kent,42,0
,31017.0,61517.0,33098.0,28419.0,7042523.0,227.0,114.0,1.98,2018,Kent,42,0
,30760.0,60915.0,32788.0,28127.0,6901541.0,224.0,113.0,1.98,2018,Kent,42,0
,31725.0,63074.0,33936.0,29138.0,7220690.0,228.0,114.0,1.99,2018,Kent,42,0
,111.0,180.0,135.0,45.0,16135.0,145.0,90.0,1.62,2018,Keweenaw,43,0
,109.0,169.0,130.0,39.0,15509.0,142.0,92.0,1.55,2018,Keweenaw,43,0
,107.0,163.0,126.0,37.0,14597.0,136.0,90.0,1.52,2018,Keweenaw,43,0
,107.0,162.0,126.0,36.0,14698.0,137.0,91.0,1.51,2018,Keweenaw,43,0
,98.0,152.0,116.0,36.0,14191.0,145.0,93.0,1.55,2018,Keweenaw,43,0
,101.0,160.0,119.0,41.0,14442.0,143.0,90.0,1.58,2018,Keweenaw,43,0
,97.0,157.0,115.0,42.0,14107.0,145.0,90.0,1.62,2018,Keweenaw,43,0
,96.0,157.0,114.0,43.0,13476.0,140.0,86.0,1.64,2018,Keweenaw,43,0
,94.0,148.0,111.0,37.0,13215.0,141.0,89.0,1.57,2018,Keweenaw,43,0
,91.0,140.0,107.0,33.0,12720.0,140.0,91.0,1.54,2018,Keweenaw,43,0
,92.0,140.0,107.0,33.0,12841.0,140.0,92.0,1.52,2018,Keweenaw,43,0
,92.0,135.0,105.0,30.0,12788.0,139.0,95.0,1.47,2018,Keweenaw,43,0
,100.0,155.0,118.0,38.0,14060.0,141.0,91.0,1.56,2018,Keweenaw,43,0
,1440.0,2480.0,1729.0,751.0,283245.0,197.0,114.0,1.72,2018,Lake,44,0
,1426.0,2450.0,1709.0,741.0,279709.0,196.0,114.0,1.72,2018,Lake,44,0
,1411.0,2463.0,1706.0,757.0,279502.0,198.0,113.0,1.75,2018,Lake,44,0
,1448.0,2529.0,1752.0,777.0,282481.0,195.0,112.0,1.75,2018,Lake,44,0
,1466.0,2548.0,1777.0,771.0,287946.0,196.0,113.0,1.74,2018,Lake,44,0
,1478.0,2584.0,1799.0,785.0,292446.0,198.0,113.0,1.75,2018,Lake,44,0
,1454.0,2504.0,1767.0,737.0,285811.0,197.0,114.0,1.72,2018,Lake,44,0
,1444.0,2489.0,1754.0,735.0,281329.0,195.0,113.0,1.72,2018,Lake,44,0
,1438.0,2472.0,1741.0,731.0,282137.0,196.0,114.0,1.72,2018,Lake,44,0
,1431.0,2443.0,1725.0,718.0,281635.0,197.0,115.0,1.71,2018,Lake,44,0
,1428.0,2452.0,1718.0,734.0,277253.0,194.0,113.0,1.72,2018,Lake,44,0
