cid,pct_male_final,pct_age_65plus,median_age_final,pct_black_final,pct_asian_final,pct_hispanic_final,pct_bachelors_plus,pct_foreign_born,pct_non_english_home,pct_married_hh,pct_single_parent,lfpr,emp_rate,income_avg,pov_le_130fpl_share,homeownership_rate,vacancy_rate,median_home_value,median_rent_final,pct_rent_burdened_final,tau_i_deviation,tau_i_total,pct_change
26073,-0.204015936393866,-26.9824649916442,-0.395876522481415,78.1254713007971,0.802805739210452,-0.208867677967259,15.4487564335788,2.72539242239829,-70.4484306786075,-0.387304201326596,-0.391704492619514,0.852969849825309,0.576442071202375,0.205843387988343,1.7756871200916,-0.250216051300962,-0.799837498780703,0.789657233442628,0.827638518572656,-0.15841341361615,-0.00349940051943875,-0.398869502721292,-32.8921730472409
26075,0.184343932296328,-27.0479570722908,-0.266809429979919,559.250226155224,1.23745162589734,-0.205110622151305,14.8019046725105,2.42658628574203,-70.9490630294455,-0.0340951678219929,-0.27378045486625,0.227989323151989,1.04042237544501,1.24962311706419,-0.825232516596281,0.903277273416613,-0.990584239118413,0.838290857377134,1.38217645359616,0.130245931207061,0.00905344731839942,-0.386316654883454,-32.0444692899458
26077,0.558461594620489,-27.0504625649823,-0.138663610785005,1280.86733195722,3.60509638274304,-0.180071437850368,15.4566326326582,4.04568209962304,-70.5578210951584,0.00203332126788036,-0.141355643002523,1.52565439651192,1.17078161120179,1.71219218922712,-0.488473531481817,0.281169233468992,-1.19228708226923,1.82295817605113,1.81848271568068,0.909099680192694,-0.00911483552715401,-0.404484937729007,-33.2679566064581
26079,-0.398520319383714,-26.9644409050069,-0.444817808715939,7.51571227760327,-0.239565829206397,-0.219969537905645,16.0309702530135,2.53223211715178,-70.909262928121,-0.473140440734476,-0.454460813109583,-0.0955702066719529,1.01482096183782,0.522308518612401,0.0751939076501469,-0.531624717451144,0.804125394672068,0.432211001923985,0.367267402704091,-0.372214183495668,-0.000547737681412966,-0.395917839883266,-32.6938007482357
26081,2.10347085031052,-27.0922991002033,0.430003727331782,2763.53551384876,36.4624838232967,-0.113179699022651,15.3490749271127,3.57746867900325,-69.639394029888,0.666102609654247,0.329021361246636,1.87924045680009,1.84141556547627,2.58998053662774,-1.22541819725884,0.930571800459763,-1.34484049925226,2.44854360320868,2.71341626364943,1.88314805968439,-0.0703899686269572,-0.465760070828811,-37.2342140587094
26083,-0.462145501142639,-26.0651764816951,-0.464285402132285,0.435623265546893,-0.334041046050842,-0.222211116967962,15.9665989194414,4.12423020473175,-70.4785768285294,-0.522620718376473,-0.475342573445239,-1.08984083667814,1.38862345225492,0.58324062273776,-1.41955134671931,-1.50688575521939,1.76138520626607,0.485751605851883,-1.11812697796578,-0.410454894895565,-0.00893389352044441,-0.404303995722298,-33.2558808841449
26085,-0.420888072639062,-26.8423087566908,-0.45460545597431,43.2786473501383,-0.204904953295954,-0.22038015225208,16.2104884058876,3.05248928360092,-70.5316442309649,-0.484759010769704,-0.464464856449849,-1.99353972568635,-0.0784140790136071,-0.77701299409122,1.66640596307935,-2.66712816326526,2.51400621665591,-0.593893036694205,-0.169483466479032,-0.397575898828242,0.00488955336989991,-0.390480548831953,-32.3268406229145
26087,-0.10897999856108,-27.0385771699317,-0.359108319912992,46.6679289647067,0.86067368106525,-0.212590261377933,15.3820044798692,1.7192058669962,-70.2674453743628,-0.313010086016579,-0.362392469598368,0.490757770053153,1.23281796486435,2.43297396938664,-1.50852812433484,1.98759367301134,-1.17096772528955,2.03613919576405,1.50145442452574,-0.221610128384597,-0.0195299508981381,-0.414900053099991,-33.9593717032704
26089,-0.383632941728515,-26.907395351786,-0.444606600186311,3.88257374570094,-0.0862494709675499,-0.219868302487607,15.3971103858597,4.42738746238114,-70.1916529218569,-0.465696022774332,-0.447564439736284,-0.136576683244319,1.89673093159486,3.16381331229236,-2.42304617255727,-0.320685043409058,0.849748995467852,5.6738470308653,3.09705886020656,-0.378328168441913,-0.00277855385803999,-0.398148656059893,-32.8437811547567
26091,-0.0694093017486371,-27.0384715470845,-0.34502520965224,104.832746794495,1.32197026283662,-0.21089631356405,15.1892579585546,4.31871713576084,-70.4917093656434,-0.243617149703162,-0.351276029035326,0.416468535194883,1.56146917029141,1.53429986913477,-1.0383490055744,1.14126455462637,-0.919399894273969,0.961619621211053,1.39996351943653,-0.074374426091134,-0.00378009567935737,-0.399150197881211,-32.9110072460013
